,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,120584.16445,,114548.9,,110236.04,,127962.48,,122798.18,,120237.0,,133431.0,,110173.06
ПИДЖАК ЖЕНСКИЙ,,,,116639.07280000001,,99462.66,,107274.0,,102760.0,,103309.99,,146967.0,,101873.0,,124151.72
ЮБКА ЖЕНСКАЯ ,,,,75613.89541200001,,69851.9,,74513.2,,73532.42,,73044.12,,79870.0,,73013.0,,82343.47
ДЖИНСЫ ЖЕНСКИЕ,,,,111893.23158200002,,85647.68,,79764.16,,98632.68,,96307.27,,156660.0,,116019.0,,93501.72
БЛУЗКА ЖЕНСКАЯ,,,,80729.228176,,65614.96,,87575.0,,71210.58,,69686.17,,94778.0,,82052.0,,77431.74
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,90637.10143747219,,91255.7,,103821.12,,91222.0,,91219.17,,81765.0,,94477.0,,
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,51152.285180000006,,41883.7,,48949.68,,35906.82,,41866.54,,73542.0,,43084.0,,48859.88
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,45163.221998,,44807.46,,44072.88,,49581.58,,34891.87,,49304.0,,48867.0,,35290.64
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,112988.88513400003,,93702.68,,102788.72,,91472.18,,89499.48,,143575.0,,114853.0,,119775.05
БЮСТГАЛЬТЕР ,,,,26879.694182000007,,24556.82,,23876.52,,25599.6,,27141.9,,28995.0,,28922.0,,26250.64
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,7290.930198,,5943.72,,6142.52,,7176.9,,6351.14,,8855.0,,7991.0,,6346.83
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,317252.755154,,235245.96,,341544.84,,340765.66,,209810.64,,399903.0,,292733.0,,292225.0
ПЛАЩ ЖЕНСКИЙ,,,,205121.4127453112,,189534.8,,201445.2,,227586.32,,192184.23,,,,219337.0,,191502.24
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,24737.268188000005,,22850.0,,22210.88,,23445.42,,23262.15,,30349.0,,22696.0,,21669.26
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,28093.841246000004,,11645.14,,41901.68,,15140.38,,39617.95,,42988.0,,16067.0,,17128.88
ШЛЯПА ЖЕНСКАЯ,,,,58706.702712000006,,50711.54,,54176.08,,53621.86,,57136.1,,73500.0,,50596.0,,55837.73
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,239260.35116031888,,242472.2,,168499.08,,,,233928.22,,,,,,323116.89
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,32535.028238000003,,21134.04,,29221.76,,24372.74,,29370.66,,45090.0,,28855.0,,37675.26
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,74820.275424,,80660.22,,56147.96,,56580.2,,69153.41,,104800.0,,62279.0,,59598.96
КОЛГОТКИ ЖЕНСКИЕ,,,,8046.112040000001,,6920.68,,5924.16,,6974.44,,7130.98,,11414.0,,7795.0,,5900.34
БРЮКИ ЖЕНСКИЕ,,,,86905.83333000001,,69173.12,,79445.16,,87177.88,,83436.69,,108987.0,,76645.0,,78696.13
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,123327.70764200001,,105104.16,,131595.48,,102237.42,,133891.04,,137629.0,,120794.0,,120584.8
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,110445.592132,,100591.06,,122851.36,,91592.48,,106504.29,,127155.0,,100683.0,,108527.28
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,159596.24299600002,,132489.36,,156564.4,,131207.24,,150596.32,,204274.0,,132332.0,,168196.28
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2777.4647760000003,,2679.26,,2660.56,,2301.14,,2984.22,,2891.0,,3085.0,,2716.31
БРЮКИ ДЕТСКИЕ,,,,43775.45343600001,,39159.5,,45051.72,,37989.46,,39415.04,,50624.0,,41458.0,,45910.09
КОСТЮМ ШКОЛЬНЫЙ ,,,,124394.93655800002,,121431.62,,130287.12,,111480.86,,131471.17,,127895.0,,124825.0,,121549.29
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,68511.31186400002,,55975.38,,66901.92,,55316.38,,62257.52,,86911.0,,68126.0,,62941.41
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,45986.152202000005,,38797.08,,43172.08,,40541.62,,47484.38,,51364.0,,49168.0,,45427.98
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,25133.297706000005,,23954.56,,27722.56,,22533.1,,28402.26,,23529.0,,25790.0,,26956.56
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,39960.91213800001,,32759.44,,40433.12,,31621.92,,36673.91,,48277.0,,40698.0,,40314.81
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,38037.659548,,34714.14,,31808.68,,25804.64,,29291.35,,54263.0,,36048.0,,35477.58
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,106598.473744,,120097.82,,111232.04,,106349.66,,119563.42,,93155.0,,110724.0,,100113.08
ДЖИНСЫ ДЕТСКИЕ,,,,58785.30587800001,,49502.38,,42167.92,,58293.2,,55233.32,,71873.0,,56676.0,,63158.31
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,11302.705094000003,,9758.58,,17198.28,,5416.52,,9636.98,,10520.0,,13426.0,,14927.49
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,10418.613236000001,,8527.6,,11668.04,,8353.72,,10698.68,,11994.0,,10677.0,,9348.9
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,21268.880526000004,,16261.52,,19909.52,,16353.6,,19239.51,,25809.0,,24714.0,,20973.2
КОЛГОТКИ ДЕТСКИЕ,,,,8018.875388000001,,8178.78,,7147.0,,7089.08,,8799.97,,7622.0,,9605.0,,7983.07
ПИЖАМА ДЕТСКАЯ,,,,24092.329232000004,,21667.58,,23395.4,,21777.46,,21371.28,,27208.0,,24935.0,,24513.55
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,124409.35009600001,,133115.6,,126373.0,,126737.62,,124343.35,,123006.0,,115243.0,,125144.26
САПОГИ МУЖСКИЕ НА МЕХУ,,,,173194.88279200002,,161648.66,,161182.68,,161966.34,,176431.44,,192055.0,,173891.0,,163292.38
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,22536.120614000003,,18399.32,,19449.4,,19878.78,,19787.1,,32427.0,,17567.0,,19240.36
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,95219.28744,,90918.56,,71187.52,,107052.42,,94384.95,,97833.0,,100809.0,,98635.25
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,95004.674782,,110246.36,,81415.68,,93600.0,,83570.47,,95025.0,,100010.0,,97771.79
РЕЗИНОВАЯ ОБУВЬ,,,,31265.929934000003,,26438.16,,28479.36,,28433.82,,26044.0,,37673.0,,33523.0,,29768.49
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,268242.6596460001,,241191.12,,277053.68,,255304.9,,264801.76,,275108.0,,287227.0,,267383.88
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,261048.40588000003,,259369.3,,310252.4,,226744.48,,263950.83,,241011.0,,279667.0,,273853.84
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,97175.647734,,95987.6,,100950.56,,107517.38,,103979.68,,85305.0,,104622.0,,93474.59
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,134792.12624600003,,140148.86,,141419.84,,125498.1,,132292.77,,147529.0,,116165.0,,129396.89
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,108468.21716000001,,127919.54,,90215.96,,121110.08,,109841.05,,105727.0,,108966.0,,93133.19
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,21664.936684000004,,18487.78,,18412.08,,19292.6,,19590.97,,30324.0,,17182.0,,18771.32
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,76842.12783200001,,87901.64,,62436.8,,75878.7,,68271.55,,82249.0,,79306.0,,71989.0
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,121246.56089400001,,119730.68,,122788.04,,103942.3,,124299.5,,132067.0,,113895.0,,123971.52
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,125622.86809800002,,131795.46,,143016.88,,103752.2,,137354.02,,131191.0,,111257.0,,121324.42
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,79846.77183200001,,71645.3,,87251.2,,71045.4,,86127.13,,81263.0,,78718.0,,84912.53
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,61982.58860600001,,60805.74,,68661.28,,56469.58,,65767.63,,61928.0,,59541.0,,62914.25
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,49179.97122400001,,37853.9,,44356.88,,43559.58,,54223.84,,57843.0,,50896.0,,46366.64
СТОЛ ПИСЬМЕННЫЙ,,,,273960.9199060001,,240580.44,,266835.04,,395966.92,,239498.01,,258008.0,,286768.0,,219322.46
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,737140.9231080001,,635090.34,,765555.24,,662260.56,,754560.21,,679323.0,,941313.0,,767231.43
СТУЛ,,,,116378.55093000003,,98085.54,,126889.0,,118113.86,,104304.47,,120359.0,,123492.0,,116600.56
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2554286.8913480006,,2787825.74,,2635623.68,,2807965.8,,2447009.27,,2452167.0,,2525219.0,,2243003.45
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2186698.2746580006,,2198628.52,,2280474.68,,1876625.62,,2407397.26,,2444975.0,,1874222.0,,2035108.87
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2043272.836118,,1878993.48,,1758019.68,,2090537.54,,1910834.36,,2290693.0,,1972748.0,,2114411.06
ДИВАН-КРОВАТЬ,,,,980957.9041180001,,1016290.56,,1200045.92,,812982.78,,951638.54,,961143.0,,932620.0,,1059010.49
КУХОННЫЙ ГАРНИТУР,,,,1451437.0700460002,,1752505.98,,1455787.68,,1033584.78,,1352112.27,,1294887.0,,1969298.0,,1376044.8
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,809784.4648900001,,901944.42,,957846.2,,816276.24,,768544.72,,659049.0,,852893.0,,884471.61
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,54443.130846,,45536.52,,55247.36,,51794.36,,53822.35,,58825.0,,51563.0,,61775.47
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,54634.373746000005,,55376.36,,44963.08,,39959.1,,43552.22,,72097.0,,55406.0,,49328.36
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,39479.30099,,37254.7,,38242.96,,31091.88,,36443.58,,48579.0,,35509.0,,40182.12
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,67870.59095600001,,59612.28,,67223.48,,61989.72,,69436.18,,75789.0,,70206.0,,61268.65
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,77319.82127800002,,64077.16,,79058.56,,67939.44,,64548.77,,91271.0,,73506.0,,86985.32
ОДЕЯЛО ВАТНОЕ,,,,61014.95550000001,,58358.5,,62220.24,,57946.04,,61175.37,,60005.0,,70856.0,,55124.56
ПОКРЫВАЛО ,,,,69594.375018,,60507.24,,56014.56,,49861.86,,50681.68,,107641.0,,62105.0,,54531.12
СКАТЕРТЬ,,,,19212.023528000005,,17996.34,,21146.12,,21446.92,,17229.15,,19139.0,,18669.0,,18532.32
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,17059.049946000003,,13631.12,,14991.4,,13854.5,,15369.5,,22983.0,,13354.0,,19821.7
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,31825.730078000004,,25609.12,,30386.12,,28444.12,,29494.33,,38483.0,,30933.0,,32249.22
ТАРЕЛКА,,,,4043.9581300000004,,2307.78,,3515.64,,3086.7,,2592.37,,7250.0,,2728.0,,3199.88
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,46306.52316800001,,38755.74,,53496.68,,45513.24,,48507.99,,46488.0,,46661.0,,45305.69
ВАЗА,,,,38028.450968000005,,34422.92,,44300.88,,32550.3,,41143.97,,39865.0,,39070.0,,33106.83
КАСТРЮЛЯ,,,,31313.614096,,27648.64,,28955.68,,26442.32,,32271.02,,33212.0,,31063.0,,39664.92
ХОЛОДИЛЬНИК,,,,1254292.0910920002,,1223531.12,,1354312.68,,1203906.5,,1283923.01,,1141813.0,,1318778.0,,1412837.61
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1225.3369160000002,,920.88,,1441.12,,967.18,,1815.49,,1329.0,,1013.0,,1139.4
СТИРАЛЬНАЯ МАШИНА,,,,973296.5809420001,,951762.12,,1043290.84,,1174917.82,,1210846.12,,760349.0,,836945.0,,1160123.11
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,219763.04120600002,,205740.16,,209833.76,,204301.98,,226253.2,,230788.0,,233397.0,,214369.29
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,81930.31085600001,,83217.64,,74615.2,,70125.48,,76240.12,,97088.0,,80082.0,,73649.02
КОМБАЙН КУХОННЫЙ,,,,274747.5366060001,,310784.22,,278020.88,,291053.0,,261825.12,,264381.0,,279801.0,,236336.77
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,127167.31805200003,,89275.4,,111568.32,,89341.02,,75840.05,,217010.0,,118256.0,,75476.4
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,83106.65877800001,,68131.16,,85045.56,,69037.9,,81133.32,,105378.0,,70743.0,,80729.46
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,180068.97289800004,,154486.18,,169616.88,,199397.06,,149583.15,,207429.0,,188426.0,,146460.65
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,333391.94964400004,,315879.12,,340982.88,,303013.02,,327826.53,,365016.0,,339795.0,,301260.88
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1176980.4167780003,,1232911.32,,1114642.76,,1102340.5,,1208857.9,,1248295.0,,940591.0,,1406656.24
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,212397.96185,,207754.22,,201343.12,,202931.24,,208772.98,,218451.0,,224984.0,,213319.66
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,204321.68135199999,,167422.4,,208869.36,,207279.5,,231647.11,,217549.0,,206118.0,,176534.23
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,622053.8092580001,,435503.22,,530578.44,,657101.1,,676567.49,,830073.0,,489214.0,,513863.94
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,646761.9896160001,,552252.52,,531629.2,,503477.38,,528051.55,,809762.0,,758342.0,,625801.87
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,237725.90438600004,,192280.24,,200468.16,,213740.2,,243431.51,,293445.0,,268814.0,,173952.54
DVD-ПЛЕЕР,,,,215806.28726200003,,209191.32,,194764.64,,206598.1,,228339.7,,233274.0,,231324.0,,179775.95
КОМПАКТ-ДИСК (без записи),,,,2799.809472000001,,2533.38,,2292.04,,2852.58,,3374.24,,3211.0,,2879.0,,1877.24
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,603060.44082,,615672.76,,787436.2,,672671.28,,442614.5,,635863.0,,486553.0,,529455.03
ОБОИ (за рулон 10 м),,,,15782.532236000001,,11852.8,,13104.56,,9954.66,,12251.07,,25814.0,,13520.0,,12466.43
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,529914.3707160001,,460712.36,,904906.24,,415067.1,,455805.59,,533648.0,,427750.0,,551248.07
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,27740.371668000003,,23721.94,,26529.76,,23428.34,,24391.7,,34755.0,,26526.0,,26944.32
ЦЕМЕНТ (за 50 кг),,,,22380.792172,,20696.0,,18466.0,,22620.7,,20891.95,,26208.0,,21222.0,,21997.66
ШИФЕР (за 10 условных штук),,,,14970.215800560001,,14187.84,,14950.44,,14750.4,,13527.08,,16773.0,,14443.0,,13832.963800000001
ЛИНОЛЕУМ (за 1 м2),,,,24697.773622000004,,22762.0,,24215.08,,20248.7,,23943.32,,29632.0,,24950.0,,21205.13
СТЕКЛО ОКОННОЕ (за 1 м2),,,,18036.242216000002,,18408.3,,16059.44,,17942.08,,17114.23,,20975.0,,14181.0,,18928.19
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,63467.324810000006,,70518.72,,49296.16,,57758.3,,59229.12,,66011.0,,70831.0,,65610.38
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,18638.882966000005,,16803.54,,19496.88,,18618.48,,20533.94,,18931.0,,17392.0,,19109.29
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,796951.855852,,631036.96,,719774.44,,658566.72,,649236.5,,1084708.0,,761091.0,,736250.92
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,371956.86957800004,,349093.34,,386666.0,,333727.12,,354618.9,,421718.0,,369297.0,,326914.16
ЛАМИНАТ (за 1 м2),,,,38151.815090000004,,35135.94,,37284.8,,35764.38,,33516.23,,46731.0,,37378.0,,29697.78
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,85249.04442600002,,74901.08,,82931.92,,72894.64,,83321.43,,105400.0,,77183.0,,78846.95
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,224064.12069600003,,228139.12,,221240.4,,203481.6,,226341.04,,243032.0,,218996.0,,205360.46
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,57933.75681600001,,52426.22,,62762.16,,49736.22,,50472.5,,73358.0,,50743.0,,48249.56
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,27361.938594000003,,24112.4,,28793.72,,29130.3,,24858.46,,30260.0,,26726.0,,23387.37
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,479.2000709705999,,458.9333333333333,,510.0,,472.76,,477.16,,460.0,,471.16666666666663,,527.2266666666667
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,426.4641152689375,,274.56,,282.0,,444.68,,345.2,,671.0,,202.4,,484.9466666666667
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,343.6335407428131,,262.0,,283.0,,585.9,,265.94,,258.0,,281.3333333333333,,510.48
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1204.3348942202326,,1186.6533333333332,,1172.0,,1254.1,,1287.6333333333334,,1190.0,,1188.5333333333333,,1168.0
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,426.5725770907649,,418.33333333333337,,472.0,,408.3,,397.1733333333333,,460.0,,389.33333333333337,,399.0
АНТИБИОТИКИ (за 10 таблеток),,,,959.8589466321606,,799.4,,796.0,,820.8,,688.6,,1406.0,,768.6666666666667,,948.9333333333332
ВИТАМИНЫ (за 10 таблеток),,,,647.3655327224825,,586.0266666666666,,290.0,,439.96,,621.33,,875.0,,499.3333333333333,,1031.3866666666668
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,862.358823529412,,852.6,,945.0,,956.1,,788.6666666666667,,838.0,,856.0,,791.8
ГОРЧИЧНИКИ (за 10 шт),,,,1150.805135343079,,1156.0,,1099.0,,1134.9,,1214.6666666666665,,1178.0,,1227.3333333333335,,1032.4166666666665
ВАТА (за 50 г),,,,1442.1118411788023,,1332.3666666666666,,1461.0,,1428.7666666666667,,1539.6,,1529.0,,1378.6666666666665,,1345.0
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2720.378273856986,,2675.666666666667,,2829.0,,2691.233333333333,,2715.44,,2676.0,,2802.5,,2711.266666666667
БИНТ (за упаковку размером 5 см х 10 м),,,,774.237374,,675.74,,917.08,,737.6,,701.98,,809.0,,863.0,,635.22
ОЧКИ И ОПРАВЫ,,,,38894.94040400001,,24240.42,,22123.72,,19457.02,,26084.08,,73213.0,,34955.0,,32455.9
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,34751394.682798676,,,,23773600.0,,28500000.0,,44863660.0,,42846153.0,,,,24378500.0
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,380818.52951600007,,351029.22,,378926.28,,267446.06,,323494.1,,553283.0,,313423.0,,280482.93
МОТОЦИКЛ,,,,3928861.74092,,3712720.0,,4063900.8,,3394680.0,,2415880.0,,5161455.0,,3552880.0,,3653498.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2697.06592,,2674.16,,2761.52,,2539.54,,2661.43,,2696.0,,2787.0,,2769.75
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,665.482786,,718.06,,673.28,,591.66,,630.01,,677.0,,647.0,,722.31
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1081.2177120000003,,915.08,,1039.36,,1047.3,,1062.49,,1396.0,,993.0,,713.03
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,3999.446012000001,,3477.4,,4550.56,,3820.14,,4414.01,,4606.0,,3393.0,,3139.19
ЧАСЫ,,,,51034.31545800002,,40143.92,,44534.0,,40181.14,,49176.7,,68143.0,,47437.0,,49493.32
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2077.856196,,2004.04,,1946.0,,1687.26,,1868.83,,2246.0,,2338.0,,2243.33
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3410.9480820000003,,3441.16,,3031.92,,3389.16,,2807.49,,3626.0,,3523.0,,3738.93
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3696.5775840000006,,2881.8,,3110.88,,3301.56,,3165.98,,5385.0,,2285.0,,4151.32
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,10232.997888,,10194.64,,10685.84,,10648.18,,8688.85,,9496.0,,11607.0,,10695.12
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,12322.142818000002,,16199.18,,13780.6,,11897.66,,8155.05,,12538.0,,10375.0,,12861.26
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,15911.559218000002,,13455.56,,13869.76,,18844.44,,13881.73,,21892.0,,10270.0,,12226.66
КАРНИЗЫ,,,,50898.64761800001,,59547.66,,37617.84,,38837.92,,31876.42,,68096.0,,47551.0,,51180.08
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,28198.682150000004,,28569.28,,22942.96,,30309.96,,28645.51,,25757.0,,36570.0,,24651.19
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,144158.96287800002,,148702.76,,144641.92,,129354.0,,146659.69,,142651.0,,146158.0,,156116.42
ФОТОАППАРАТ,,,,150996.05111400003,,87306.0,,272604.64,,93330.3,,156950.42,,79630.0,,291042.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,687717.267536,,619769.28,,691225.76,,606650.18,,742706.85,,762859.0,,734255.0,,557397.76
ИГРУШКИ,,,,27904.171038000004,,23084.64,,31167.24,,20963.22,,18188.84,,41098.0,,16113.0,,32380.79
ТЕЛЕФОННЫЙ АППАРАТ,,,,81411.87143400002,,71974.34,,90102.24,,85889.02,,73579.41,,78730.0,,95801.0,,71200.4
КОЛЯСКА  ДЕТСКАЯ ,,,,585912.2638160001,,484075.3,,580274.36,,533639.12,,540067.33,,705036.0,,608461.0,,494804.76
ЗОНТ,,,,45109.67499000001,,38834.86,,39718.84,,42798.02,,44870.31,,55889.0,,40651.0,,41092.75
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,378459.8980460001,,308259.14,,427063.64,,407679.6,,294328.66,,423694.0,,351746.0,,379387.78
ТЕТРАДЬ (в пересчете за 12 листов),,,,287.9538120000001,,271.32,,269.24,,233.96,,287.14,,361.0,,263.0,,250.0
РУЧКА ШАРИКОВАЯ,,,,731.927012,,496.58,,641.12,,451.56,,693.91,,1075.0,,697.0,,706.78
ШАМПУНЬ  (за 250 мл),,,,4428.246776000001,,3284.22,,3431.44,,5235.9,,3584.08,,5931.0,,3195.0,,4712.59
ЗУБНАЯ ПАСТА  (за 75 г),,,,2388.4076120000004,,2118.46,,2157.0,,2507.98,,1754.52,,2831.0,,2336.0,,2414.02
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2146.9891540000003,,1740.52,,2121.44,,1883.64,,2018.79,,2569.0,,2036.0,,2238.33
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12121.708288000002,,7831.36,,11155.28,,8364.88,,12517.08,,19127.0,,9811.0,,8419.53
