,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ЩЕТКА ЗУБНАЯ ,,,,3925.9041540000003,,2702.84,,3086.22,,2665.06,,2290.68,,9089.0,,2326.0,,3104.68
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,44102.838868,,22664.32,,27295.51,,21762.16,,42900.13,,106495.0,,31408.0,,32754.68
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6393.22956,,5669.76,,6138.55,,6296.16,,5406.92,,8351.0,,6117.0,,5770.16
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,5660.266524,,5260.66,,5584.9,,4494.14,,5252.39,,7407.0,,4423.0,,6865.52
МАШИНА ШВЕЙНАЯ,,,,661806.102768,,589705.5,,560045.72,,682076.58,,583086.1,,881327.0,,650494.0,,564963.2
ЦВЕТЫ (за 1 шт),,,,6448.461454,,5625.3,,6284.53,,5719.88,,6559.8,,6636.0,,7321.0,,7088.4
ДРОВА (за 1 м3),,,,20251.5469,,17000.0,,24000.0,,25857.0,,16500.0,,18000.0,,23000.0,,16700.0
ТОРФ  (за 1 т),,,,71705.0,,75000.0,,70000.0,0.0,70000.0,0.0,70000.0,0.0,75000.0,0.0,70000.0,0.0,70000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,16798.726192000002,,15591.42,,17101.83,,13813.46,,17083.63,,19812.0,,14603.0,,19447.64
СПИЧКИ (за 1 коробок),,,,55.209726,,60.0,,56.26,,53.34,,56.21,,51.0,,53.0,,59.32
