,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ЖЕНСКИЙ ИЗ ШЕРСТЯНОЙ ИЛИ ПОЛУШЕРСТЯНОЙ ТКАНИ,,,,231546.30997200002,,145955.96,,167871.92,,189635.86,,154392.19,,400000.0,,145065.0,,237002.53
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,126126.42261800001,,122360.16,,128868.16,,130844.18,,138332.6,,122352.0,,126549.0,,118046.65
ПИДЖАК ЖЕНСКИЙ,,,,119236.42516400003,,105032.92,,112943.04,,106638.26,,103309.99,,152665.0,,96813.0,,123499.81
ЮБКА ЖЕНСКАЯ ,,,,76744.45403800001,,69949.0,,77069.28,,75633.26,,73004.08,,79570.0,,77473.0,,81876.84
ДЖИНСЫ ЖЕНСКИЕ,,,,114273.76372000002,,85586.82,,85743.6,,100447.68,,98032.27,,157055.0,,122185.0,,95846.72
БЛУЗКА ЖЕНСКАЯ,,,,81773.52783800002,,66241.08,,89704.88,,73126.56,,71899.77,,95519.0,,81046.0,,79169.08
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,93629.53843200002,,94563.32,,102528.36,,93473.24,,99033.42,,91629.0,,85688.0,,93600.0
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,52283.870244000005,,42484.36,,48443.16,,37483.5,,43996.45,,72875.0,,47185.0,,51286.46
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,49127.874836,,46501.54,,49986.92,,47930.92,,35219.37,,58038.0,,51959.0,,39966.74
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,113457.70521200002,,97014.14,,105203.84,,93625.04,,91667.53,,137021.0,,118013.0,,124750.05
БЮСТГАЛЬТЕР ,,,,27885.912302000004,,24846.04,,25241.12,,25898.52,,27369.37,,29950.0,,31869.0,,26784.42
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,7563.22499,,6266.86,,6406.48,,7219.76,,6900.12,,9410.0,,7872.0,,6423.27
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,333672.7126300001,,303791.14,,407096.48,,330906.76,,233432.28,,408466.0,,272114.0,,288006.89
ПЛАЩ ЖЕНСКИЙ,,,,215010.5617232944,,193801.92,,257130.2,,234405.0,,200206.1,,,,234960.0,,152791.9
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,26432.647394000003,,23171.22,,23578.56,,23885.0,,23542.98,,34218.0,,24285.0,,23110.44
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,31509.506896000003,,12175.58,,40528.28,,16501.64,,36584.73,,51316.0,,24912.0,,18385.13
ШЛЯПА ЖЕНСКАЯ,,,,60327.025918,,53234.9,,55923.12,,54929.98,,59857.81,,72165.0,,53519.0,,61254.01
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,292327.52556000004,,307489.72,,215663.08,,300551.7,,240148.35,,265983.0,,366875.0,,364505.41
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,32835.45779,,22723.08,,30308.2,,25128.34,,30333.34,,40876.0,,34683.0,,37808.65
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,79291.264546,,83152.74,,71879.6,,61838.04,,68612.76,,108131.0,,67541.0,,59379.87
КОЛГОТКИ ЖЕНСКИЕ,,,,7957.73037,,6965.18,,5896.48,,7351.3,,6753.27,,11414.0,,7022.0,,6020.7
БРЮКИ ЖЕНСКИЕ,,,,89447.48967800001,,67094.7,,80814.72,,90293.94,,86743.01,,114856.0,,76626.0,,81973.9
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,139452.96490600004,,116084.34,,153040.96,,102746.06,,144508.11,,162508.0,,140604.0,,135386.58
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,127675.43940600002,,108021.42,,122395.96,,92948.36,,119984.2,,181249.0,,99780.0,,114298.87
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,187380.53288200003,,139401.46,,159758.84,,130993.86,,160545.59,,258633.0,,198739.0,,180943.29
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2808.540268,,2724.5,,2687.32,,2413.5,,3015.96,,2908.0,,3061.0,,2742.34
БРЮКИ ДЕТСКИЕ,,,,43995.35502400001,,39924.66,,44790.44,,38545.26,,41551.82,,50156.0,,41101.0,,46217.62
КОСТЮМ ШКОЛЬНЫЙ ,,,,130065.51744800001,,125226.1,,135611.2,,119831.98,,133826.86,,137681.0,,127444.0,,123554.7
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,68761.44978000001,,56718.3,,69937.12,,58358.36,,63240.19,,84084.0,,66475.0,,65647.41
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,46994.23755800001,,39246.36,,46309.32,,41608.54,,49872.68,,52103.0,,47017.0,,48502.09
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,27378.168348000003,,25113.42,,27703.8,,22777.52,,28549.31,,30482.0,,26883.0,,27456.73
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,40649.80245200001,,32940.34,,42843.88,,32176.32,,37624.57,,47944.0,,41107.0,,42631.05
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,37123.468438,,35586.66,,30691.16,,25700.36,,29185.02,,52750.0,,33003.0,,35307.3
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,111055.38604400001,,118678.0,,114765.24,,104845.16,,120006.72,,107536.0,,111487.0,,104734.76
ДЖИНСЫ ДЕТСКИЕ,,,,61419.58379000002,,51185.26,,46094.0,,59151.2,,60788.38,,73315.0,,59748.0,,67338.58
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,11691.248172000001,,8555.42,,16025.88,,5686.02,,12006.8,,11095.0,,15061.0,,14956.3
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,11085.908606,,8919.16,,13707.76,,8669.98,,11838.42,,12817.0,,10438.0,,9674.52
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,24599.716122,,16764.72,,22024.68,,18124.02,,20048.28,,34269.0,,26926.0,,22245.57
КОЛГОТКИ ДЕТСКИЕ,,,,8307.912126000001,,8419.76,,7312.88,,7594.88,,8927.55,,7714.0,,10236.0,,8364.7
ПИЖАМА ДЕТСКАЯ,,,,25898.372968000003,,21436.94,,24048.08,,24844.84,,24181.41,,29893.0,,25505.0,,27039.27
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,125647.184464,,133560.44,,127754.8,,126906.94,,126286.39,,120731.0,,119297.0,,132964.83
САПОГИ МУЖСКИЕ НА МЕХУ,,,,185630.13358200004,,178546.48,,171361.28,,162131.34,,179721.22,,219503.0,,176108.0,,174369.77
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,22516.662204000004,,18683.14,,18936.8,,20063.26,,20864.74,,30778.0,,19173.0,,19876.86
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,102329.22699600001,,93083.06,,77930.96,,108575.7,,94410.48,,105818.0,,117253.0,,111246.34
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,99727.93128839358,,107218.06,,101834.0,,93600.0,,83252.38,,,,110078.0,,97771.79
РЕЗИНОВАЯ ОБУВЬ,,,,32748.372878000002,,27507.14,,31133.08,,28950.6,,29206.28,,38745.0,,35021.0,,31024.49
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,280690.76322400005,,274672.92,,303248.72,,265558.0,,271360.96,,276085.0,,298736.0,,277482.39
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,264276.0414800001,,258687.58,,308614.48,,227711.44,,264009.11,,242056.0,,289702.0,,289709.92
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,98705.75314400002,,95040.12,,100650.88,,105619.22,,106305.67,,85524.0,,114606.0,,95072.69
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,135325.80812800003,,140981.24,,140024.56,,127424.64,,137806.5,,144588.0,,117079.0,,133316.97
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,107638.23705600003,,96401.18,,96243.24,,121110.08,,111325.93,,103466.0,,125070.0,,98611.42
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,22135.528426,,18756.94,,18998.68,,19806.42,,19781.41,,30132.0,,18671.0,,19828.03
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,78906.04309,,87901.64,,66386.2,,77895.08,,68961.55,,80686.0,,89275.0,,73820.11
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,128918.27444600001,,114155.0,,116991.6,,101546.5,,128924.28,,161453.0,,118088.0,,129181.4
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,134410.19676000005,,122076.18,,150194.12,,106237.54,,143537.64,,153943.0,,127654.0,,118957.71
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,80772.814604,,73167.96,,86672.96,,79829.44,,91214.5,,75396.0,,85271.0,,81490.62
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,64911.226406000016,,61722.24,,67936.16,,60139.84,,65767.63,,69404.0,,62641.0,,62548.43
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,50494.139332000006,,39549.72,,45831.84,,45295.38,,55663.87,,60666.0,,47768.0,,48894.0
СТОЛ ПИСЬМЕННЫЙ,,,,293239.35981600004,,256381.88,,278724.48,,408037.64,,244163.1,,289248.0,,318236.0,,227214.21
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,773856.5789840001,,673946.62,,791561.76,,655410.24,,777321.27,,745182.0,,1001848.0,,775459.86
СТУЛ,,,,122695.73744000001,,100024.26,,135758.44,,129804.38,,109391.48,,130473.0,,123084.0,,119513.02
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2624939.280958,,2853982.18,,2943877.36,,2834371.68,,2481766.04,,2350018.0,,2706696.0,,2427340.48
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2292948.9242140003,,2306962.08,,2412745.64,,1876910.66,,2482355.26,,2462626.0,,2263109.0,,2099281.7
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2070792.5030460001,,1926863.9,,1744967.2,,2081934.64,,1895550.82,,2355625.0,,2072309.0,,2052522.67
ДИВАН-КРОВАТЬ,,,,1059116.644672,,1140274.68,,1102562.2,,892831.4,,1013341.3,,1074737.0,,1053087.0,,1143784.59
КУХОННЫЙ ГАРНИТУР,,,,1486167.534902,,1731705.92,,1476478.64,,1110431.7,,1307582.42,,1291889.0,,2089965.0,,1495062.13
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,909820.0393940001,,919847.02,,968747.16,,841067.26,,795306.31,,915338.0,,979022.0,,922604.4
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,61455.42933600001,,46595.6,,54099.68,,53900.26,,55084.43,,77965.0,,61846.0,,61880.58
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,53012.732098,,55099.76,,45123.64,,40548.26,,46026.42,,66942.0,,50850.0,,50273.74
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,39082.48543800001,,37928.28,,37242.8,,30724.76,,40053.79,,46811.0,,34463.0,,39497.87
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,71522.50233400002,,62691.96,,70094.4,,64759.6,,73118.65,,81225.0,,73598.0,,63430.88
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,78170.05906000001,,64582.58,,79344.24,,73139.04,,66190.43,,91913.0,,74440.0,,82704.18
ОДЕЯЛО ВАТНОЕ,,,,64065.505350000014,,61943.72,,69084.0,,60255.64,,69208.35,,59881.0,,73512.0,,57784.88
ПОКРЫВАЛО ,,,,64425.355182,,58768.28,,53295.04,,50200.38,,52757.06,,96092.0,,48755.0,,55976.27
СКАТЕРТЬ,,,,21417.887472000002,,18327.66,,23811.04,,21605.36,,17048.85,,25035.0,,20748.0,,18334.63
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,17291.859878000003,,13631.12,,15214.24,,14008.94,,16717.2,,22428.0,,14396.0,,20187.74
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,32704.891178,,25984.16,,31591.4,,29736.64,,31985.57,,38649.0,,33508.0,,30546.79
ТАРЕЛКА,,,,4146.619358000001,,2359.5,,3497.56,,3342.84,,3205.12,,7099.0,,2966.0,,3240.41
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,48598.60281800001,,38893.38,,54052.8,,45554.16,,49364.02,,54245.0,,46975.0,,45484.29
ВАЗА,,,,38295.169120000006,,35760.56,,41756.88,,33788.46,,42848.27,,42228.0,,35481.0,,32692.72
КАСТРЮЛЯ,,,,34443.693858000006,,27997.54,,31870.84,,26974.58,,32477.07,,39975.0,,36768.0,,39802.7
ХОЛОДИЛЬНИК,,,,1265800.1198740003,,1228653.46,,1286966.32,,1219873.98,,1313661.89,,1151821.0,,1360663.0,,1458898.42
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1270.0404280000002,,942.02,,1486.36,,982.5,,1838.94,,1424.0,,1049.0,,1156.1
СТИРАЛЬНАЯ МАШИНА,,,,975085.6743820002,,983733.86,,1035626.08,,1190987.38,,1215143.05,,787522.0,,778534.0,,1134998.03
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,224158.26956800002,,204134.84,,209567.0,,206633.12,,246990.68,,237523.0,,238417.0,,210719.13
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,85676.362102,,82749.66,,76093.4,,71998.0,,79041.7,,103174.0,,90005.0,,73691.52
КОМБАЙН КУХОННЫЙ,,,,286393.257676,,313533.92,,317621.36,,292949.32,,276488.74,,263917.0,,313865.0,,235376.72
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,131875.96876400002,,88806.62,,111153.84,,89887.5,,75897.32,,235963.0,,116632.0,,75192.99
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,84001.31325,,69271.94,,87191.56,,69418.78,,81779.79,,104263.0,,73564.0,,83218.55
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,181599.92525600005,,159785.46,,202462.72,,199035.66,,148636.44,,202581.0,,177932.0,,146118.95
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,328813.225158,,320418.82,,336051.88,,303570.72,,329563.94,,365285.0,,308987.0,,297974.29
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1261890.8756040002,,1186584.58,,1123013.36,,1125591.98,,1190519.1,,1533908.0,,1040513.0,,1390110.7
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,214813.90051000006,,211480.78,,224840.0,,208702.94,,212815.21,,212897.0,,221742.0,,212449.33
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,209182.05210400003,,165931.22,,220484.28,,224712.28,,234953.57,,215153.0,,213480.0,,181592.48
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,697161.9353280001,,477627.46,,664372.4,,625195.78,,714788.02,,880269.0,,687715.0,,627866.6
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,709085.9497200003,,548334.32,,522508.96,,537378.56,,608919.1,,1030823.0,,753209.0,,558935.14
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,250581.57467600002,,195947.64,,219501.72,,213740.2,,235835.0,,328600.0,,282065.0,,170760.03
DVD-ПЛЕЕР,,,,216932.40876,,213148.0,,201640.4,,207965.7,,205007.55,,224473.0,,259851.0,,181183.25
КОМПАКТ-ДИСК (без записи),,,,2722.2625680000006,,2524.14,,2192.8,,2874.36,,3347.33,,3073.0,,2740.0,,1801.04
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,623908.2803600001,,625644.38,,790323.44,,661732.58,,442614.5,,710333.0,,509068.0,,506668.52
ОБОИ (за рулон 10 м),,,,16013.599076,,12128.88,,12924.56,,10203.94,,12340.19,,25903.0,,14383.0,,12684.66
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,527850.6692720001,,475838.9,,810373.04,,415364.1,,461276.16,,544657.0,,440175.0,,568807.37
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,27844.080140000002,,24035.14,,27156.76,,23562.98,,24581.46,,34641.0,,26246.0,,27174.13
ЦЕМЕНТ (за 50 кг),,,,22529.34589,,21585.28,,20937.84,,23579.68,,21381.07,,23458.0,,22803.0,,22528.3
ШИФЕР (за 10 условных штук),,,,15439.390360000003,,14637.98,,15885.4,,15091.26,,13720.2,,17296.0,,14842.0,,14202.37
ЛИНОЛЕУМ (за 1 м2),,,,24693.279504000002,,22936.96,,24671.04,,20935.1,,24050.51,,28137.0,,25393.0,,22629.84
СТЕКЛО ОКОННОЕ (за 1 м2),,,,21238.930508000005,,24652.86,,19537.52,,21606.1,,18152.76,,25868.0,,13934.0,,20212.5
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,62708.399854,,69601.26,,45349.56,,58109.42,,59340.59,,66063.0,,71750.0,,61802.25
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,19346.349546000005,,18277.54,,20125.44,,18845.88,,20583.54,,19365.0,,19351.0,,19135.42
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,838088.54197,,684523.04,,758685.32,,656698.6,,665134.57,,1169090.0,,788611.0,,755058.33
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,388037.1585160001,,365072.84,,394541.0,,350038.56,,371178.9,,449685.0,,376929.0,,333242.31
ЛАМИНАТ (за 1 м2),,,,39106.140554000005,,35825.02,,37434.68,,36852.64,,33787.4,,48723.0,,37409.0,,31095.24
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,86899.53686600002,,76202.18,,79390.48,,69575.54,,84903.73,,111175.0,,78755.0,,83070.53
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,227658.41828,,232786.32,,221324.8,,204634.72,,225593.26,,242772.0,,234041.0,,212712.84
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,56344.30072600001,,50886.54,,61217.56,,49866.1,,53373.05,,69712.0,,45727.0,,50013.2
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,27804.220466000002,,24472.62,,29042.0,,29320.76,,25711.04,,30260.0,,27578.0,,24628.35
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,484.4196060712037,,458.2,,510.0,,478.24,,480.04,,474.0,,471.16666666666663,,532.4266666666666
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,432.8959757524888,,279.3466666666667,,285.0,,451.6,,362.66666666666663,,672.0,,204.0,,502.6933333333333
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,393.55178643538267,,272.05333333333334,,294.0,,611.6,,289.1,,297.0,,309.06666666666666,,745.0266666666666
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1322.8047125970484,,1196.32,,1278.0,,1244.6,,1319.2666666666667,,1190.0,,1219.4,,1995.5666666666664
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,458.6144805203889,,451.8,,491.0,,450.7,,444.24,,508.0,,394.66666666666663,,408.06666666666666
АНТИБИОТИКИ (за 10 таблеток),,,,999.4778629549323,,804.5333333333333,,791.0,,872.3,,706.9666666666667,,1406.0,,795.0,,1176.9333333333334
ВИТАМИНЫ (за 10 таблеток),,,,683.2611296542399,,629.4933333333333,,324.0,,445.8,,636.6166666666666,,885.0,,480.8,,1224.2533333333333
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,869.2252618964353,,868.0666666666666,,947.0,,932.9,,881.4666666666666,,850.0,,857.5333333333334,,748.92
ГОРЧИЧНИКИ (за 10 шт),,,,1232.6153151010703,,1258.4,,1059.0,,1207.0,,1253.6,,1294.0,,1316.0,,1193.0666666666668
ВАТА (за 50 г),,,,1450.4747513464365,,1362.9,,1450.0,,1500.6666666666665,,1636.1333333333332,,1497.0,,1373.4,,1291.6
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2851.6094942995032,,2824.2,,2892.0,,2866.9,,2762.92,,2850.0,,2895.0,,2861.0533333333337
БИНТ (за упаковку размером 5 см х 10 м),,,,838.0510620000001,,749.08,,1041.84,,868.74,,759.02,,808.0,,903.0,,736.8
ОЧКИ И ОПРАВЫ,,,,39147.100512000005,,24568.16,,22418.76,,20574.74,,27140.47,,69764.0,,39835.0,,33445.24
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,38743896.34347346,,,,38559845.0,,37871175.0,,44921896.0,,42340257.0,,,,24378500.0
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,363533.9730860001,,355426.6,,408056.32,,265135.56,,323792.87,,475960.0,,303868.0,,288851.36
МОТОЦИКЛ,,,,3901794.614133303,,,,4063900.8,,3461420.6,,2415880.0,,4593132.0,,3923430.0,,3996800.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2697.95692,,2674.16,,2761.52,,2539.54,,2661.43,,2696.0,,2793.0,,2769.75
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,665.482786,,718.06,,673.28,,591.66,,630.01,,677.0,,647.0,,722.31
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1081.9810680000003,,916.4,,1039.36,,1047.3,,1062.49,,1396.0,,997.0,,713.03
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4003.6255700000006,,3496.12,,4550.56,,3827.4,,4414.01,,4609.0,,3393.0,,3139.19
ЧАСЫ,,,,51895.83844200001,,41695.34,,46273.92,,41748.94,,49110.23,,68742.0,,47892.0,,49747.19
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2104.8237620000004,,2099.06,,1957.76,,1788.66,,2121.69,,2143.0,,2293.0,,2314.25
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3515.6185660000006,,3469.86,,3123.52,,3425.28,,3014.76,,3687.0,,3817.0,,3777.61
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3713.051442,,2919.82,,2945.12,,3312.78,,3056.33,,5398.0,,2590.0,,4075.38
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,10379.892970000003,,10260.16,,10777.8,,11006.76,,8780.09,,9870.0,,11445.0,,10643.01
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,12307.773678000001,,15840.34,,15135.08,,12026.48,,8368.26,,12694.0,,9199.0,,12522.33
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,14940.058908000003,,14342.1,,14097.84,,19629.84,,14157.93,,15796.0,,11013.0,,14724.04
КАРНИЗЫ,,,,53709.33960000001,,60469.02,,37961.04,,39946.9,,32437.38,,75000.0,,48504.0,,55898.66
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,28496.23351800001,,28785.52,,24657.36,,30993.72,,29845.99,,27787.0,,31777.0,,24900.58
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,153773.31097600004,,153645.92,,153601.8,,138489.92,,147174.74,,155555.0,,161444.0,,165515.14
ФОТОАППАРАТ,,,,169551.60794600003,,87306.0,,298245.12,,92155.5,,156950.42,,78653.0,,398450.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,657976.6138100001,,622546.08,,701026.8,,589875.62,,768608.32,,689837.0,,661704.0,,541500.04
ИГРУШКИ,,,,27895.755016000003,,23464.4,,33401.28,,21287.94,,17673.13,,36686.0,,18185.0,,37786.9
ТЕЛЕФОННЫЙ АППАРАТ,,,,82603.649762,,85838.84,,84196.88,,87559.38,,74598.42,,79049.0,,95507.0,,68589.09
КОЛЯСКА  ДЕТСКАЯ ,,,,584800.0942040001,,498906.94,,575808.28,,561228.92,,521472.33,,678678.0,,603891.0,,527883.55
ЗОНТ,,,,46689.675652000005,,39397.02,,39063.0,,45758.8,,45885.95,,56169.0,,44473.0,,45401.53
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,384646.98768,,309758.44,,470544.12,,415121.76,,318770.36,,448607.0,,289994.0,,378397.78
ТЕТРАДЬ (в пересчете за 12 листов),,,,304.47435400000006,,271.32,,276.0,,245.46,,294.04,,408.0,,269.0,,251.34
РУЧКА ШАРИКОВАЯ,,,,688.45851,,500.96,,645.44,,458.18,,695.98,,929.0,,619.0,,751.27
ШАМПУНЬ  (за 250 мл),,,,4347.782524000001,,3320.78,,3336.2,,5217.16,,3649.57,,5643.0,,3189.0,,4700.47
ЗУБНАЯ ПАСТА  (за 75 г),,,,2670.0317640000007,,2131.36,,2177.16,,2441.14,,1809.15,,3951.0,,2263.0,,2373.57
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2109.2035120000005,,1769.98,,2030.4,,1843.6,,1860.13,,2597.0,,1916.0,,2253.71
