,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,112920.09536600002,,110260.58,,119850.84,,107634.98,,122266.19,,116406.0,,109868.0,,101059.11
ПИДЖАК ЖЕНСКИЙ,,,,114414.35786600002,,97516.84,,110865.84,,100229.1,,95510.54,,147946.0,,97722.0,,115410.35
ЮБКА ЖЕНСКАЯ ,,,,72739.50987400002,,65263.42,,69802.8,,69190.04,,73620.32,,77125.0,,73418.0,,77046.83
ДЖИНСЫ ЖЕНСКИЕ,,,,107641.073426,,81270.7,,78647.04,,97182.46,,91794.13,,151818.0,,106353.0,,91751.11
БЛУЗКА ЖЕНСКАЯ,,,,77091.16693400001,,64390.16,,76098.56,,67293.18,,66320.68,,91137.0,,81487.0,,75458.25
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,80428.80830440587,,88071.1,,98556.36,,89383.88,,91219.17,,67852.0,,66055.0,,
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,44952.832396000005,,39399.2,,40018.0,,34726.18,,42456.99,,58167.0,,41515.0,,44572.46
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,43198.55752800001,,43166.92,,43837.84,,46602.28,,31900.54,,46026.0,,46621.0,,37159.16
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,108830.41830800002,,90779.24,,102067.44,,88925.74,,83239.11,,136832.0,,110014.0,,117795.05
БЮСТГАЛЬТЕР ,,,,26253.70119,,23313.06,,26270.72,,24995.36,,25743.28,,28092.0,,27849.0,,25034.73
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,6700.340228,,5649.82,,5096.2,,6723.46,,5828.94,,8296.0,,7192.0,,5880.06
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,333780.86986893613,,,,415565.0,,,,202525.94,,364243.0,,,,294120.0
ПЛАЩ ЖЕНСКИЙ,,,,203176.88591400007,,187712.86,,199480.4,,232421.12,,182296.56,,200966.0,,203998.0,,213940.9
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,23011.616144000003,,21878.32,,20009.48,,22511.38,,21711.97,,27382.0,,21040.0,,21438.38
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,26100.468428,,11299.34,,33809.88,,14663.64,,39747.79,,41005.0,,13964.0,,16065.49
ШЛЯПА ЖЕНСКАЯ,,,,52973.844558000004,,50223.14,,56317.64,,46167.46,,51719.13,,59299.0,,41757.0,,62930.81
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,214863.89946917808,,245990.0,,176570.0,,,,219867.47,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,30064.015034000004,,19936.56,,28743.08,,22282.16,,26915.55,,39695.0,,28952.0,,34607.36
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,73160.47570600001,,72696.62,,64561.12,,54095.3,,69313.51,,104541.0,,55909.0,,56683.05
КОЛГОТКИ ЖЕНСКИЕ,,,,8025.715846000002,,6652.02,,6366.96,,6986.6,,7267.82,,11414.0,,7474.0,,5837.36
БРЮКИ ЖЕНСКИЕ,,,,83840.72896200002,,65375.9,,76525.32,,82684.54,,81905.15,,104469.0,,74705.0,,78868.13
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,117472.25086200002,,94805.6,,135848.88,,106769.6,,122783.25,,133088.0,,107033.0,,108233.3
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,103595.47274800003,,99602.76,,101810.08,,88309.98,,106053.65,,121216.0,,96314.0,,93386.16
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,132964.28421581953,,143372.8,,158968.68,,106440.0,,135329.33,,,,112790.0,,152207.94
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2667.5780980000004,,2615.6,,2486.64,,2258.82,,2850.44,,2779.0,,2886.0,,2692.7
БРЮКИ ДЕТСКИЕ,,,,41428.40345600001,,37513.16,,44336.32,,35059.64,,38854.18,,46747.0,,38923.0,,43986.08
КОСТЮМ ШКОЛЬНЫЙ ,,,,116868.14047000001,,111306.52,,126502.24,,105684.26,,121207.26,,123838.0,,117662.0,,103863.07
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,64159.890266,,55138.0,,63172.16,,51803.48,,57892.75,,81827.0,,62241.0,,56462.93
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,43931.43810600001,,37106.64,,41133.0,,38728.38,,45557.98,,50203.0,,46169.0,,41489.76
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,22954.971522000003,,21871.6,,23402.56,,22219.22,,24672.06,,21700.0,,23565.0,,25406.76
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,38354.138158,,33149.76,,40751.6,,28838.7,,34295.76,,46349.0,,39729.0,,36207.69
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,37625.670018000004,,36421.4,,33055.36,,24898.18,,29004.98,,53805.0,,32699.0,,35410.01
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,101881.31622200001,,109309.72,,107210.64,,96547.68,,114656.55,,99528.0,,95819.0,,95292.42
ДЖИНСЫ ДЕТСКИЕ,,,,54827.348036,,47495.16,,36659.44,,56019.66,,52577.79,,65365.0,,57468.0,,54621.21
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,10986.315322000002,,8866.34,,15441.12,,5016.32,,7761.72,,11620.0,,14339.0,,13235.42
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,9887.090040000001,,8418.84,,11488.16,,8096.18,,10557.81,,11033.0,,9737.0,,8822.73
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,18773.739188000003,,14183.12,,19205.72,,13559.8,,18884.0,,24508.0,,18237.0,,16785.62
КОЛГОТКИ ДЕТСКИЕ,,,,7878.780672000001,,8033.1,,7073.6,,7035.08,,8572.73,,7820.0,,9183.0,,7277.65
ПИЖАМА ДЕТСКАЯ,,,,22286.624840000004,,20265.98,,21495.24,,20591.5,,19504.82,,25991.0,,21559.0,,22304.43
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,119353.08124600002,,127258.78,,120716.88,,123462.22,,121565.15,,118403.0,,111355.0,,114170.53
САПОГИ МУЖСКИЕ НА МЕХУ,,,,159645.50250958174,,144220.0,,160782.2,,,,163158.52,,,,165866.0,,165132.41
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,21788.511008000005,,18212.9,,19123.8,,18509.36,,18844.37,,31254.0,,17434.0,,18533.01
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,93225.07441400002,,91794.92,,77268.8,,99229.94,,92808.88,,91138.0,,103859.0,,95848.67
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,93692.80792400002,,95624.56,,83622.48,,88658.02,,87375.13,,103005.0,,93343.0,,92434.27
РЕЗИНОВАЯ ОБУВЬ,,,,28526.204156000003,,25529.46,,26950.44,,26617.96,,26571.65,,31083.0,,30993.0,,28437.8
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,236596.31221129815,,222313.0,,260134.0,,,,258626.43,,,,228264.0,,216826.21
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,256177.73791400003,,258025.62,,274309.8,,229840.44,,262115.6,,232303.0,,298752.0,,261768.85
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,94957.78576000001,,91509.42,,93027.56,,100563.5,,107168.12,,87613.0,,101499.0,,91065.58
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,127893.32749600003,,137947.36,,133374.96,,120466.26,,127418.09,,136438.0,,109983.0,,123183.22
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,107780.24843400001,,116225.0,,98158.2,,105410.6,,103036.91,,116776.0,,110308.0,,89151.26
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,20839.847228000006,,18206.36,,19406.96,,17712.08,,17603.2,,28916.0,,17840.0,,16692.3
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,75936.11337600001,,85339.14,,64171.88,,72913.32,,64665.61,,81528.0,,78860.0,,74489.48
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,103221.597422,,96840.0,,118703.72,,88000.0,,111084.37,,112000.0,,89636.0,,102607.9
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,109458.39148000002,,100700.0,,122584.72,,109385.0,,130915.56,,94220.0,,114734.0,,115315.95
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,76841.63813600002,,69680.6,,83155.24,,69456.12,,83195.58,,78104.0,,77371.0,,77853.45
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,58772.464510000005,,59669.92,,67100.56,,51127.14,,63518.34,,54471.0,,62244.0,,59433.02
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,47934.52984200001,,37118.58,,41600.16,,41046.78,,57164.29,,55759.0,,49624.0,,45852.75
СТОЛ ПИСЬМЕННЫЙ,,,,267986.730792,,225482.46,,245486.48,,384773.46,,248455.3,,247583.0,,276339.0,,252607.75
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,725680.9694560001,,585627.9,,842033.68,,642909.12,,675450.55,,744811.0,,817757.0,,745340.35
СТУЛ,,,,110438.3676,,93273.74,,120060.72,,110027.2,,102856.55,,118419.0,,112316.0,,105757.1
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2454631.6834680005,,2697215.3,,2515528.56,,2615920.2,,2348399.19,,2356392.0,,2430965.0,,2260449.68
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2006158.016276,,2230286.0,,2074066.96,,1844533.08,,2452807.16,,1845332.0,,1936439.0,,1921899.97
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,1931317.7073000004,,2025655.38,,1905894.16,,1876314.84,,1910032.57,,1983958.0,,1807291.0,,1981575.75
ДИВАН-КРОВАТЬ,,,,894097.8743360002,,943899.0,,1010747.12,,787788.44,,867534.46,,889425.0,,839480.0,,957309.29
КУХОННЫЙ ГАРНИТУР,,,,1339923.5176260003,,1529575.82,,1354771.32,,1013971.76,,1229353.08,,1146063.0,,1877073.0,,1351004.52
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,820274.5120020001,,879194.3,,927225.8,,778969.14,,792801.97,,739108.0,,848582.0,,875011.1
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,68727.470996,,46852.4,,52729.16,,46931.54,,53883.11,,101339.0,,78214.0,,60551.06
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,53837.44265400001,,53041.08,,44927.08,,37427.06,,41603.42,,74271.0,,51799.0,,49475.21
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,40292.57428400001,,37042.32,,38195.2,,33205.44,,33835.18,,51078.0,,37447.0,,39027.07
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,65544.776694,,56086.18,,65176.0,,60586.74,,68329.77,,72712.0,,69494.0,,57240.29
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,66588.85703200001,,59401.26,,70520.56,,62614.48,,61412.89,,64279.0,,69887.0,,82969.98
ОДЕЯЛО ВАТНОЕ,,,,58994.491172,,56481.56,,62080.32,,55988.58,,59359.91,,55441.0,,71068.0,,53800.14
ПОКРЫВАЛО ,,,,62250.82128800001,,56767.82,,49644.16,,48428.34,,38815.6,,93597.0,,55655.0,,54397.8
СКАТЕРТЬ,,,,18127.000914000004,,16867.18,,20440.84,,20913.88,,15062.96,,18588.0,,16896.0,,17049.28
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,16048.478605999999,,13485.0,,14826.0,,13717.54,,12852.24,,21013.0,,12205.0,,19818.35
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,30089.699428,,24663.16,,27686.36,,27254.44,,27832.46,,36284.0,,29357.0,,30799.18
ТАРЕЛКА,,,,3980.3745380000005,,2372.38,,2568.76,,2962.88,,2462.12,,7623.0,,2586.0,,3127.55
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,47666.92400200001,,39718.68,,51045.12,,44380.34,,47003.98,,53054.0,,47823.0,,44604.63
ВАЗА,,,,37702.190024,,33403.84,,40650.48,,32097.6,,39582.84,,45289.0,,33042.0,,32327.26
КАСТРЮЛЯ,,,,31198.851726000004,,25928.56,,26484.24,,25960.94,,32445.5,,34221.0,,34060.0,,37024.77
ХОЛОДИЛЬНИК,,,,1202040.2048040002,,1234662.58,,1321351.68,,1173477.14,,1252462.22,,1055288.0,,1280705.0,,1275755.33
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1121.0361480000001,,891.4,,1521.64,,946.62,,928.09,,1317.0,,963.0,,1098.3
СТИРАЛЬНАЯ МАШИНА,,,,949897.3474740002,,927253.5,,975500.16,,1137660.46,,1159332.75,,750024.0,,839262.0,,1165508.99
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,221022.11246,,206897.3,,222897.84,,202215.28,,222936.79,,232062.0,,228759.0,,219816.35
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,83280.719626,,84929.68,,71332.24,,68341.9,,70519.8,,103372.0,,85390.0,,72734.33
КОМБАЙН КУХОННЫЙ,,,,281022.60352600005,,310964.42,,278987.24,,278776.64,,240088.5,,315618.0,,254594.0,,239057.08
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,120055.38694200001,,87434.5,,108365.04,,85843.36,,74351.32,,199843.0,,111883.0,,71658.15
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,82128.550842,,67371.18,,80755.88,,66796.56,,81915.0,,104559.0,,71687.0,,79978.92
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,172988.70497200004,,159790.38,,166753.52,,182391.7,,150944.08,,194628.0,,176441.0,,145516.07
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,341487.99159600004,,331023.28,,329052.12,,300350.48,,338932.42,,375851.0,,346802.0,,329527.77
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1152529.1206660003,,1170995.76,,962106.48,,1074774.72,,1163343.15,,1271541.0,,970014.0,,1401210.61
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,204483.33929600002,,205893.0,,179765.72,,208439.12,,211004.24,,208729.0,,205397.0,,207049.43
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,199997.72545800003,,155298.62,,205292.08,,206616.36,,227722.32,,212658.0,,208926.0,,166924.07
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,518157.690874,,441123.46,,597649.84,,605871.16,,550571.76,,479689.0,,482179.0,,525443.93
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,647218.3555800001,,530720.94,,575170.08,,501772.6,,524224.29,,833237.0,,733182.0,,588743.59
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,233411.81688000003,,199367.28,,222175.12,,207593.62,,227951.43,,279383.0,,256304.0,,176298.64
DVD-ПЛЕЕР,,,,218473.57004400002,,193911.5,,204241.2,,207072.96,,232124.07,,234668.0,,246763.0,,183636.04
КОМПАКТ-ДИСК (без записи),,,,2859.5433420000004,,2541.52,,2341.52,,2825.22,,3440.48,,3616.0,,2583.0,,1745.04
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,557626.7396080001,,586100.64,,659780.0,,658547.32,,415651.7,,594776.0,,447295.0,,478291.11
ОБОИ (за рулон 10 м),,,,15104.327180000002,,11105.12,,13104.72,,9860.04,,11460.56,,24373.0,,12780.0,,12501.18
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,547059.7836900001,,450690.14,,888819.68,,438121.98,,455805.59,,606017.0,,409926.0,,558424.91
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,26514.705170000005,,23184.98,,25780.4,,23265.06,,26198.01,,30637.0,,26965.0,,24852.41
ЦЕМЕНТ (за 50 кг),,,,18280.342192000004,,18288.62,,18293.36,,18825.48,,17260.07,,18445.0,,17719.0,,18968.06
ШИФЕР (за 10 условных штук),,,,13716.110551160002,,12898.26,,13960.24,,13819.8,,13067.51,,14993.0,,12837.0,,12953.8043
ЛИНОЛЕУМ (за 1 м2),,,,24341.825564000002,,21744.18,,23791.4,,20210.42,,24595.4,,28891.0,,24230.0,,21842.78
СТЕКЛО ОКОННОЕ (за 1 м2),,,,16023.839134000002,,16196.22,,14904.28,,15415.72,,15152.22,,17500.0,,13698.0,,18381.64
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,61628.935296,,69465.12,,48568.96,,57753.4,,55788.0,,63586.0,,67037.0,,65075.28
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,17751.041956000005,,16730.96,,13469.04,,17897.08,,20524.4,,19367.0,,17274.0,,17462.78
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,768820.237296,,604349.5,,692020.92,,655006.08,,612447.49,,1030708.0,,742398.0,,735498.22
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,363144.8557320001,,341129.44,,373210.84,,322320.34,,347177.25,,420838.0,,347809.0,,322397.38
ЛАМИНАТ (за 1 м2),,,,38117.013602000006,,35163.24,,37193.32,,35703.66,,33501.78,,46496.0,,37507.0,,29946.37
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,84096.658974,,73269.1,,80252.32,,68613.12,,78408.12,,106284.0,,76789.0,,81720.94
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,215739.982834,,222222.74,,219616.56,,186496.16,,207770.42,,241814.0,,206297.0,,196209.91
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,54423.808874,,46526.94,,58073.52,,46444.04,,47844.12,,68423.0,,54353.0,,41214.86
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,26853.415318000003,,23389.58,,27910.92,,27804.32,,24530.28,,30122.0,,26635.0,,22917.03
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,470.1568046443311,,460.8,,510.0,,452.68,,460.2,,448.0,,471.16666666666663,,515.04
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,412.2001205847381,,268.56,,249.0,,426.5,,306.4,,670.0,,192.8,,475.5866666666667
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,321.68450238977874,,237.33333333333334,,247.0,,563.92,,257.32,,259.0,,250.4,,453.81333333333333
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1191.3891069921428,,1178.8533333333332,,1149.0,,1255.3,,1336.011111111111,,1190.0,,1170.0,,1065.0666666666666
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,390.74083439416194,,386.8666666666667,,422.0,,367.2,,366.14666666666665,,420.0,,361.66666666666663,,377.1333333333333
АНТИБИОТИКИ (за 10 таблеток),,,,935.4692872630623,,793.0,,740.0,,788.0,,657.2333333333333,,1402.0,,762.0,,894.7333333333332
ВИТАМИНЫ (за 10 таблеток),,,,621.0761459513651,,568.6133333333333,,334.0,,423.04,,459.05,,865.0,,490.1333333333333,,978.32
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,851.9211587512533,,845.3333333333333,,948.0,,927.5,,766.8666666666666,,836.0,,833.8666666666666,,789.0666666666667
ГОРЧИЧНИКИ (за 10 шт),,,,1124.3528357930568,,1084.6666666666665,,1036.0,,1116.9666666666667,,1201.4666666666667,,1178.0,,1177.5,,1037.5333333333333
ВАТА (за 50 г),,,,1389.0474920146419,,1283.3666666666666,,1322.0,,1407.9666666666667,,1516.8,,1493.0,,1327.0,,1274.6666666666665
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2644.5952754657155,,2471.666666666667,,2665.0,,2579.6,,2611.32,,2674.0,,2745.0,,2765.72
БИНТ (за упаковку размером 5 см х 10 м),,,,650.685936,,572.34,,726.08,,657.94,,603.2,,669.0,,674.0,,619.32
ОЧКИ И ОПРАВЫ,,,,36996.500546,,20088.64,,21841.92,,18556.12,,25609.87,,70200.0,,34233.0,,29910.19
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,35879966.23658738,,,,23773600.0,,35495835.0,,44827584.0,,42356400.0,,,,24378500.0
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,377809.7359520001,,277039.48,,407797.12,,264142.1,,311810.17,,582050.0,,292179.0,,283452.53
МОТОЦИКЛ,,,,3722560.1312300004,,3651590.0,,3027909.6,,3469372.7,,3024267.0,,4594290.0,,3552880.0,,3653498.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2693.743524,,2674.16,,2761.52,,2539.54,,2661.43,,2696.0,,2787.0,,2736.92
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,658.3939,,719.62,,656.48,,585.64,,630.01,,660.0,,647.0,,722.31
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1075.5683340000003,,945.3,,1027.04,,1021.34,,1044.63,,1396.0,,983.0,,701.12
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4034.2142540000004,,3488.82,,4565.68,,3636.72,,4388.74,,4833.0,,3369.0,,3165.22
ЧАСЫ,,,,50161.490046000006,,40802.3,,41651.04,,37317.4,,45465.58,,70901.0,,45360.0,,46901.27
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,1945.6196120000002,,1973.52,,1849.64,,1637.32,,1815.38,,1904.0,,2335.0,,2106.85
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3364.1600760000006,,3308.66,,2856.28,,3401.62,,2839.18,,3639.0,,3451.0,,3671.58
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3524.1848640000003,,2831.34,,2864.52,,3214.0,,2846.51,,5182.0,,2117.0,,4021.66
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,9853.589092000002,,9990.58,,10390.44,,10013.82,,8694.98,,9560.0,,10416.0,,9973.76
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,10958.48449,,12426.4,,10247.28,,11197.72,,7888.41,,11304.0,,10378.0,,12716.11
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,13739.223484,,12915.96,,15062.8,,16988.96,,13308.58,,14211.0,,10283.0,,13166.74
КАРНИЗЫ,,,,47299.604722000004,,46544.44,,37675.96,,38472.76,,31926.45,,59929.0,,48217.0,,52816.22
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,27523.900056000002,,28338.34,,22882.6,,29430.18,,28213.36,,25933.0,,33893.0,,23439.88
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,139113.80491800004,,142877.7,,139197.72,,122483.56,,140628.76,,143865.0,,138788.0,,143058.28
ФОТОАППАРАТ,,,,201201.15054000003,,79165.24,,224394.6,,89040.3,,156519.17,,277377.0,,326839.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,735788.2073320001,,626671.12,,667641.48,,623241.52,,760161.5,,937113.0,,707118.0,,595814.15
ИГРУШКИ,,,,26489.830722000006,,21800.72,,28720.92,,20454.78,,18914.98,,36669.0,,19082.0,,30022.93
ТЕЛЕФОННЫЙ АППАРАТ,,,,80849.25940800003,,83995.74,,87550.4,,83041.92,,75214.71,,76360.0,,94423.0,,63716.65
КОЛЯСКА  ДЕТСКАЯ ,,,,579011.2792100001,,479423.38,,540826.92,,565550.42,,550858.25,,691448.0,,592380.0,,483637.87
ЗОНТ,,,,43831.14352400001,,35957.46,,40721.68,,40356.2,,44012.85,,53143.0,,42831.0,,39065.77
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,355181.60007000004,,306952.26,,427270.04,,394874.42,,320544.23,,376160.0,,288213.0,,358282.78
ТЕТРАДЬ (в пересчете за 12 листов),,,,268.11980600000004,,257.66,,255.8,,221.2,,277.62,,331.0,,240.0,,225.97
РУЧКА ШАРИКОВАЯ,,,,693.193386,,445.34,,694.0,,435.72,,674.7,,985.0,,658.0,,660.6
ШАМПУНЬ  (за 250 мл),,,,4476.603654000001,,3236.0,,3377.8,,5171.86,,3496.14,,6283.0,,3045.0,,4791.62
ЗУБНАЯ ПАСТА  (за 75 г),,,,2691.0883320000007,,2007.08,,1937.28,,2480.48,,1711.74,,4080.0,,2457.0,,2444.76
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2082.7721540000002,,1695.76,,2075.08,,1814.2,,1939.29,,2520.0,,1981.0,,2098.13
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12728.936540000002,,7692.36,,11345.96,,8288.94,,11838.75,,21709.0,,9647.0,,8674.05
ДЕЗОДОРАНТ  (за 110 мл),,,,7497.590544,,7490.9,,7465.0,,6361.74,,6676.68,,7869.0,,9127.0,,6551.75
