,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ВЯЗАНЫЙ ЖЕНСКИЙ ,,,,193803.46432800003,,181039.88,,127670.59,,215992.36,,235937.59,,186044.0,,203352.0,,214695.0
ПИДЖАК ЖЕНСКИЙ,,,,184924.406866,,192355.7,,146880.3,,187191.24,,163387.77,,246969.0,,152333.0,,174448.36
ЮБКА ЖЕНСКАЯ ,,,,141777.35453399998,,135239.62,,152066.34,,129428.84,,141358.91,,158335.0,,134938.0,,136319.72
ДЖИНСЫ ЖЕНСКИЕ,,,,245303.02925799997,,212013.44,,172170.24,,195815.22,,234775.23,,376294.0,,259936.0,,206637.68
БЛУЗКА ЖЕНСКАЯ,,,,152180.558246,,127865.94,,173277.52,,144614.44,,116790.19,,196073.0,,144630.0,,140281.12
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,146264.53167199998,,167467.4,,136869.26,,169543.04,,151749.42,,90848.0,,184603.0,,136924.16
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,114917.47104799999,,108597.3,,105743.42,,77007.82,,99869.61,,182719.0,,97556.0,,106661.32
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,92148.134876,,87374.78,,79683.07,,89007.02,,82348.24,,124144.0,,96933.0,,66054.24
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,242871.060158,,216980.8,,214941.57,,180195.42,,177732.98,,347937.0,,315649.0,,182704.64
БЮСТГАЛЬТЕР ,,,,62819.953890000004,,58774.76,,58718.31,,60944.86,,64775.93,,71728.0,,65824.0,,54301.24
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,16841.371656,,14205.72,,14132.05,,16200.24,,17836.63,,21382.0,,17859.0,,14184.52
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,1066633.143706,,896545.24,,1158372.13,,947795.98,,693117.83,,1284350.0,,1200000.0,,1164423.84
ПЛАЩ ЖЕНСКИЙ,,,,315689.42357200006,,334584.2,,270172.35,,340207.2,,258721.89,,314205.0,,299497.0,,389733.4
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,52478.17064999999,,44681.26,,53621.74,,46034.84,,54136.5,,61077.0,,56758.0,,48030.84
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,86522.40856400001,,30894.82,,137724.32,,35135.58,,83346.97,,193699.0,,41215.0,,49775.2
ШЛЯПА ЖЕНСКАЯ,,,,126833.546374,,115877.94,,112896.42,,105156.08,0.0,95508.24,,218064.0,,86766.0,,114586.92
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,621400.0194900001,,614000.0,,383443.23,,527605.78,,463492.07,,405376.0,,1300000.0,,657732.8
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,82617.955324,,54214.92,,85594.67,,64048.16,,68531.89,,139658.0,,68416.0,,76527.64
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,113764.845972,,110560.92,,98241.2,,83163.0,,125475.66,,161249.0,,112342.0,,86252.52
КОЛГОТКИ ЖЕНСКИЕ,,,,18747.96301,,17193.52,,11865.27,,16430.38,,15728.02,,28551.0,,21012.0,,15082.08
БРЮКИ ЖЕНСКИЕ,,,,183488.56854600002,,155476.3,,162036.35,,161567.36,,163972.43,,262424.0,,164900.0,,183033.6
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,351730.48892399995,,349545.44,,500573.54,,316331.44,,280277.49,,360705.0,,313516.0,,338243.6
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,263457.867572,,238857.18,,228500.0,,242360.98,,283694.11,,294142.0,,292726.0,,252677.24
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,440687.12275800004,,460611.52,,468678.6,,386580.5,,413063.88,,529544.0,,395635.0,,391275.92
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,5556.430192,,5111.1,,4111.59,,4657.7,,6345.97,,6549.0,,6606.0,,5131.36
БРЮКИ ДЕТСКИЕ,,,,83386.816176,,72841.04,,68974.39,,72476.32,,76766.68,,131159.0,,68189.0,,73459.92
КОСТЮМ ШКОЛЬНЫЙ ,,,,213012.99455399998,,217434.7,,251341.45,,185221.88,,204841.38,,201296.0,,211469.0,,230517.12
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,140721.474362,,115517.58,,146747.57,,112429.96,,125245.55,,196740.0,,156845.0,,103575.84
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,92051.104928,,72008.0,,80788.61,,63629.0,,87596.8,,138182.0,,95105.0,,90719.16
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,50260.855158000006,,50015.38,,53679.83,,47582.0,,51671.29,,49095.0,,50975.0,,49905.64
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,70607.191774,,57114.4,,75423.37,,57541.3,,71953.53,,99271.0,,60258.0,,63654.64
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,74345.01920600001,,65621.98,,83475.0,,50507.64,,63721.16,,116073.0,,66627.0,,56974.6
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,186005.528244,,182423.62,,221460.36,,169889.18,,199441.75,,157425.0,,206565.0,,180061.16
ДЖИНСЫ ДЕТСКИЕ,,,,116873.08081400002,,99239.14,,75458.57,,100125.72,,130908.35,,149835.0,,131930.0,,119421.44
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,22868.906012,,32628.28,,25082.64,,10637.88,,25093.73,,21500.0,,24145.0,,22451.64
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,23089.928136000002,,20311.86,,28104.74,,20425.5,,24068.01,,25364.0,,22455.0,,20561.52
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,50132.563722,,47869.04,,40588.5,,35132.26,,38937.92,,81722.0,,42706.0,,51072.52
КОЛГОТКИ ДЕТСКИЕ,,,,19288.383008,,17848.14,,18720.95,,15651.82,,20355.36,,19480.0,,25064.0,,17687.68
ПИЖАМА ДЕТСКАЯ,,,,47912.546991999996,,42402.8,,59027.96,,42829.32,,39815.24,,55045.0,,44614.0,,49390.8
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,301273.686432,,301312.4,,325300.13,,264928.48,,293733.23,,368303.0,,277779.0,,247381.12
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,531997.486514,,574226.8,,501389.34,,467882.1,,483436.85,,592404.0,,575106.0,,486858.0
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,49815.30523,,47793.1,,41778.47,,44905.84,,48034.9,,72328.0,,41867.0,,42168.6
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,208884.063162,,199296.36,,173542.52,,210956.22,,210370.97,,258163.0,,192449.0,,195318.4
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,193491.53356799998,,153490.0,,300319.25,,146510.0,,131717.42,,262085.0,,198353.0,,125348.96
РЕЗИНОВАЯ ОБУВЬ,,,,75737.57991999999,,66682.48,,78582.83,,77887.12,,75106.26,,76402.0,,81762.0,,72973.6
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,824114.297368,,809957.9,,916023.18,,740365.86,,799059.27,,791561.0,,873350.0,,864357.36
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,659546.943008,,717355.88,,640219.15,,576329.72,,627237.28,,643246.0,,754696.0,,652229.8
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,228315.59432799998,,256817.38,,238477.99,,226408.78,,212214.32,,220633.0,,241374.0,,194601.76
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,281612.501634,,342808.96,,270902.33,,210526.1,,230197.9,,356496.0,,263178.0,,257433.88
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,190533.820136,,200235.38,,181749.37,,174998.9,,174769.28,,226757.0,,179803.0,,176988.6
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,50182.973018,,46940.16,,42415.65,,44420.26,,49530.14,,69549.0,,40531.0,,51314.72
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,141253.031814,,174401.56,,126060.85,,142190.54,,107588.61,,163794.0,,138931.0,,112785.64
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,297086.280516,,342190.62,,306247.82,,265229.46,,330699.62,,269965.0,,282283.0,,302857.88
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,348620.547664,,395477.86,,417021.84,,277079.86,,324048.84,,404685.0,,272847.0,,334236.68
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,166561.811338,,173877.98,,188378.44,,152062.2,,182084.66,,151309.0,,157996.0,,173295.88
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,122843.307122,,95556.1,,132098.77,,124672.2,,113870.39,,151828.0,,121282.0,,107090.24
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,103397.62021200001,,82452.06,,103623.24,,97452.9,,110395.91,,134624.0,,90310.0,,95494.4
СТОЛ ПИСЬМЕННЫЙ,,,,602889.23462656,,539233.6,,611631.0,,794394.04,,457141.85,,597009.0,,613080.0,,561722.2828
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,1925149.065596,,1738491.0,,1449164.08,,1417925.2,,1427068.75,,3008938.0,,1949976.0,,2002573.44
СТУЛ,,,,262458.888094,,212828.38,,284465.34,,254908.0,,285997.85,,264291.0,,302084.0,,233573.0
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,7233806.252546,,7130835.540000001,,7024444.79,,6017367.280000001,,5836441.32,,8826119.0,,7771700.0,,7197719.200000001
НАБОР МЯГКОЙ МЕБЕЛИ,,,,5666918.570078,,5784652.56,,5420286.32,,4695437.5,,6674152.93,,4781833.0,,6880133.0,,5996790.760000001
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,4414940.0333,,4668200.24,,3956661.65,,4754474.72,,3165857.96,,5352279.0,,4934386.0,,3132734.24
ДИВАН-КРОВАТЬ,,,,3081445.320798,,2963151.04,,2318445.31,,2839468.58,,2750904.66,,3798856.0,,3092703.0,,3513926.44
 ГАРНИТУР КУХОННЫЙ,,,,3845317.516222,,4090116.0,,4235155.31,,3147822.98,,3964671.76,,3577618.0,,4062885.0,,4061862.76
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,2048277.0000399998,,2270614.26,,1955924.17,,1859348.42,,1503387.78,,2196411.0,,2253299.0,,2134582.8
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,102318.75238800001,,105470.26,,111889.93,,95193.14,,92341.73,,119555.0,,67118.0,,123459.64
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,111372.454728,,108211.74,,71150.63,,80469.78,,82252.45,,184052.0,,96777.0,,126763.72
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,70127.313744,,71589.78,,61326.13,,62885.46,,59411.52,,92294.0,,61286.0,,72441.04
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,185623.91187799998,,163356.08,,226639.02,,164696.18,,175798.82,,208612.0,,177197.0,,177509.92
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,168711.17914,,130789.28,,159498.88,,162232.68,,117307.14,,263675.0,,157631.0,,141382.72
ОДЕЯЛО ВАТНОЕ,,,,164979.602948,,148565.64,,178975.61,,172667.2,,145935.34,,175078.0,,161640.0,,166152.0
ПОКРЫВАЛО ,,,,160893.051764,,144653.94,,149821.3,,121094.74,,96268.07,,281841.0,,151108.0,,119388.4
СКАТЕРТЬ,,,,45541.002131999994,,36652.0,,50078.95,,44059.04,,34453.59,,53745.0,,46212.0,,49972.96
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,36322.787164,,31320.38,,32172.34,,24178.86,,35750.8,,60374.0,,28495.0,,33722.24
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,87295.851162,,69628.26,,86133.33,,84117.6,,70035.41,,100052.0,,98561.0,,96245.88
ТАРЕЛКА,,,,10030.48288,,5418.14,,6371.78,,5578.14,,7447.82,,27290.0,,5502.0,,5338.04
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,91777.21538,,81053.52,,102152.22,,72068.56,,77843.84,,99166.0,,116123.0,,89384.32
ВАЗА,,,,78399.379078,,67709.98,,117583.16,,73522.12,,71357.05,,84330.0,,63256.0,,71039.24
КАСТРЮЛЯ,,,,127700.443772,,140654.0,,133161.93,,128840.96,,110009.95,,142550.0,,105161.0,,125137.76
ХОЛОДИЛЬНИК,,,,4096744.3763960004,,4498581.32,,4042551.94,,3889345.64,,3960625.37,,3738041.0,,4056942.0,,4703832.24
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,3774.99902,,1502.42,,2912.57,,8073.86,,4625.52,,4727.0,,2008.0,,1858.4
МАШИНА СТИРАЛЬНАЯ,,,,2772800.441642,,2958726.0,,2850008.63,,2574536.98,,2829670.82,,2709880.0,,2719946.0,,2827651.16
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,767081.96727,,796196.02,,767434.75,,708181.28,,808030.47,,785798.0,,845804.0,,633140.64
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,211199.81874,,229439.58,,195347.89,,189976.62,,200478.31,,251061.0,,226558.0,,157213.12
КОМБАЙН КУХОННЫЙ,,,,638937.1435439999,,817092.48,,594404.98,,519608.04,,653204.61,,577069.0,,646756.0,,697854.8
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,293726.59500000003,,232795.0,,249774.93,,187340.84,,180895.21,,643480.0,,207362.0,,196514.28
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,197532.066472,,181528.7,,180163.48,,160945.62,,163603.62,,263024.0,,217611.0,,182864.12
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,413393.86529399996,,373890.18,,392126.67,,435423.96,,347671.19,,498700.0,,404103.0,,392028.24
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,781725.279466,,666208.24,,813385.73,,743207.74,,700266.26,,965418.0,,786631.0,,709575.36
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,2666076.2594319996,,2995721.12,,2614201.26,,2260451.4,,2403865.78,,2764504.0,,2603385.0,,3009393.36
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,617621.603184,,627911.78,,702898.51,,610501.66,,440485.32,,716787.0,,629708.0,,509058.6
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,520431.05195,,406716.92,,455494.18,,457776.5,,456555.29,,662835.0,,632281.0,,499592.8
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,2441031.9855919997,,3195046.96,,2343522.14,,2172978.36,,2326709.84,,2635813.0,,2222778.0,,2006672.92
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,1341334.675052,,987883.6,,1268956.42,,1337430.0,,1584149.06,,1551363.0,,1329750.0,,1304970.76
DVD-ПЛЕЕР,,,,464550.72546000005,,468035.76,,408371.75,,396838.68,,440242.77,,562667.0,,478549.0,,453262.24
КОМПАКТ-ДИСК (без записи),,,,5225.0905,,5707.98,,4827.07,,4056.02,,4469.3,,8202.0,,4218.0,,3642.52
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,1259626.755928,,1150121.54,,1402130.0,,1491021.78,,1220574.82,,1112158.0,,1349670.0,,1103739.28
ОБОИ (за рулон 10 м),,,,39612.279881999995,,32296.18,,24894.62,,27967.4,,30929.71,,74838.0,,36960.0,,33651.56
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,887688.9357479999,,700244.16,,1048932.87,,678318.6,,791945.68,,1175816.0,,620540.0,,1178937.36
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,63755.049402,,55833.42,,52047.01,,58089.36,,55546.34,,89405.0,,61431.0,,62503.96
ЦЕМЕНТ (за 50 кг),,,,52814.000104,,52314.54,,57149.53,,60409.94,,45489.78,,48813.0,,55250.0,,49299.92
ШИФЕР (за 10 условных штук),,,,36891.81749112,,32918.94,,36816.0,,37201.8,,34023.82,,42727.0,,39797.0,,30887.4556
ЛИНОЛЕУМ (за 1 м2),,,,72371.374478,,63398.02,,73805.21,,52840.56,,72745.22,,92034.0,,67500.0,,80903.72
СТЕКЛО ОКОННОЕ (за 1 м2),,,,51187.471875999996,,49884.12,,57419.06,,50646.2,,49382.11,,58478.0,,38733.0,,52264.76
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,188056.29111599998,,228163.78,,135598.23,,197895.14,,151712.63,,193322.0,,209815.0,,181229.28
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,53881.582664,,50678.88,,43704.37,,49039.12,,52296.59,,57364.0,,65102.0,,56930.28
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,2209870.800194,,1969120.84,,1800069.38,,1977989.22,,1934836.27,,3390691.0,,1969142.0,,1883218.08
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,942843.9571059999,,907110.02,,863014.2,,785797.68,,849276.52,,1237482.0,,1125653.0,,644372.12
ЛАМИНАТ (за 1 м2),,,,114349.512,,108154.2,,119323.01,,112535.04,,98167.63,,133230.0,,114335.0,,103226.36
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,185893.906616,,169906.2,,165004.24,,153174.16,,172217.56,,270718.0,,168413.0,,166581.36
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,478573.438796,,518040.98,,533602.5,,440713.94,,360171.51,,691571.0,,317520.0,,383438.6
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,137629.79335400002,,120270.28,,120997.58,,128324.94,,122231.89,,192638.0,,140290.0,,110044.48
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,60363.08288799999,,51182.54,,66070.84,,57457.5,,53864.1,,86791.0,,47347.0,,48409.72
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,1075.4666553321715,,952.7333333333333,,1002.0,,997.36,,939.0,,1330.0,,979.1666666666667,,1040.2666666666669
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,627.5956390530029,,347.93333333333334,,348.0,,635.6,,551.0,,869.0,,428.2666666666667,,954.3333333333334
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,1356.361406421936,,1198.1066666666668,,1844.0,,873.44,,2146.0,,773.0,,613.0666666666666,,2910.173333333333
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1606.628337937972,,1963.2133333333331,,1456.0,,1804.0,,2252.0,,1287.0,,1552.6666666666667,,1306.0
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,669.7387313866337,,714.6666666666667,,598.0,,635.4,,834.0,,600.0,,653.7333333333333,,764.16
АНТИБИОТИКИ (за 10 таблеток),,,,1538.6247809844954,,1028.4666666666667,,997.0,,1136.2,,1375.0,,1941.0,,971.8666666666668,,2997.2
ВИТАМИНЫ (за 10 таблеток),,,,1246.3901191538798,,865.0,,1450.0,,928.4,,1158.0,,1122.0,,750.5,,2679.0666666666666
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,1740.449138814506,,1555.4,,1710.0,,1951.2,,1682.0,,1928.0,,1647.3333333333335,,1436.6133333333332
ГОРЧИЧНИКИ (за 10 шт),,,,4457.0,,3559.933333333333,,3766.0,,3872.0,,3130.0,,6248.0,,3874.75,,4720.6
ВАТА (за 50 г),,,,4573.139161625177,,3800.333333333333,,4893.0,,4087.2,,5854.0,,4905.0,,5114.75,,3306.8
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,6955.898986979498,,7092.0,,7428.0,,6793.6,,6492.0,,7490.0,,5632.0,,6989.413333333333
БИНТ (за упаковку размером 5 см х 10 м),,,,2425.8577739999996,,1950.62,,3536.19,,2265.64,,3002.91,,2198.0,,2434.0,,1803.32
ОЧКИ И ОПРАВЫ,,,,57063.32268799999,,44195.88,,47177.05,,34357.36,,45972.59,,85183.0,,66372.0,,66091.72
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,101116095.30077974,,,,75505000.0,,124058080.0,,99400000.0,,125431645.0,,,,60555466.440000005
ВЕЛОСИПЕД ,,,,837247.76426,,802388.76,,843934.55,,728137.12,,730030.95,,1132833.0,,727271.0,,769444.08
МОТОЦИКЛ,,,,10872657.771810612,,10420000.0,,,,,,,,10654333.0,,,,11818950.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,5007.789482,,4983.3,,5001.25,,5058.88,,5038.6,,4956.0,,5023.0,,5016.28
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,5359.440127999999,,5360.0,,5355.68,,5360.0,,5360.0,,5360.0,,5360.0,,5360.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,33372.308686,,29629.98,,47960.81,,22318.4,,26943.38,,39511.0,,30842.0,,35580.08
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,893.661386,,965.08,,820.19,,854.82,,1027.25,,883.0,,810.0,,931.84
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,2017.52439,,1604.12,,1863.98,,1906.54,,2299.3,,2888.0,,1911.0,,1266.12
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,5898.003017999999,,5451.44,,6693.32,,5643.94,,5264.55,,7802.0,,4932.0,,4587.04
ЧАСЫ,,,,118009.44261200001,,96368.52,,90171.29,,100518.52,,90239.64,,204224.0,,107779.0,,95740.76
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,4860.373158,,4148.96,,4495.97,,4018.78,,5613.89,,4883.0,,6067.0,,4945.64
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,10663.387614,,9893.54,,9243.81,,9995.92,,9133.09,,10829.0,,13269.0,,11959.36
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,8076.172072000001,,5799.5,,5981.86,,7832.22,,5128.62,,13159.0,,5859.0,,10898.28
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,25320.023724,,25463.78,,24604.28,,29238.58,,18778.52,,27576.0,,24249.0,,24788.72
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,42620.72571399999,,40293.98,,60491.81,,51511.08,,23938.69,,43653.0,,34990.0,,40262.6
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,32415.676188000005,,36723.36,,30000.92,,28891.8,,31481.98,,40250.0,,25454.0,,31058.76
КАРНИЗЫ,,,,119478.039162,,103321.94,,104975.06,,80010.64,,83650.18,,169143.0,,144646.0,,127406.72
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,52293.540795999994,,45987.8,,44223.09,,58225.8,,45748.77,,46981.0,,73280.0,,49695.08
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,470703.121198,,455223.3,,477530.64,,426215.12,,486411.29,,475924.0,,464760.0,,524998.44
ФОТОАППАРАТ,,,,585782.9183137962,,428833.0,,1342066.4,,361530.0,,,,99187.0,,1139216.0,,329379.44
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,1356045.0212080001,,1301418.88,,1372185.12,,1289372.44,,1380353.53,,1510140.0,,1369693.0,,1195258.12
ИГРУШКИ,,,,58437.701418,,47884.86,,59636.4,,39038.28,,40593.21,,113414.0,,28305.0,,60433.32
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,196698.43940799998,,259699.08,,180072.99,,162199.28,,130631.43,,254756.0,,204617.0,,137049.12
КОЛЯСКА  ДЕТСКАЯ ,,,,1656829.0410699998,,1449265.42,,1262539.32,,1787524.6,,1266489.25,,2390342.0,,1544334.0,,1490380.64
ЗОНТ,,,,120595.10086600001,,99009.84,,99219.11,,108706.82,,88069.66,,191264.0,,112170.0,,112029.84
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,965905.549406,,786360.96,,1156504.27,,1153156.42,,872416.85,,1011470.0,,1014203.0,,687033.6
ТЕТРАДЬ (в пересчете за 12 листов),,,,570.767742,,554.38,,535.72,,503.24,,601.58,,790.0,,478.0,,442.24
РУЧКА ШАРИКОВАЯ,,,,1706.8784219999998,,1526.94,,1488.37,,1378.08,,1602.3,,2603.0,,1548.0,,1419.72
ШАМПУНЬ  (за 250 мл),,,,12185.362528,,12341.86,,9290.71,,10337.02,,10307.41,,18006.0,,11629.0,,10460.4
ЗУБНАЯ ПАСТА  (за 75 г),,,,7001.084852,,5865.4,,5328.51,,5575.56,,5178.22,,11687.0,,6970.0,,6168.44
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,6726.604281999999,,5759.56,,5960.86,,5766.82,,5712.6,,8962.0,,7545.0,,6264.76
