,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ЩЕТКА ЗУБНАЯ ,,,,4146.717426,,2766.8,,3419.16,,2832.1,,2396.44,,9208.0,,2774.0,,3459.44
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,65546.896316,,24347.82,,30654.79,,23516.38,,43710.88,,211505.0,,32814.0,,31651.36
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6576.039143999999,,5728.04,,6425.33,,6573.4,,5690.46,,8688.0,,5940.0,,5981.04
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,5807.098739999999,,5386.0,,5329.29,,5238.56,,5320.0,,6989.0,,4828.0,,7396.52
МАШИНА ШВЕЙНАЯ,,,,780924.741036,,609926.76,,577556.81,,769708.92,,838092.1,,1172026.0,,703067.0,,631696.08
ЦВЕТЫ (за 1 шт),,,,7143.959556,,5828.9,,7734.72,,5856.22,,6928.7,,8000.0,,8062.0,,7438.8
ДРОВА (за 1 м3),,,,23636.22,,18000.0,,30000.0,,30000.0,,18900.0,,18000.0,,33000.0,,17250.0
ТОРФ  (за 1 т),,,,84011.9,,90000.0,,85000.0,0.0,85000.0,0.0,84000.0,0.0,75000.0,0.0,91000.0,0.0,80000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,17358.244384,,16469.88,,17141.13,,14538.56,,16942.79,,20596.0,,16481.0,,18561.36
СПИЧКИ (за 1 коробок),,,,65.415648,,70.0,,66.45,,62.0,,68.62,,64.0,,64.0,,63.96
