,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3254.0117840000007,,3723.18,,3078.28,,3651.7,,3278.1,,2774.0,,3625.0,,3014.64
ЩЕТКА ЗУБНАЯ ,,,,3948.4715980000005,,2671.06,,2865.56,,2612.44,,2348.1,,7420.0,,2583.0,,3209.54
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,51148.05122800001,,21968.44,,23870.08,,20005.1,,43653.67,,115342.0,,32325.0,,29428.8
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6274.49987,,5258.32,,5958.76,,6102.78,,5549.76,,7818.0,,5738.0,,5664.81
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,5670.201918000002,,4846.32,,5295.36,,4186.56,,5062.95,,7101.0,,4926.0,,7122.78
ШВЕЙНАЯ МАШИНА,,,,699637.7406460001,,612898.34,,667410.0,,630060.76,,569286.1,,899201.0,,672810.0,,593035.56
ЦВЕТЫ (за 1 шт),,,,6093.824372000001,,5097.4,,5977.8,,5025.76,,6007.94,,6636.0,,6640.0,,6795.96
ДРОВА (за 1 м3),,,,19309.26,,15200.0,,24000.0,,23000.0,,16500.0,,18000.0,,23000.0,,15000.0
ТОРФ  (за 1 т),,,,70136.5,,70000.0,,70000.0,0.0,65000.0,0.0,70000.0,0.0,75000.0,0.0,70000.0,0.0,65000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,16357.029932000003,,15523.74,,17211.96,,13818.4,,17005.45,,18077.0,,14130.0,,17931.53
СПИЧКИ (за 1 коробок),,,,51.091460000000005,,50.0,,50.72,,50.0,,59.66,,50.0,,50.0,,50.0
