,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,114244.11862200001,,109419.08,,123975.28,,107314.88,,123395.03,,115280.0,,116676.0,,102620.67
ПИДЖАК ЖЕНСКИЙ,,,,110448.01709800003,,97159.04,,104005.84,,99129.54,,94059.88,,141618.0,,90456.0,,114813.38
ЮБКА ЖЕНСКАЯ ,,,,72921.870114,,66260.56,,68552.4,,68584.82,,73664.54,,77509.0,,75122.0,,76304.47
ДЖИНСЫ ЖЕНСКИЕ,,,,106273.37537800001,,81247.82,,75600.08,,96842.46,,88768.37,,151818.0,,102206.0,,91471.72
БЛУЗКА ЖЕНСКАЯ,,,,76704.21061200001,,64961.96,,76852.68,,66623.28,,67774.28,,90156.0,,79126.0,,75458.25
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,80171.04362038274,,87288.76,,90623.36,,89208.1,,89884.02,,71512.0,,66055.0,,
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,44388.099916,,40628.1,,40504.2,,34558.42,,43965.7,,54850.0,,41201.0,,44659.56
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,43169.63703000001,,43166.92,,45036.76,,46591.06,,31900.54,,46011.0,,45550.0,,37102.4
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,105714.11006800002,,91134.34,,101592.96,,87924.2,,83239.11,,129265.0,,104618.0,,116120.05
БЮСТГАЛЬТЕР ,,,,25703.122758000005,,23160.34,,25909.08,,24971.6,,24524.78,,27461.0,,26503.0,,25118.09
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,6698.694810000001,,5611.06,,4924.08,,6723.46,,5656.05,,8408.0,,7321.0,,5809.79
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,314815.718893617,,,,364270.0,,,,208788.25,,342491.0,,,,294120.0
ПЛАЩ ЖЕНСКИЙ,,,,200088.58947200002,,188865.26,,198932.16,,234015.68,,173644.69,,191684.0,,202639.0,,215598.48
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,22875.625482000003,,21606.12,,20233.4,,22373.64,,21903.79,,27378.0,,20054.0,,21623.3
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,26463.194531999998,,11066.9,,33809.88,,14538.24,,40850.87,,41005.0,,15948.0,,16065.49
ШЛЯПА ЖЕНСКАЯ,,,,52371.095106,,50223.14,,56317.64,,46142.38,,50471.61,,59299.0,,44038.0,,54945.8
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,214863.89946917808,,245990.0,,176570.0,,,,219867.47,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,29327.701286000003,,19895.04,,25979.0,,22338.92,,26853.55,,38088.0,,29398.0,,34133.0
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,72654.64647,,69064.38,,64856.08,,58133.86,,68929.87,,104541.0,,51961.0,,56718.94
КОЛГОТКИ ЖЕНСКИЕ,,,,7993.81998,,6630.76,,6218.32,,6970.1,,7257.47,,11414.0,,7433.0,,5815.25
БРЮКИ ЖЕНСКИЕ,,,,83036.472636,,65375.9,,74798.68,,82692.46,,79269.44,,104469.0,,74024.0,,76635.02
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,120740.08888400001,,94805.6,,135848.88,,106769.6,,119609.16,,138834.0,,121043.0,,108233.3
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,104568.66825400002,,99084.88,,101872.68,,88189.2,,105634.53,,121216.0,,99033.0,,100190.01
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,132753.77981788528,,139437.34,,153702.6,,106440.0,,144647.0,,,,112790.0,,152207.94
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2663.0145300000004,,2591.84,,2348.56,,2213.38,,2668.28,,2917.0,,2912.0,,2688.66
БРЮКИ ДЕТСКИЕ,,,,41786.85159400001,,37242.34,,43598.28,,34346.18,,38727.91,,48994.0,,39069.0,,43737.51
КОСТЮМ ШКОЛЬНЫЙ ,,,,115849.96742800002,,107526.82,,123922.12,,102000.8,,121112.17,,126135.0,,117587.0,,100750.25
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,63794.924834000005,,55074.0,,63212.48,,49863.08,,57142.55,,81827.0,,63473.0,,54457.23
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,43816.318782,,37106.64,,42806.28,,38728.38,,45432.4,,49690.0,,45751.0,,40484.76
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,22499.801776000004,,20835.8,,23030.32,,21648.28,,24103.5,,21700.0,,22611.0,,25406.76
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,37713.33227600001,,32259.72,,39320.8,,28546.32,,32409.34,,45554.0,,40324.0,,36207.69
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,38005.84072600001,,35486.32,,31391.36,,25218.94,,28644.32,,54063.0,,36237.0,,36366.77
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,99121.75265000001,,90495.52,,107714.08,,92942.06,,113764.92,,99283.0,,97129.0,,95760.08
ДЖИНСЫ ДЕТСКИЕ,,,,54232.326176,,47456.0,,36839.44,,56019.66,,52271.43,,63889.0,,56903.0,,53579.36
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,10167.112614000001,,10165.04,,12410.52,,4929.2,,7562.07,,11278.0,,11079.0,,13023.7
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,9680.376786000003,,8332.32,,10982.92,,7953.62,,10419.12,,10706.0,,9659.0,,8780.52
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,19243.442604000003,,14093.8,,19205.72,,13790.14,,18941.27,,26023.0,,18250.0,,17198.12
КОЛГОТКИ ДЕТСКИЕ,,,,7749.738368,,7999.66,,7082.0,,7013.3,,8119.5,,7803.0,,8777.0,,7171.15
ПИЖАМА ДЕТСКАЯ,,,,22641.843692000002,,20188.76,,21587.36,,20506.2,,19318.52,,27778.0,,20974.0,,22304.43
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,118847.445608,,126283.78,,121288.52,,123462.22,,120645.38,,117755.0,,111661.0,,111933.98
САПОГИ МУЖСКИЕ НА МЕХУ,,,,159353.6631161473,,144220.0,,158117.48,,,,163158.52,,,,165866.0,,166506.3
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,21707.193126000002,,17892.12,,19100.04,,18426.86,,19192.5,,30275.0,,17316.0,,20645.01
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,92245.118182,,91469.66,,75931.44,,101854.76,,88352.86,,91138.0,,99493.0,,95610.82
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,94951.70659200002,,94458.46,,85806.88,,91539.96,,86627.17,,105253.0,,92979.0,,95378.53
РЕЗИНОВАЯ ОБУВЬ,,,,27745.483904,,25020.62,,26704.0,,26594.86,,24195.38,,29569.0,,30753.0,,28437.8
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,230711.5407398767,,222313.0,,246804.6,,,,258626.43,,,,228264.0,,197459.46
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,255997.12569800005,,270626.58,,276748.0,,237434.0,,257804.12,,226639.0,,286509.0,,268177.4
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,93924.79263800001,,88681.14,,90373.76,,100080.38,,106068.67,,86990.0,,101555.0,,90859.66
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,128006.65460000001,,137947.36,,130186.8,,119205.0,,126640.78,,139772.0,,109983.0,,121804.93
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,111827.17473600002,,116225.0,,100940.16,,106974.3,,103056.81,,124954.0,,112126.0,,99764.55
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,20317.058790000003,,18076.1,,19349.36,,17712.08,,18078.0,,26826.0,,17908.0,,16626.3
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,75163.08769800002,,85339.14,,65071.88,,73421.52,,64351.66,,81811.0,,76673.0,,67914.54
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,102908.23466599999,,96840.0,,128294.16,,88000.0,,111084.37,,109333.0,,89636.0,,95301.04
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,109417.98232000001,,100700.0,,122584.72,,109385.0,,130915.56,,94220.0,,114734.0,,114916.65
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,75643.422604,,68133.84,,83035.0,,69331.0,,81109.02,,75702.0,,77351.0,,76730.79
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,57350.71576200001,,60009.6,,64181.52,,51980.92,,64580.25,,51033.0,,59336.0,,59358.65
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,44072.64856600001,,36533.58,,40028.8,,39390.18,,56547.43,,42911.0,,50564.0,,45283.25
СТОЛ ПИСЬМЕННЫЙ,,,,270537.5019460001,,222332.54,,254172.56,,380483.46,,246157.73,,265290.0,,269768.0,,243220.21
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,742509.5111300001,,572413.0,,789182.24,,645575.52,,663154.75,,838181.0,,824533.0,,745340.35
СТУЛ,,,,109429.62556000001,,93079.26,,122916.28,,110027.2,,102246.47,,113339.0,,115468.0,,101974.23
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2431536.9706680006,,2748935.1,,2532718.36,,2610602.58,,2325065.72,,2319148.0,,2305655.0,,2258911.22
НАБОР МЯГКОЙ МЕБЕЛИ,,,,1940021.9006300003,,2200996.84,,1961033.16,,1808833.46,,2430306.22,,1676713.0,,1938967.0,,1944737.29
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,1931365.197104,,2026217.7,,1858199.52,,1848230.66,,1886700.22,,2078323.0,,1746284.0,,1941744.75
ДИВАН-КРОВАТЬ,,,,899719.839322,,948397.0,,977209.24,,785158.0,,847218.05,,941206.0,,825172.0,,956490.18
КУХОННЫЙ ГАРНИТУР,,,,1280167.558778,,1401290.54,,1348802.84,,1013971.76,,1224215.34,,1098230.0,,1737074.0,,1265722.0
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,810870.74442,,873232.08,,880396.36,,778969.14,,783529.87,,744228.0,,832296.0,,864282.8
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,62331.262888000005,,46852.4,,52603.16,,46484.72,,54405.84,,81208.0,,71099.0,,60551.06
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,51560.72923800001,,51370.94,,44260.96,,37415.18,,41859.39,,71378.0,,43549.0,,49282.49
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,39507.35527200001,,35017.5,,37153.36,,34048.26,,33812.86,,49700.0,,36433.0,,39027.07
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,64565.328938000006,,56396.86,,65733.68,,58167.52,,66797.14,,71845.0,,67298.0,,56826.23
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,65993.82411000002,,59147.36,,68075.6,,62432.98,,61003.68,,63541.0,,67956.0,,85685.45
ОДЕЯЛО ВАТНОЕ,,,,57975.698084,,56481.56,,59794.12,,55988.58,,55981.67,,55441.0,,68393.0,,53800.14
ПОКРЫВАЛО ,,,,63995.01204400001,,55546.18,,49300.0,,49522.62,,38815.6,,99516.0,,57046.0,,54621.58
СКАТЕРТЬ,,,,18222.833062,,16780.6,,19505.36,,20893.48,,15145.07,,18588.0,,18266.0,,17128.34
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,15926.852518000002,,13516.24,,13771.24,,13705.0,,12822.79,,21003.0,,12743.0,,19089.51
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,29171.039944,,24185.66,,27275.72,,27076.22,,27138.74,,33518.0,,29480.0,,30799.18
ТАРЕЛКА,,,,3918.8154740000004,,2172.42,,2434.56,,2950.64,,2456.6,,7616.0,,2497.0,,3100.08
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,47737.183012,,38990.26,,46382.12,,44306.42,,45767.38,,57273.0,,46301.0,,44246.18
ВАЗА,,,,36636.88194800001,,31893.34,,40749.04,,32091.0,,38570.61,,43346.0,,31869.0,,31445.54
КАСТРЮЛЯ,,,,29376.093808,,25613.12,,25946.92,,25716.74,,32176.47,,29796.0,,31800.0,,35512.21
ХОЛОДИЛЬНИК,,,,1169381.717012,,1233083.86,,1278553.32,,1160640.64,,1248186.51,,1042126.0,,1207435.0,,1168397.88
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1119.7274240000002,,864.76,,1522.36,,915.48,,920.5,,1348.0,,958.0,,1094.28
СТИРАЛЬНАЯ МАШИНА,,,,952445.5209540001,,917663.4,,991263.76,,1134438.58,,1150524.9,,749732.0,,865060.0,,1160777.62
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,217473.61763000002,,200976.06,,215401.52,,201614.68,,220757.32,,231164.0,,219527.0,,219933.17
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,77225.37283200001,,82278.48,,71617.48,,67801.68,,69861.54,,84277.0,,81866.0,,72351.76
КОМБАЙН КУХОННЫЙ,,,,283749.96503600007,,305815.88,,289968.8,,278776.64,,239557.2,,320783.0,,262484.0,,235226.02
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,124604.06227600003,,86859.16,,102279.28,,84212.16,,74351.32,,216005.0,,120579.0,,71658.15
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,80700.19994200002,,67502.16,,77222.76,,65139.5,,80776.5,,102427.0,,71227.0,,79450.05
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,177238.63973000002,,159974.3,,164586.88,,180711.96,,148738.84,,212466.0,,180418.0,,141920.49
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,342660.81951600005,,332806.36,,343599.0,,299838.98,,341482.25,,369715.0,,351551.0,,329019.91
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1096523.1441100002,,1241631.0,,793214.12,,1074774.72,,1161138.35,,1122773.0,,954021.0,,1369126.99
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,202226.90602600004,,205538.14,,179765.72,,195966.9,,211004.93,,208475.0,,203500.0,,205372.7
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,197203.69521600002,,163613.52,,203191.88,,206616.36,,230478.02,,204758.0,,197158.0,,166275.51
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,507496.7648720001,,438129.72,,587018.56,,568253.34,,477185.95,,469867.0,,526971.0,,522197.87
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,646098.5700620001,,609318.14,,539603.84,,502680.1,,519961.47,,840105.0,,731364.0,,507379.35
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,231812.092916,,198975.02,,217942.36,,205290.88,,235257.65,,276856.0,,255431.0,,169362.8
DVD-ПЛЕЕР,,,,213519.33138800002,,204904.04,,197546.4,,206619.54,,215729.55,,224860.0,,238379.0,,183941.09
КОМПАКТ-ДИСК (без записи),,,,2830.976444,,2678.58,,2335.04,,2797.5,,3440.48,,3468.0,,2566.0,,1745.04
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,553704.7322040001,,563724.34,,650780.0,,654358.3,,413586.0,,610087.0,,433660.0,,466169.56
ОБОИ (за рулон 10 м),,,,15017.997808000002,,11187.8,,13078.64,,9588.12,,11435.02,,24326.0,,12529.0,,12455.62
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,530431.9847860001,,446406.66,,888819.68,,438121.98,,455805.59,,596496.0,,343846.0,,521370.56
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,26348.352478,,22982.18,,25254.04,,23181.22,,26175.41,,30637.0,,26713.0,,24584.41
ЦЕМЕНТ (за 50 кг),,,,18401.823568000003,,18288.62,,18293.36,,18890.16,,17260.07,,18838.0,,17813.0,,18917.81
ШИФЕР (за 10 условных штук),,,,13532.261370280003,,12847.56,,13516.52,,13624.78,,12880.06,,14677.0,,12897.0,,12909.7719
ЛИНОЛЕУМ (за 1 м2),,,,24333.799070000005,,21744.18,,23913.0,,20210.42,,23232.11,,29409.0,,24082.0,,21890.35
СТЕКЛО ОКОННОЕ (за 1 м2),,,,15656.601076,,16123.68,,14652.84,,15415.72,,15152.22,,16498.0,,13270.0,,18381.64
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,62346.061192,,69355.88,,48711.2,,58086.7,,55669.49,,65454.0,,68437.0,,64878.3
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,17989.463002000004,,16581.2,,16233.16,,17674.96,,20677.81,,19158.0,,17445.0,,17222.92
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,774091.39954,,629196.02,,671628.16,,667395.28,,624236.83,,1030708.0,,755688.0,,731589.44
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,363296.359178,,337815.22,,370354.6,,319702.58,,347177.25,,423711.0,,351241.0,,322397.38
ЛАМИНАТ (за 1 м2),,,,38186.329764,,34858.22,,36417.68,,35441.64,,33567.45,,46288.0,,38528.0,,31250.19
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,83035.552506,,72514.84,,79359.92,,69663.64,,78327.83,,102687.0,,74785.0,,84236.86
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,214055.034676,,209202.2,,217626.52,,187580.36,,207632.42,,241814.0,,206886.0,,196209.91
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,53787.278474,,46526.94,,58073.52,,46444.04,,47844.12,,66641.0,,53237.0,,41214.86
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,26516.552556000006,,23260.1,,27082.08,,26747.66,,24530.28,,30122.0,,26271.0,,22669.13
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,463.4566691380476,,456.6333333333333,,503.0,,450.0,,455.6,,446.0,,437.16666666666663,,514.7066666666667
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,371.67938560537175,,267.12,,241.0,,426.4,,286.93333333333334,,530.0,,187.2,,469.0666666666667
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,308.6080904618684,,229.94666666666666,,232.0,,544.52,,251.33333333333331,,238.0,,242.1333333333333,,450.5866666666667
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1116.432459210557,,1148.5866666666666,,1044.0,,1247.2,,1333.7333333333333,,990.0,,1126.0,,1065.0666666666666
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,376.33679550488444,,379.2666666666667,,438.0,,367.2,,349.02666666666664,,390.0,,343.0,,344.6
АНТИБИОТИКИ (за 10 таблеток),,,,896.8779412930452,,786.7333333333332,,740.0,,788.9,,675.9,,1245.0,,762.0,,897.1333333333332
ВИТАМИНЫ (за 10 таблеток),,,,611.982309388916,,560.9866666666667,,309.0,,415.04,,450.25,,857.0,,488.2666666666667,,973.92
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,845.5619113566948,,834.3333333333333,,948.0,,886.7,,763.5333333333333,,846.0,,829.8666666666666,,783.6666666666667
ГОРЧИЧНИКИ (за 10 шт),,,,1088.9631829521345,,1061.3333333333335,,1028.0,,1102.3,,1194.1333333333334,,1130.0,,1161.5,,917.2
ВАТА (за 50 г),,,,1337.7515758550746,,1246.2,,1320.0,,1376.8,,1474.0666666666666,,1378.0,,1283.0,,1252.3333333333335
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2585.0732347578746,,2467.666666666667,,2570.0,,2518.0,,2477.72,,2676.0,,2648.0,,2654.9333333333334
БИНТ (за упаковку размером 5 см х 10 м),,,,701.0131820000001,,570.12,,740.28,,639.44,,596.31,,884.0,,650.0,,608.72
ОЧКИ И ОПРАВЫ,,,,36209.21816600001,,19890.58,,18332.48,,18536.32,,24809.38,,71167.0,,30785.0,,29856.2
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,35194589.28761062,,,,23773600.0,,34898608.0,,45123780.0,,40670236.0,,,,24378500.0
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,375049.12619200005,,273697.62,,320604.4,,252995.82,,305679.88,,624273.0,,289078.0,,277569.93
МОТОЦИКЛ,,,,3736768.9254100006,,3651590.0,,3027909.6,,3574080.1,,3024267.0,,4594290.0,,3552880.0,,3653498.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2693.743524,,2674.16,,2761.52,,2539.54,,2661.43,,2696.0,,2787.0,,2736.92
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,661.8849640000001,,722.74,,656.48,,585.64,,630.01,,676.0,,643.0,,716.95
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1060.2189680000004,,925.8,,1012.64,,1014.68,,1019.32,,1389.0,,983.0,,644.21
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4017.154634,,3436.22,,4445.92,,3602.1,,4349.77,,4807.0,,3369.0,,3357.28
ЧАСЫ,,,,51551.06204800001,,39557.1,,41024.24,,36723.2,,47746.03,,76754.0,,44657.0,,47141.13
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2028.3207980000002,,1956.36,,1912.12,,1636.66,,1792.04,,2218.0,,2325.0,,2092.86
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3354.5068440000005,,3305.54,,2799.36,,3312.52,,2818.91,,3656.0,,3518.0,,3644.11
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3451.994532,,2830.56,,2806.84,,3209.38,,2718.13,,4960.0,,2173.0,,4012.28
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,9884.235814000001,,9850.84,,9798.72,,9584.36,,8572.71,,9702.0,,11449.0,,9958.35
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,10912.045394,,12348.4,,10212.04,,11312.56,,7834.03,,11201.0,,9968.0,,13169.7
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,12907.817732000001,,12538.2,,12757.8,,14566.1,,13167.61,,13912.0,,9914.0,,12831.6
КАРНИЗЫ,,,,47484.38218400001,,46952.1,,37904.92,,38472.76,,31926.45,,60403.0,,48084.0,,52816.22
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,26201.504618000006,,27358.94,,22785.68,,29147.76,,29041.68,,22275.0,,32096.0,,23439.88
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,139972.823964,,142195.2,,139213.56,,123604.38,,140001.01,,144260.0,,143600.0,,143444.56
ФОТОАППАРАТ,,,,198596.90981600003,,76045.24,,224394.6,,80130.98,,156519.17,,277377.0,,320139.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,737420.775852,,636427.36,,671590.88,,623415.76,,755676.5,,946567.0,,692715.0,,595814.15
ИГРУШКИ,,,,26847.864750000004,,21706.66,,29882.0,,19635.06,,18823.21,,38293.0,,18767.0,,29743.54
ТЕЛЕФОННЫЙ АППАРАТ,,,,83736.75131800001,,84251.38,,85465.6,,82034.84,,75245.76,,87343.0,,96931.0,,63319.12
КОЛЯСКА  ДЕТСКАЯ ,,,,560180.3402200001,,467398.12,,534843.6,,528257.12,,548747.54,,690739.0,,512421.0,,491139.86
ЗОНТ,,,,43308.82656200001,,35905.2,,40071.36,,40122.0,,43770.39,,51599.0,,42888.0,,39239.35
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,359900.647636,,295877.28,,433539.12,,408630.14,,326471.33,,401386.0,,261039.0,,361120.9
ТЕТРАДЬ (в пересчете за 12 листов),,,,264.62783600000006,,242.06,,251.8,,215.92,,275.55,,332.0,,239.0,,223.97
РУЧКА ШАРИКОВАЯ,,,,686.9782180000002,,440.66,,694.0,,423.76,,674.7,,971.0,,656.0,,660.64
ШАМПУНЬ  (за 250 мл),,,,4594.371336000001,,3245.36,,3362.44,,5130.94,,3444.11,,6803.0,,2990.0,,4792.96
ЗУБНАЯ ПАСТА  (за 75 г),,,,2603.9377540000005,,2005.52,,1950.96,,2458.04,,1772.49,,3720.0,,2484.0,,2437.39
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2062.3998440000005,,1688.74,,2051.92,,1793.02,,1935.96,,2476.0,,1976.0,,2086.74
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12744.202794000003,,7584.72,,11419.4,,8246.7,,11806.32,,22008.0,,9318.0,,8668.02
ДЕЗОДОРАНТ  (за 110 мл),,,,7472.731968000001,,7472.96,,7097.64,,6379.16,,6615.96,,8039.0,,8991.0,,6551.75
