,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,33415.408987999996,,22625.5,,24372.13,,25224.78,,33374.23,,61298.0,,29449.0,,26550.6
ДЕЗОДОРАНТ  (за 110 мл),,,,18797.134683999997,,19249.88,,17634.17,,17406.36,,17463.7,,19948.0,,20051.0,,19100.4
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,12233.33238,,10312.86,,13665.86,,13356.18,,12138.6,,11638.0,,12830.0,,11919.44
ЩЕТКА ЗУБНАЯ ,,,,9418.854392,,5784.72,,7301.97,,6144.52,,5875.05,,20807.0,,8488.0,,6316.28
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,143799.939886,,74258.1,,76452.82,,68937.56,,86525.46,,407168.0,,99087.0,,78996.12
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,15733.363745999999,,11713.3,,14434.34,,18771.68,,13354.28,,20990.0,,14713.0,,13166.96
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,17865.15411,,14328.82,,17689.39,,15501.92,,15433.06,,27511.0,,12781.0,,18488.92
МАШИНА ШВЕЙНАЯ,,,,1939734.888532,,1743964.52,,1727761.16,,1746673.8,,2242983.87,,2259197.0,,1758600.0,,2084950.0
ЦВЕТЫ (за 1 шт),,,,16712.929878,,13856.2,,17576.52,,15320.18,,17598.95,,16545.0,,18743.0,,18009.6
ДРОВА (за 1 м3),,,,31849.9738,,30000.0,,40000.0,,35714.0,,23600.0,,18000.0,,54400.0,,22000.0
ТОРФ  (за 1 т),,,,112072.29,,132000.0,,122000.0,0.0,105000.0,0.0,105000.0,0.0,75000.0,0.0,149700.0,0.0,105000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,53718.837776,,53049.44,,54984.88,,39941.72,,51037.25,,67472.0,,52827.0,,51977.52
СПИЧКИ (за 1 коробок),,,,167.849982,,160.34,,172.9,,157.24,,161.45,,180.0,,169.0,,170.12
