,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,113322.17767,,111768.9,,119868.0,,106716.26,,123395.03,,113652.0,,113294.0,,105332.16
ПИДЖАК ЖЕНСКИЙ,,,,113125.82719400001,,96509.3,,115053.36,,99129.54,,88881.25,,143885.0,,100875.0,,113352.11
ЮБКА ЖЕНСКАЯ ,,,,72051.60681400001,,66185.36,,68537.28,,68254.82,,74081.32,,77078.0,,70523.0,,75705.08
ДЖИНСЫ ЖЕНСКИЕ,,,,105380.14966000001,,80400.56,,73515.04,,95219.78,,88458.37,,151600.0,,100857.0,,91192.33
БЛУЗКА ЖЕНСКАЯ,,,,76444.92710800002,,64636.7,,80302.84,,65050.5,,67774.28,,89862.0,,77072.0,,75179.53
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,82891.65956608811,,88262.26,,99452.32,,90639.64,,89884.02,,71133.0,,74037.0,,
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,45388.68679600001,,40876.92,,41785.08,,36178.72,,43877.62,,57945.0,,39822.0,,44600.6
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,44002.781984,,45354.82,,46959.84,,46832.62,,31900.54,,45303.0,,48821.0,,37045.45
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,103636.53169800002,,91000.18,,100621.68,,87301.82,,81984.69,,124649.0,,101176.0,,116120.05
БЮСТГАЛЬТЕР ,,,,25918.104926000004,,22682.98,,25531.68,,24930.68,,24441.98,,28652.0,,26774.0,,24920.44
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,6624.604312,,5366.14,,4953.96,,6715.54,,5632.68,,8388.0,,7071.0,,5807.11
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,289900.5089191489,,,,240116.6,,,,208788.25,,342491.0,,,,294120.0
ПЛАЩ ЖЕНСКИЙ,,,,198364.91129200003,,190354.66,,198942.24,,223075.68,,173644.69,,198727.0,,206133.0,,187821.62
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,23090.621686000002,,21485.18,,19765.08,,22229.42,,21477.43,,28736.0,,19993.0,,21623.3
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,26957.149781999997,,10955.96,,33529.12,,14497.32,,41368.37,,41549.0,,17457.0,,17301.74
ШЛЯПА ЖЕНСКАЯ,,,,52573.281842000004,,50223.14,,58056.52,,46747.5,,50471.61,,59299.0,,43466.0,,54945.8
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,201152.64090753425,,245990.0,,135820.0,,,,219867.47,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,29385.692528000007,,19843.56,,27624.2,,22338.92,,26665.18,,37604.0,,30084.0,,33305.5
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,70230.57403200002,,72865.08,,44495.6,,60001.66,,66037.39,,103575.0,,50560.0,,56718.94
КОЛГОТКИ ЖЕНСКИЕ,,,,7877.114918,,6364.78,,5840.2,,6921.32,,7106.6,,11414.0,,7428.0,,5667.85
БРЮКИ ЖЕНСКИЕ,,,,82579.99351000001,,63804.66,,74733.12,,82556.46,,78893.39,,104657.0,,75267.0,,72447.52
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,120870.92076800001,,93864.92,,135848.88,,104872.1,,119528.25,,140910.0,,120834.0,,108233.3
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,103299.28597200001,,95694.82,,101449.92,,89937.08,,105418.15,,123217.0,,96022.0,,89510.51
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,146453.09765200003,,136719.68,,153702.6,,124401.2,,144647.0,,176707.0,,112778.0,,152207.94
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2595.958960000001,,2581.7,,2337.8,,2149.82,,2481.02,,2863.0,,2777.0,,2668.56
БРЮКИ ДЕТСКИЕ,,,,39749.03945800001,,36885.5,,40195.36,,34346.18,,38237.63,,43303.0,,39387.0,,42913.41
КОСТЮМ ШКОЛЬНЫЙ ,,,,113875.942568,,109065.76,,122416.32,,102000.8,,122278.58,,119570.0,,115782.0,,99634.03
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,64951.93945800001,,54174.02,,61201.44,,51748.7,,56587.43,,88393.0,,60010.0,,55357.1
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,43724.52289200001,,36534.9,,42453.48,,38358.74,,45759.32,,49231.0,,45912.0,,41834.64
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,22098.969628000003,,20546.22,,22578.6,,21434.4,,23451.45,,21700.0,,22316.0,,23730.41
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,37920.28232600001,,31663.74,,37687.76,,28546.32,,32409.34,,47075.0,,40823.0,,36207.69
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,37263.366292000006,,34698.34,,30496.32,,24840.1,,27163.78,,52993.0,,35852.0,,36462.58
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,99410.52118400001,,113050.78,,99946.88,,94428.38,,111174.66,,98989.0,,88905.0,,92576.6
ДЖИНСЫ ДЕТСКИЕ,,,,53589.410934,,45682.64,,36389.44,,54659.66,,52551.56,,64138.0,,55516.0,,52919.36
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,10428.677342000003,,8167.96,,15050.8,,4921.94,,7438.26,,10111.0,,14769.0,,12833.42
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,9720.309484000001,,8340.4,,11038.96,,7663.5,,9304.23,,11448.0,,9622.0,,8753.72
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,19671.060582000002,,14152.76,,19470.96,,17667.14,,18871.58,,24646.0,,19909.0,,17073.38
КОЛГОТКИ ДЕТСКИЕ,,,,7626.482936,,7900.44,,6804.52,,6998.78,,7739.75,,7803.0,,8567.0,,7120.9
ПИЖАМА ДЕТСКАЯ,,,,20800.306944000004,,20194.74,,20894.72,,20291.04,,18665.35,,21907.0,,20218.0,,22304.43
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,118544.46299000001,,126023.26,,122819.24,,122564.62,,120211.37,,117443.0,,111124.0,,110740.04
САПОГИ МУЖСКИЕ НА МЕХУ,,,,159765.4021863023,,144220.0,,159462.44,,,,163158.52,,,,164301.0,,169677.41
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,20863.095136000007,,17800.86,,18549.68,,18373.4,,18755.45,,27792.0,,17144.0,,20317.38
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,89860.82067600002,,86544.74,,74333.92,,101733.98,,92141.46,,89865.0,,88864.0,,95336.79
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,90499.724728,,96334.36,,79753.04,,85461.36,,84263.92,,97955.0,,87920.0,,93121.59
РЕЗИНОВАЯ ОБУВЬ,,,,27057.194898000005,,24760.1,,26550.68,,26561.2,,25364.88,,28831.0,,26988.0,,28437.8
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,237889.1528311948,,222313.0,,245615.36,,,,255573.87,,,,248100.0,,215442.93
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,253272.99001600003,,270626.58,,280348.2,,217373.0,,256840.19,,229303.0,,290637.0,,251945.02
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,93560.01896600002,,88681.14,,91347.48,,100080.38,,104476.15,,87632.0,,98572.0,,90461.68
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,127852.270976,,137995.32,,131330.48,,119205.0,,126567.64,,139751.0,,107434.0,,122756.7
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,113808.216292,,118496.94,,104390.04,,106978.26,,99930.42,,131717.0,,112045.0,,98117.19
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,20139.791924000005,,17924.78,,18523.52,,17717.68,,17848.23,,26980.0,,17344.0,,16683.25
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,74304.256896,,86477.16,,63006.2,,73780.56,,64351.66,,78153.0,,77946.0,,67592.27
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,100062.677718,,96840.0,,125013.84,,83571.4,,111084.37,,101187.0,,91618.0,,95301.04
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,111322.23344000001,,100700.0,,125573.72,,93388.6,,130915.56,,107310.0,,116513.0,,114916.65
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,74869.43332200003,,65823.2,,81735.32,,67511.98,,74652.0,,78875.0,,75715.0,,76730.79
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,55363.80830200001,,58520.58,,61264.28,,51784.9,,62781.69,,47568.0,,58217.0,,57814.29
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,44029.397822000006,,36143.58,,41087.2,,39066.08,,54106.18,,44746.0,,48649.0,,45084.93
СТОЛ ПИСЬМЕННЫЙ,,,,266559.19477400003,,226506.32,,240328.96,,380699.6,,246157.73,,260437.0,,259542.0,,242130.79
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,735144.4058720001,,545344.86,,713805.84,,633473.4,,663153.51,,859267.0,,816912.0,,767057.73
СТУЛ,,,,108180.00347600001,,91475.38,,124337.92,,109814.56,,101722.07,,113900.0,,106761.0,,102140.39
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2421940.104626001,,2663792.66,,2319361.52,,2676110.62,,2358255.87,,2281525.0,,2421801.0,,2326363.21
НАБОР МЯГКОЙ МЕБЕЛИ,,,,1896099.449292,,2191562.06,,1986079.8,,1775588.26,,2435000.98,,1623117.0,,1800549.0,,1876282.23
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,1915837.0590260003,,2010212.48,,1907306.88,,1830452.24,,1830715.61,,2022216.0,,1764417.0,,1952737.05
ДИВАН-КРОВАТЬ,,,,910891.566098,,946142.8,,1028698.8,,785158.0,,834032.51,,926250.0,,910923.0,,936545.58
КУХОННЫЙ ГАРНИТУР,,,,1283710.1559140002,,1441953.48,,1352854.04,,1015209.26,,1228967.82,,1183889.0,,1543208.0,,1298753.24
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,821324.9500180001,,882434.52,,897936.28,,778969.14,,768214.7,,727586.0,,936504.0,,841786.21
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,59834.346702,,46610.6,,52734.92,,46273.52,,54405.15,,67553.0,,78977.0,,60403.55
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,53319.09340600001,,46918.7,,41281.36,,37368.98,,42110.07,,80165.0,,46356.0,,48518.31
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,39335.63405200001,,30772.74,,36890.2,,33992.82,,33812.86,,51316.0,,36498.0,,38778.37
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,64124.950992000005,,56137.12,,64348.04,,57840.78,,66300.29,,72096.0,,65933.0,,56715.68
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,65003.91286800001,,59045.96,,63453.8,,61507.66,,61501.87,,61904.0,,68929.0,,84990.47
ОДЕЯЛО ВАТНОЕ,,,,57798.063052000005,,56563.44,,59754.52,,55988.58,,55291.67,,55441.0,,67670.0,,53758.56
ПОКРЫВАЛО ,,,,61923.244516000006,,55416.7,,47516.96,,48045.54,,38420.66,,93702.0,,55477.0,,56259.06
СКАТЕРТЬ,,,,18671.392460000003,,16715.86,,20186.04,,20604.4,,15008.45,,19770.0,,19193.0,,16932.03
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,15898.904850000003,,13516.24,,13589.4,,13943.92,,12802.07,,20805.0,,12865.0,,19064.05
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,28789.035042000007,,23813.42,,26903.28,,26958.08,,25941.1,,33718.0,,28237.0,,30623.64
ТАРЕЛКА,,,,3756.584796,,2185.82,,2406.56,,2666.76,,2425.55,,7099.0,,2613.0,,3104.77
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,46598.078686,,37875.58,,47217.84,,43677.44,,45309.22,,53133.0,,46710.0,,44952.92
ВАЗА,,,,36592.70679400001,,31737.34,,45440.6,,30451.76,,38429.16,,42703.0,,30942.0,,31123.69
КАСТРЮЛЯ,,,,28820.731564,,25518.52,,26156.44,,25479.8,,32007.46,,30167.0,,27850.0,,35219.65
ХОЛОДИЛЬНИК,,,,1157882.4013880002,,1211339.42,,1224110.36,,1122309.02,,1232657.06,,1043684.0,,1241984.0,,1158387.41
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1131.9985140000001,,858.7,,1625.4,,901.44,,916.36,,1367.0,,946.0,,1094.27
СТИРАЛЬНАЯ МАШИНА,,,,926290.446876,,838093.22,,978672.6,,1134400.5,,1184763.64,,694449.0,,839069.0,,1165137.31
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,214204.01105000003,,196676.82,,191142.64,,202452.76,,222895.1,,231990.0,,220324.0,,214686.53
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,78184.42447000001,,77725.76,,68935.92,,66050.6,,70510.99,,92932.0,,82754.0,,68505.43
КОМБАЙН КУХОННЫЙ,,,,287971.78317400004,,288911.58,,301777.8,,278776.64,,234369.94,,333462.0,,268629.0,,247840.12
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,122733.24563200002,,86343.48,,110755.24,,84051.12,,74351.32,,210402.0,,113305.0,,69468.27
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,80107.94013400003,,68420.26,,74568.52,,64644.5,,79755.99,,102892.0,,68951.0,,79366.3
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,173832.76201000003,,156477.18,,159389.72,,181975.9,,138371.91,,207932.0,,180527.0,,139410.23
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,343052.303944,,334274.42,,342767.92,,297433.28,,345243.77,,371953.0,,347804.0,,331003.8
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1120855.8524700003,,1254485.42,,882036.44,,1046949.12,,959695.3,,1253817.0,,972796.0,,1364855.47
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,203003.91905,,205893.0,,184610.28,,195333.48,,211004.93,,206595.0,,205397.0,,209930.58
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,196215.975306,,167009.22,,202222.56,,204703.02,,223248.17,,203153.0,,199154.0,,164610.69
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,514314.23153000005,,426448.78,,581050.08,,588202.36,,471804.2,,519761.0,,492150.0,,510957.11
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,666363.298374,,679501.02,,566160.72,,498119.5,,519961.47,,839185.0,,782222.0,,521596.08
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,234020.597168,,186742.42,,216505.72,,205483.6,,233858.31,,288092.0,,250974.0,,186757.06
DVD-ПЛЕЕР,,,,222287.461298,,209237.78,,199984.48,,206619.54,,215419.05,,254168.0,,241046.0,,182140.62
КОМПАКТ-ДИСК (без записи),,,,2789.5208780000007,,2729.28,,2502.32,,2792.22,,3440.48,,3239.0,,2588.0,,1648.88
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,527457.8231200001,,557166.84,,596666.76,,674710.2,,413586.0,,564555.0,,381315.0,,446558.92
ОБОИ (за рулон 10 м),,,,14792.437501999999,,10225.84,,12785.16,,9518.32,,11064.03,,24406.0,,12344.0,,12326.43
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,531176.467412,,445546.9,,809389.84,,437545.08,,455805.59,,599245.0,,408301.0,,521370.56
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,25591.830698,,22979.98,,25263.4,,23230.06,,23176.73,,29253.0,,25802.0,,25072.83
ЦЕМЕНТ (за 50 кг),,,,18608.458252000004,,18276.3,,18069.36,,19008.96,,17273.87,,19071.0,,18778.0,,19038.41
ШИФЕР (за 10 условных штук),,,,13168.761626840002,,12485.96,,13204.04,,12987.58,,12598.42,,14314.0,,12702.0,,12518.5857
ЛИНОЛЕУМ (за 1 м2),,,,23942.627940000002,,21744.18,,23194.24,,20105.48,,23232.11,,28433.0,,23870.0,,21862.21
СТЕКЛО ОКОННОЕ (за 1 м2),,,,15325.428696,,15893.58,,14652.84,,15163.9,,14169.94,,15873.0,,13270.0,,18381.64
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,60577.71785800001,,68906.6,,48711.2,,57750.18,,55500.44,,59609.0,,68397.0,,63917.52
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,17258.618832,,16518.8,,16141.72,,17645.26,,20437.69,,16890.0,,16998.0,,17050.77
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,774154.4200140001,,654530.66,,673732.0,,655119.16,,617619.84,,1030708.0,,749594.0,,729858.83
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,372618.0102760001,,333203.08,,369154.36,,318533.06,,347177.25,,465046.0,,350461.0,,316554.73
ЛАМИНАТ (за 1 м2),,,,38647.74541400001,,34787.3,,37326.84,,35435.7,,33567.45,,47972.0,,37505.0,,31953.09
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,82579.35816400002,,71505.36,,81052.4,,67525.9,,78276.37,,103517.0,,72429.0,,83246.86
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,214040.685864,,209202.2,,211248.88,,186446.38,,207115.65,,239892.0,,212132.0,,202870.63
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,53019.75985,,46526.94,,56249.76,,47521.62,,46714.59,,63769.0,,54434.0,,41214.86
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,26431.138756000004,,23068.22,,27189.32,,27503.36,,23937.57,,30122.0,,25818.0,,22205.13
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,455.2960720897158,,455.9333333333333,,503.0,,449.4,,448.4,,428.0,,437.16666666666663,,492.72
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,366.21646695110866,,281.92,,242.0,,426.3,,286.53333333333336,,530.0,,187.2,,406.1066666666667
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,274.57174791914395,,226.0,,224.0,,534.2,,252.0,,224.0,,224.0,,236.4
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1120.3048169079761,,1124.9466666666667,,1029.0,,1237.7333333333333,,1471.175,,990.0,,1103.0833333333335,,1050.4
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,372.5250509430883,,379.2666666666667,,438.0,,367.2,,321.8666666666667,,390.0,,343.0,,336.8
АНТИБИОТИКИ (за 10 таблеток),,,,897.1723471124478,,782.7333333333332,,740.0,,788.3,,694.5666666666667,,1245.0,,757.0,,892.8
ВИТАМИНЫ (за 10 таблеток),,,,604.1986104310928,,558.3466666666667,,284.0,,414.24,,427.09,,846.0,,499.8666666666667,,972.6533333333333
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,837.5309034529389,,834.3333333333333,,944.0,,873.9,,743.6666666666667,,846.0,,820.2,,763.2
ГОРЧИЧНИКИ (за 10 шт),,,,1091.7522897577583,,1045.3333333333335,,1057.0,,1091.3,,1151.3333333333335,,1130.0,,1135.6666666666667,,1003.6
ВАТА (за 50 г),,,,1299.1669671959153,,1238.2,,1277.0,,1354.85,,1388.7333333333333,,1309.0,,1212.6666666666667,,1301.5333333333333
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2526.0605327924277,,2447.666666666667,,2556.0,,2517.0,,2380.12,,2588.0,,2530.0,,2585.0
БИНТ (за упаковку размером 5 см х 10 м),,,,612.8833800000001,,563.28,,694.68,,616.26,,583.89,,600.0,,627.0,,618.72
ОЧКИ И ОПРАВЫ,,,,35319.773242,,19890.58,,21039.52,,18536.32,,23451.56,,66537.0,,31879.0,,29793.62
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,35183073.048855096,,,,24361500.0,,34791608.0,,44355674.0,,40656679.0,,,,24581033.11
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,351927.9398160001,,279297.38,,308910.64,,249044.92,,271623.87,,557619.0,,282036.0,,280332.34
МОТОЦИКЛ,,,,3756522.9436160005,,3554308.2,,3065242.84,,3373689.6,,3024267.0,,4594290.0,,3923430.0,,3653498.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2681.8272119999997,,2674.16,,2761.52,,2539.54,,2547.07,,2696.0,,2787.0,,2736.92
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,662.6778580000001,,728.92,,656.48,,585.64,,630.01,,676.0,,643.0,,716.95
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1060.2189680000004,,925.8,,1012.64,,1014.68,,1019.32,,1389.0,,983.0,,644.21
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,3851.7019380000006,,3436.22,,4450.24,,3602.1,,4373.33,,4168.0,,3369.0,,3361.3
ЧАСЫ,,,,49978.67448200001,,39491.58,,41005.2,,36708.92,,48083.44,,71253.0,,43893.0,,46863.08
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2015.9907920000005,,1931.44,,1894.32,,1595.48,,1741.78,,2364.0,,2320.0,,1756.5
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3354.498986,,3265.56,,2769.84,,3280.72,,2839.07,,3737.0,,3507.0,,3555.67
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3515.6054360000003,,2775.78,,2769.92,,3169.78,,2322.1,,5383.0,,2252.0,,3993.94
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,9822.305908,,9559.8,,9860.08,,9579.94,,8520.71,,9813.0,,10974.0,,10110.58
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,10796.956256000003,,11796.98,,10489.44,,10937.68,,7898.89,,11194.0,,9771.0,,13151.61
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,12581.173480000003,,11980.86,,9691.88,,16254.16,,12607.05,,14017.0,,9363.0,,12730.39
КАРНИЗЫ,,,,47209.74953000001,,46952.1,,37904.92,,38349.34,,31429.65,,60403.0,,46696.0,,52816.22
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,26175.124656,,27396.78,,22262.32,,28670.78,,29041.68,,21978.0,,33462.0,,23151.46
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,134786.477122,,142195.2,,138959.4,,123274.38,,140447.5,,126355.0,,141530.0,,142256.53
ФОТОАППАРАТ,,,,180487.47627200003,,76045.24,,217627.84,,77832.78,,156519.17,,227143.0,,295035.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,769525.26625,,636427.36,,667641.48,,624289.6,,734414.35,,884624.0,,1010031.0,,634460.15
ИГРУШКИ,,,,26042.958068,,21361.7,,30245.76,,17859.66,,19068.42,,36093.0,,18915.0,,29457.94
ТЕЛЕФОННЫЙ АППАРАТ,,,,82009.937478,,78717.58,,82885.92,,81376.82,,73220.61,,88308.0,,92853.0,,62709.05
КОЛЯСКА  ДЕТСКАЯ ,,,,546803.5018920002,,473690.38,,516367.64,,537707.66,,475724.64,,682713.0,,488456.0,,491139.86
ЗОНТ,,,,42839.35297200001,,35873.22,,38237.24,,39286.48,,43749.23,,52154.0,,40970.0,,39285.29
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,354645.878794,,278364.18,,382379.32,,416020.82,,322331.33,,413600.0,,254872.0,,362516.51
ТЕТРАДЬ (в пересчете за 12 листов),,,,259.80062000000004,,243.24,,252.52,,211.26,,268.65,,328.0,,227.0,,215.34
РУЧКА ШАРИКОВАЯ,,,,676.4461960000001,,439.88,,687.68,,406.6,,665.04,,974.0,,589.0,,688.36
ШАМПУНЬ  (за 250 мл),,,,4498.130086,,3147.8,,3100.36,,5026.86,,3446.36,,6792.0,,2800.0,,4715.74
ЗУБНАЯ ПАСТА  (за 75 г),,,,2506.1890100000005,,1999.08,,1907.56,,2434.74,,1790.54,,3478.0,,2365.0,,2349.28
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2079.6788260000008,,1673.92,,2114.56,,1785.1,,1902.54,,2604.0,,1862.0,,2081.44
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12832.307200000003,,7582.38,,12164.8,,7980.06,,12422.1,,21896.0,,9537.0,,8367.72
ДЕЗОДОРАНТ  (за 110 мл),,,,7494.4141740000005,,7348.94,,6946.24,,6328.08,,6545.72,,8327.0,,8800.0,,6768.83
