,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
КОСТЮМ ЖЕНСКИЙ ВЯЗАНЫЙ,,,,124274.90912000001,,119316.6,,122029.84,,130473.16,,138332.6,,124139.0,,126914.0,,106873.06
ПИДЖАК ЖЕНСКИЙ,,,,118669.219826,,100487.86,,110663.04,,104249.06,,103309.99,,152929.0,,100444.0,,123499.81
ЮБКА ЖЕНСКАЯ ,,,,76078.85472400002,,68990.24,,75495.4,,74440.58,,75429.43,,79870.0,,73198.0,,82940.8
ДЖИНСЫ ЖЕНСКИЕ,,,,113262.24620800001,,84250.0,,83323.84,,98962.68,,97457.5,,157055.0,,120971.0,,94729.83
БЛУЗКА ЖЕНСКАЯ,,,,81125.35638800001,,66065.08,,85440.16,,72241.5,,69686.17,,96125.0,,81638.0,,78971.08
ПЛАТЬЕ ЖЕНСКОЕ ИЗ ПОЛУШЕРСТЯНОЙ  ТКАНИ,,,,94206.77481200003,,91657.3,,102839.56,,92313.62,,99033.42,,92030.0,,92185.0,,93600.0
ХАЛАТ ЖЕНСКИЙ  ДОМАШНИЙ,,,,50413.495506000014,,41918.02,,53235.84,,37036.74,,42895.21,,66842.0,,43194.0,,51278.42
"СВИТЕР, ДЖЕМПЕР ЖЕНСКИЙ ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ  ",,,,49036.17307200001,,44878.28,,48449.12,,47882.74,,34949.83,,59222.0,,52047.0,,40032.08
КОСТЮМ ЖЕНСКИЙ СПОРТИВНЫЙ,,,,112839.90872000002,,99230.2,,104188.72,,91797.6,,91552.3,,137021.0,,115256.0,,123633.16
БЮСТГАЛЬТЕР ,,,,27093.376124,,24816.56,,25124.64,,25845.78,,27307.37,,28967.0,,28730.0,,26433.1
ТРУСЫ ЖЕНСКИЕ ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА,,,,7478.834856,,6092.28,,6391.52,,7184.76,,6410.84,,9267.0,,8111.0,,6401.47
ШАПКА ЖЕНСКАЯ МЕХОВАЯ ,,,,326054.8121460001,,287363.64,,375460.4,,324010.9,,226532.28,,430922.0,,237812.0,,278474.89
ПЛАЩ ЖЕНСКИЙ,,,,213745.58400380536,,200418.42,,231904.04,,226457.0,,200206.1,,,,223781.0,,191656.74
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,26446.135112,,22923.32,,22176.36,,23596.56,,23422.92,,35882.0,,23497.0,,22514.13
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,30899.431988,,12175.58,,40293.64,,15955.48,,34080.03,,50960.0,,23880.0,,18385.13
ШЛЯПА ЖЕНСКАЯ,,,,58838.15904600001,,51738.8,,54509.6,,53080.66,,60157.96,,69601.0,,54613.0,,57344.56
ШУБА (ПОЛУШУБОК) ЖЕНСКАЯ  ИЗ ИСКУССТВЕННОГО МЕХА,,,,295499.8863620001,,286854.34,,198304.6,,300184.74,,237191.01,,279838.0,,400000.0,,360995.95
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,31188.205088,,20222.1,,30430.72,,24669.22,,29428.62,,40178.0,,28041.0,,37675.26
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,77967.610324,,80099.22,,67548.88,,57387.66,,69147.2,,111007.0,,63279.0,,59379.87
КОЛГОТКИ ЖЕНСКИЕ,,,,7919.8335640000005,,6965.18,,6176.4,,7328.86,,6745.96,,11414.0,,6608.0,,5965.23
БРЮКИ ЖЕНСКИЕ,,,,87285.89507200001,,67821.0,,79619.44,,90293.94,,84243.99,,108111.0,,76145.0,,81973.9
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,136102.36149200003,,101479.4,,148811.48,,102746.06,,137907.51,,167041.0,,130584.0,,135386.58
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,128292.55046000001,,99614.42,,109717.32,,92948.36,,110419.75,,194454.0,,104483.0,,114298.87
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,177934.41921400002,,136368.98,,150118.92,,137428.86,,159347.75,,242929.0,,169168.0,,179672.3
НОСКИ ДЕТСКИЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ПРЯЖИ,,,,2814.7789580000003,,2709.68,,2633.52,,2386.44,,2995.95,,2997.0,,3064.0,,2705.59
БРЮКИ ДЕТСКИЕ,,,,44014.66710600001,,39578.82,,45680.04,,38271.12,,41339.18,,50028.0,,41451.0,,46217.62
КОСТЮМ ШКОЛЬНЫЙ ,,,,126775.43773600002,,125226.1,,130811.28,,113704.06,,133826.86,,132759.0,,123456.0,,123554.7
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,67823.978384,,56396.22,,69329.44,,57674.56,,62356.19,,81481.0,,66799.0,,65647.41
"ДЖЕМПЕР, CВИТЕР ДЕТСКИЙ ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ",,,,47141.104510000005,,39019.38,,44511.96,,41426.74,,49338.13,,52586.0,,49311.0,,48502.09
СОРОЧКА ВЕРХНЯЯ ДЛЯ МАЛЬЧИКА  ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ,,,,27727.791608000003,,23997.24,,27685.24,,22731.52,,28558.52,,32950.0,,26202.0,,26956.56
ЮБКА ДЕТСКАЯ  ИЗ СМЕСОВЫХ  ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА,,,,39745.968012000005,,32747.84,,42245.96,,32176.32,,37222.3,,45744.0,,40804.0,,41242.81
ПЛАТЬЕ ДЕТСКОЕ ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ,,,,38057.033650000005,,35586.66,,31517.44,,25700.36,,29185.02,,53209.0,,37817.0,,35307.3
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,110019.04902800001,,118678.0,,111232.04,,104845.16,,120006.72,,105391.0,,111305.0,,104477.48
ДЖИНСЫ ДЕТСКИЕ,,,,60095.89885200002,,51800.26,,46192.0,,58821.2,,56954.71,,71873.0,,58631.0,,63158.31
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,11879.244578000002,,8442.38,,15462.52,,5457.04,,9861.84,,13000.0,,15197.0,,14956.3
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,10701.866654000001,,8690.62,,12427.48,,8642.26,,11264.71,,12503.0,,10266.0,,9360.96
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,23980.571688000004,,16764.72,,20673.56,,18041.52,,20088.3,,33354.0,,25758.0,,21873.72
КОЛГОТКИ ДЕТСКИЕ,,,,8160.532614000001,,8243.52,,7188.76,,7448.84,,8833.13,,7769.0,,9651.0,,8284.3
ПИЖАМА ДЕТСКАЯ,,,,25634.284620000002,,20610.24,,24357.32,,24076.76,,21981.24,,30699.0,,25334.0,,26559.55
"ПОЛУБОТИНКИ, ТУФЛИ МУЖСКИЕ КОЖАНЫЕ",,,,124496.326748,,133115.6,,126955.04,,126906.94,,124343.35,,120733.0,,114741.0,,131769.27
САПОГИ МУЖСКИЕ НА МЕХУ,,,,181119.612144,,166122.92,,169899.2,,162131.34,,177462.99,,209762.0,,179112.0,,170600.86
ОБУВЬ МУЖСКАЯ ДОМАШНЯЯ ,,,,22947.062204,,18617.58,,19098.84,,20124.96,,20815.75,,32735.0,,18838.0,,19374.36
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,98490.22077000003,,87398.42,,77979.12,,108184.32,,94410.48,,104400.0,,104658.0,,103170.83
"БОСОНОЖКИ, САНДАЛЕТЫ МУЖСКИЕ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ",,,,96650.91878200001,,110246.36,,92665.68,,93600.0,,83570.47,,95025.0,,102164.0,,97771.79
РЕЗИНОВАЯ ОБУВЬ,,,,32003.315052,,27281.4,,29877.16,,28474.74,,27799.85,,37592.0,,35503.0,,29800.65
САПОГИ ЖЕНСКИЕ ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ,,,,278530.3520200001,,269076.12,,289008.56,,265558.0,,275582.62,,279229.0,,292450.0,,276489.33
САПОГИ ЖЕНСКИЕ ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ,,,,262724.8364520001,,258687.58,,312941.24,,227711.44,,259269.83,,243594.0,,281742.0,,281886.04
"ТУФЛИ  ЖЕНСКИЕ КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ",,,,97663.32907200001,,94688.12,,99850.16,,107517.38,,103981.75,,85305.0,,110094.0,,93191.33
ТУФЛИ ЖЕНСКИЕ МОДЕЛЬНЫЕ,,,,133555.72214800003,,140808.86,,139849.6,,125498.1,,132954.48,,142529.0,,116225.0,,130456.07
ТУФЛИ  ЖЕНСКИЕ ЛЕТНИЕ КОЖАНЫЕ,,,,109250.055986,,121819.04,,93834.96,,121110.08,,109841.05,,103332.0,,117156.0,,98611.42
ОБУВЬ ЖЕНСКАЯ ДОМАШНЯЯ ,,,,22107.015694000005,,18756.94,,18978.52,,19663.52,,19732.42,,30590.0,,18226.0,,19269.13
ТУФЛИ ЖЕНСКИЕ ИЗ ИСКУССТВЕННОЙ КОЖИ ,,,,78446.81814000002,,87901.64,,67274.36,,77722.82,,68961.55,,84332.0,,80533.0,,71788.0
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,126202.05848800001,,110555.3,,119476.88,,101332.0,,127458.03,,151618.0,,119636.0,,129211.35
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,131017.30116800002,,122076.18,,150220.48,,104920.18,,142109.34,,146998.0,,115015.0,,125314.94
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,80627.34401000002,,72567.36,,88134.24,,74376.52,,86127.13,,79501.0,,83784.0,,83127.43
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,64020.59959800001,,61722.24,,70664.0,,60139.84,,65767.63,,64011.0,,63758.0,,63010.06
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,51141.47789200002,,36918.0,,46029.04,,43624.92,,54223.84,,63444.0,,52295.0,,48224.67
СТОЛ ПИСЬМЕННЫЙ,,,,281781.56914400007,,244480.64,,276746.32,,400996.24,,240085.2,,282130.0,,277745.0,,223027.33
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,750528.7570400002,,646624.38,,798541.72,,667471.74,,755358.54,,685217.0,,993411.0,,746824.51
СТУЛ,,,,116720.45676000002,,98768.6,,129670.12,,118113.86,,105041.53,,117667.0,,126263.0,,118075.92
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2646701.517136,,2824917.78,,2813869.64,,2807965.8,,2445011.35,,2628124.0,,2612450.0,,2316195.73
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2190766.4955960005,,2279014.16,,1959083.88,,1858173.82,,2455423.75,,2383723.0,,2212646.0,,1986423.91
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2033615.9513000003,,1914445.56,,1732259.96,,2090537.54,,1877568.65,,2241301.0,,1998184.0,,2129925.8
ДИВАН-КРОВАТЬ,,,,991207.0247120002,,1160311.48,,974797.56,,858447.34,,1003849.91,,962032.0,,977036.0,,1057897.87
КУХОННЫЙ ГАРНИТУР,,,,1433092.4866560001,,1529539.7,,1546146.96,,1037639.82,,1319784.16,,1291199.0,,1990588.0,,1378413.93
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,829300.2656760002,,912015.44,,920359.44,,840310.8,,755105.74,,712688.0,,904133.0,,874606.65
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ                   (за 1 м2),,,,58027.430864,,45536.52,,54048.56,,53837.02,,55084.43,,66241.0,,60651.0,,61855.17
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,53955.446658,,57312.08,,43878.8,,39679.26,,45134.94,,68614.0,,54864.0,,50062.62
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,40088.29492800001,,37448.88,,37081.52,,29847.12,,37843.72,,52314.0,,33990.0,,40012.34
КОМПЛЕКТ ПОСТЕЛЬНОГО БЕЛЬЯ ,,,,68099.37320600002,,61376.1,,63954.12,,62433.9,,71176.13,,76132.0,,69485.0,,62877.46
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,77008.83666400002,,64490.62,,79276.4,,67939.44,,65439.71,,91392.0,,72793.0,,82947.39
ОДЕЯЛО ВАТНОЕ,,,,62745.14175200001,,59262.74,,68380.12,,59977.52,,62674.05,,60104.0,,72277.0,,57287.74
ПОКРЫВАЛО ,,,,68168.45450400001,,58216.08,,54038.48,,50030.72,,51196.28,,106785.0,,59071.0,,51578.39
СКАТЕРТЬ,,,,20760.341408,,18091.82,,22853.4,,21550.58,,17194.44,,23739.0,,19888.0,,17820.74
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,17048.5158,,13631.12,,15054.04,,13869.68,,15663.22,,22422.0,,13762.0,,20187.74
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,32218.537386000004,,25700.38,,30955.0,,28807.78,,31580.11,,37391.0,,33690.0,,31522.27
ТАРЕЛКА,,,,4125.398516000001,,2321.82,,3347.24,,3168.86,,3205.12,,7275.0,,2833.0,,3222.59
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,46857.803068,,38756.4,,55178.08,,45684.26,,48386.57,,47276.0,,47176.0,,45876.2
ВАЗА,,,,37050.937968000006,,35448.56,,42940.08,,32550.3,,42744.77,,38269.0,,35231.0,,31884.37
КАСТРЮЛЯ,,,,33311.34341400001,,27749.46,,30735.32,,26603.46,,32444.21,,38360.0,,33138.0,,40325.22
ХОЛОДИЛЬНИК,,,,1272444.6883140004,,1242040.32,,1375523.96,,1214428.66,,1300896.08,,1161053.0,,1345089.0,,1423610.48
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,1236.94412,,930.44,,1516.2,,971.8,,1828.86,,1321.0,,1013.0,,1155.43
СТИРАЛЬНАЯ МАШИНА,,,,966901.2655320001,,961681.54,,974356.64,,1180862.44,,1212488.87,,766468.0,,830740.0,,1148130.11
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,220339.13829200005,,208113.3,,205084.48,,204504.62,,237175.8,,227616.0,,238792.0,,211432.68
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,84172.21197600002,,83960.98,,75749.76,,70835.64,,78424.47,,98524.0,,88215.0,,74653.43
КОМБАЙН КУХОННЫЙ,,,,282053.981596,,313448.7,,326245.04,,291886.72,,259981.31,,269041.0,,281309.0,,235376.72
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,116840.219312,,88929.08,,105091.84,,89341.02,,75840.05,,180856.0,,118670.0,,75192.99
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,83434.03881600001,,69225.74,,83259.32,,69214.78,,81363.72,,106023.0,,70920.0,,82239.73
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,180619.23752000005,,162398.8,,181977.88,,198322.58,,148831.71,,203122.0,,184886.0,,146118.95
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,336056.480778,,318948.12,,341976.6,,303260.52,,333742.91,,375968.0,,334594.0,,295157.88
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1179146.2004400003,,1192613.9,,1113981.68,,1121246.54,,1167053.96,,1236882.0,,1022878.0,,1406656.24
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,214859.30930000002,,208201.26,,214071.36,,207433.1,,210039.46,,220766.0,,222539.0,,212449.33
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,206076.34776600002,,164452.84,,219228.24,,225760.16,,234953.57,,212915.0,,200203.0,,178161.41
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,603870.668916,,433513.04,,550070.48,,616651.4,,680786.16,,776561.0,,498671.0,,489723.95
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,647198.0670860001,,548334.32,,517088.16,,526889.18,,585336.16,,804060.0,,770332.0,,558935.14
СТЕРЕО МАГНИТОФОН С ПРИЁМНИКОМ,,,,238191.85178400003,,192280.24,,208266.44,,213740.2,,235866.74,,289631.0,,281369.0,,168794.64
DVD-ПЛЕЕР,,,,215105.90124600002,,199196.12,,199379.04,,206908.3,,210200.72,,230780.0,,247445.0,,181267.0
КОМПАКТ-ДИСК (без записи),,,,2802.3153040000007,,2524.14,,2232.4,,2852.58,,3374.24,,3372.0,,2703.0,,1821.14
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,611112.941666,,623496.22,,776123.2,,655630.08,,442614.5,,663263.0,,505974.0,,535106.67
ОБОИ (за рулон 10 м),,,,15980.700108000001,,12750.06,,13182.08,,10085.44,,12309.19,,25862.0,,13637.0,,12664.56
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,541368.3834200001,,475133.0,,928002.32,,415067.1,,455805.59,,552966.0,,427750.0,,568807.37
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,28087.460276000005,,23994.44,,26804.2,,23510.84,,24385.5,,35822.0,,26284.0,,27174.13
ЦЕМЕНТ (за 50 кг),,,,22226.176756000004,,21288.02,,19552.32,,22878.1,,21398.32,,23463.0,,22911.0,,22275.04
ШИФЕР (за 10 условных штук),,,,15388.08150372,,14566.22,,15715.48,,14929.26,,13720.2,,17279.0,,14887.0,,14179.878100000002
ЛИНОЛЕУМ (за 1 м2),,,,24811.731406000003,,22870.84,,24646.56,,20574.08,,23942.63,,28826.0,,25447.0,,22629.84
СТЕКЛО ОКОННОЕ (за 1 м2),,,,19682.728398000003,,21493.46,,18228.32,,18616.96,,17902.9,,23607.0,,14153.0,,20212.5
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,62157.100506,,69486.78,,45349.56,,57958.9,,59340.59,,66063.0,,68274.0,,61802.25
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,19189.728302000003,,18719.3,,19872.0,,18776.58,,20640.81,,19365.0,,18139.0,,19135.42
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,819323.1823440001,,647412.42,,751661.0,,656644.88,,670302.07,,1116790.0,,789795.0,,754413.79
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,378002.43527600006,,356866.82,,394832.76,,335123.02,,357171.9,,430839.0,,373201.0,,333242.31
ЛАМИНАТ (за 1 м2),,,,38890.68604200001,,36103.28,,37254.68,,36852.64,,33694.25,,48492.0,,36547.0,,30787.04
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,86996.49525200001,,75234.26,,82612.96,,73109.84,,83384.77,,110344.0,,78302.0,,81160.49
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,226478.083256,,231919.74,,214331.44,,203651.22,,224728.42,,251314.0,,220393.0,,210231.35
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,56351.17532000001,,52426.22,,59894.84,,49736.22,,52135.4,,70904.0,,44962.0,,49129.27
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,27655.095392000007,,24440.64,,29247.48,,29265.98,,25134.89,,30260.0,,27374.0,,23921.97
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,477.803815532396,,458.9333333333333,,510.0,,474.24,,477.24,,460.0,,471.16666666666663,,513.5466666666667
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,428.3245120887832,,277.5866666666667,,284.0,,448.0,,352.1333333333333,,671.0,,204.0,,483.2666666666667
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,351.01802970320114,,265.5733333333334,,287.0,,597.0,,278.04,,258.0,,302.1333333333333,,520.08
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1215.276751952624,,1186.6533333333332,,1225.0,,1249.8,,1305.7666666666667,,1190.0,,1189.9333333333332,,1190.8666666666666
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,434.6105971882213,,420.2,,473.0,,424.1,,426.64,,463.0,,393.3333333333333,,407.26666666666665
АНТИБИОТИКИ (за 10 таблеток),,,,976.5176330698748,,802.2,,805.0,,844.4,,699.2,,1406.0,,793.6666666666667,,1013.9333333333334
ВИТАМИНЫ (за 10 таблеток),,,,671.6944776293394,,589.0933333333334,,313.0,,434.96,,628.7066666666667,,875.0,,492.2,,1214.5866666666666
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,862.6859970623207,,852.6,,947.0,,932.9,,813.8,,838.0,,856.0,,798.8
ГОРЧИЧНИКИ (за 10 шт),,,,1187.0327807698586,,1209.3333333333335,,1163.0,,1147.8,,1246.8,,1178.0,,1246.6666666666667,,1146.6666666666667
ВАТА (за 50 г),,,,1439.6025599776176,,1341.7,,1439.0,,1458.0666666666666,,1554.3333333333333,,1529.0,,1381.6666666666667,,1284.7333333333333
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2770.6108465645475,,2785.666666666667,,2871.0,,2783.9,,2736.0,,2676.0,,2845.0,,2793.733333333333
БИНТ (за упаковку размером 5 см х 10 м),,,,808.5626900000001,,718.58,,935.8,,829.74,,761.21,,790.0,,887.0,,728.13
ОЧКИ И ОПРАВЫ,,,,39322.51786600001,,24560.04,,23131.04,,19689.34,,26164.12,,69764.0,,42261.0,,32991.73
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,42110939.75193585,,,,57541296.0,,37978000.0,,45138204.0,,42946227.0,,,,24378500.0
ВЕЛОСИПЕД ДОРОЖНЫЙ,,,,384251.6158000001,,349586.88,,403586.08,,263591.16,,323494.1,,562515.0,,299604.0,,288851.36
МОТОЦИКЛ,,,,3880400.280096364,,,,4063900.8,,3323989.2,,2415880.0,,4593132.0,,3923430.0,,3996800.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2697.06592,,2674.16,,2761.52,,2539.54,,2661.43,,2696.0,,2787.0,,2769.75
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,665.482786,,718.06,,673.28,,591.66,,630.01,,677.0,,647.0,,722.31
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1081.9810680000003,,916.4,,1039.36,,1047.3,,1062.49,,1396.0,,997.0,,713.03
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4058.6427960000005,,3489.88,,4550.56,,3820.14,,4414.01,,4824.0,,3393.0,,3139.19
ЧАСЫ,,,,51032.89761400001,,41012.84,,45938.32,,41271.46,,49062.62,,66921.0,,46568.0,,49862.49
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2069.1700420000006,,2087.5,,1955.32,,1723.12,,1877.82,,2132.0,,2351.0,,2262.03
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3476.2354780000005,,3452.94,,3166.32,,3428.88,,3045.54,,3634.0,,3605.0,,3772.97
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3700.5201460000008,,2889.28,,3132.76,,3312.78,,3040.4,,5396.0,,2402.0,,4069.16
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,10367.001732000002,,10260.16,,10711.76,,10957.54,,8704.37,,9907.0,,11505.0,,10551.89
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,12274.755614000003,,15840.34,,14286.52,,11931.98,,8248.89,,12694.0,,9836.0,,12499.55
ХОЗЯЙСТВЕННЫЕ ТОВАРЫ ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,14656.215448000003,,12980.02,,13772.88,,18921.0,,13993.01,,15749.0,,11268.0,,14893.49
КАРНИЗЫ,,,,50968.530060000005,,59859.84,,37617.84,,38976.52,,32437.38,,66018.0,,47713.0,,55898.66
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,28429.946414000005,,28591.58,,23245.84,,30520.5,,29136.79,,26728.0,,35433.0,,24900.58
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,147910.46737600002,,152931.44,,147788.84,,133886.76,,148220.78,,148544.0,,147803.0,,158675.4
ФОТОАППАРАТ,,,,162627.54595400003,,87306.0,,272604.64,,92155.5,,156950.42,,76406.0,,376178.0,,142069.82
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,645765.2266880001,,586790.88,,691225.76,,593860.04,,756801.62,,634797.0,,720712.0,,541500.04
ИГРУШКИ,,,,28318.850096000002,,23351.3,,31093.4,,21155.94,,17599.58,,38814.0,,19502.0,,37564.46
ТЕЛЕФОННЫЙ АППАРАТ,,,,85544.16142200002,,85838.84,,81474.8,,86135.86,,74598.42,,92846.0,,92158.0,,71620.47
КОЛЯСКА  ДЕТСКАЯ ,,,,573523.6049600001,,496449.94,,598063.04,,557697.52,,521472.33,,659215.0,,572484.0,,495276.66
ЗОНТ,,,,45943.343502,,39169.26,,39243.84,,43464.92,,45448.24,,55992.0,,43904.0,,42928.38
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,389411.553728,,313248.74,,492271.0,,413546.34,,320150.36,,420569.0,,351493.0,,379387.78
ТЕТРАДЬ (в пересчете за 12 листов),,,,286.4206740000001,,271.32,,272.4,,236.98,,292.66,,345.0,,272.0,,250.0
РУЧКА ШАРИКОВАЯ,,,,718.8703660000001,,502.04,,645.44,,456.86,,694.6,,1027.0,,681.0,,706.78
ШАМПУНЬ  (за 250 мл),,,,4346.345684000001,,3295.56,,3338.96,,5256.1,,3637.21,,5620.0,,3240.0,,4660.75
ЗУБНАЯ ПАСТА  (за 75 г),,,,2693.6162440000007,,2131.36,,2160.24,,2437.18,,1759.35,,4023.0,,2348.0,,2370.22
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2118.5233680000006,,1738.84,,2008.32,,1901.98,,2031.21,,2485.0,,2055.0,,2245.0
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12749.441710000001,,7822.88,,11264.0,,8410.42,,12517.08,,20346.0,,11373.0,,8970.98
