,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2087.533604,,1663.78,,2105.76,,1771.18,,1948.74,,2506.0,,2040.0,,2147.91
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12650.731222,,7385.82,,12854.0,,7789.32,,11382.66,,21896.0,,8857.0,,8343.6
ДЕЗОДОРАНТ  (за 110 мл),,,,7470.918724,,6572.5,,7674.6,,6242.2,,6987.43,,8555.0,,8222.0,,6585.74
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3082.17084,,3267.8,,3107.6,,3367.9,,3170.81,,2964.0,,2925.0,,2881.94
ЩЕТКА ЗУБНАЯ ,,,,3573.460206,,2599.56,,2516.32,,2444.2,,2200.79,,6366.0,,2590.0,,3120.06
ТУАЛЕТНАЯ ВОДА (за 100 мл),,,,47401.713982,,21740.42,,27808.4,,19943.7,,39216.55,,103944.0,,27352.0,,29815.28
"ГУБНАЯ ПОМАДА (за 4,3-4,8 г)",,,,6060.077382000001,,5210.08,,5569.2,,5736.04,,5361.11,,7605.0,,5675.0,,5395.54
"ЛАК ДЛЯ ВОЛОС (за 250 мл), БАЛЬЗАМ ДЛЯ ВОЛОС             (за 250 мл)",,,,6237.537146000001,,4757.3,,5003.68,,4128.72,,5173.2,,9637.0,,4751.0,,6781.7
ШВЕЙНАЯ МАШИНА,,,,656850.2513800001,,584158.82,,655012.96,,644867.14,,542696.2,,790460.0,,629619.0,,575901.96
ЦВЕТЫ (за 1 шт),,,,6084.370030000001,,5556.66,,6054.6,,5006.64,,6265.28,,6273.0,,6673.0,,6690.74
ДРОВА (за 1 м3),,,,18019.71,,15200.0,,23000.0,,23000.0,,15000.0,,15000.0,,21500.0,,15000.0
ТОРФ  (за 1 т),,,,65641.5,,70000.0,,65000.0,0.0,65000.0,0.0,65000.0,0.0,65000.0,0.0,65000.0,0.0,65000.0
КАРТРИДЖ ДЛЯ ОЧИСТКИ ВОДЫ,,,,15695.287586,,15697.18,,14613.32,,13600.44,,18102.18,,17579.0,,12649.0,,16836.5
СПИЧКИ (за 1 коробок),,,,48.792712000000016,,50.0,,49.28,,50.0,,50.0,,48.0,,46.0,,50.0
