,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ПИДЖАК ЖЕНСКИЙ,,,,149032.116484,,160869.36,,132397.05,,134674.76,,130855.74,,191422.0,,139788.0,,130105.2
ЮБКА ЖЕНСКАЯ ,,,,99636.381006,,89956.22,,96823.09,,89100.76,,101108.51,,116382.0,,96880.0,,103082.36
ДЖИНСЫ ЖЕНСКИЕ,,,,160835.455042,,130924.36,,110492.02,,139167.94,,163907.5,,250722.0,,163555.0,,126778.76
БЛУЗКА ЖЕНСКАЯ,,,,106377.50983800001,,96480.7,,110853.21,,91944.68,,89543.75,,133949.0,,101141.0,,109996.08
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,100957.093074,,114514.26,,109452.72,,118512.0,,100394.79,,88633.0,,84470.0,,93600.0
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,65673.08487,,61726.26,,68511.04,,46520.64,,61526.22,,84311.0,,55903.0,,78205.16
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,55763.599108,,55515.46,,53445.68,,61750.06,,40013.37,,73515.0,,56397.0,,35587.96
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,156464.825056,,140413.88,,130602.15,,122778.48,,116244.17,,230255.0,,169418.0,,149077.12
БЮСТГАЛЬТЕР ,,,,44526.794455999996,,43319.16,,43478.93,,42092.92,,38585.76,,53093.0,,45935.0,,40055.68
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,10849.664386,,8522.4,,8949.85,,11360.18,,9954.38,,14525.0,,12239.0,,8192.28
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,503255.3414697877,,,,643470.0,,,,236882.28,,493633.0,,,,622500.0
ПЛАЩ ЖЕНСКИЙ,,,,266802.755432,,255518.22,,244869.76,,279968.74,,217482.16,,267637.0,,269900.0,,331455.4
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,32686.10205,,30041.5,,31758.95,,32387.48,,27129.64,,41323.0,,31012.0,,30617.36
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,42042.71163600001,,17279.3,,49337.37,,19350.58,,42914.26,,96612.0,,23531.0,,26967.6
ШЛЯПА ЖЕНСКАЯ,,,,63710.997514,,61587.2,,49021.79,,54318.06,0.0,65171.86,,83310.0,,56807.0,,69945.6
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,231950.46,,,,,,,,231950.46,,,,,,
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,48771.96838800001,,36323.62,,47416.78,,35970.02,,41122.87,,76353.0,,43580.0,,51002.4
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,106578.54966000002,,94162.04,,90938.24,,109392.4,,94749.96,,158698.0,,83486.0,,90412.44
КОЛГОТКИ ЖЕНСКИЕ,,,,11706.592836,,9930.7,,8652.8,,10282.22,,10384.24,,18378.0,,12095.0,,8875.8
БРЮКИ ЖЕНСКИЕ,,,,112621.04803399999,,105865.7,,96051.24,,112086.08,,106227.03,,145298.0,,96917.0,,112396.8
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,172898.380924,,128690.24,,209000.0,,133527.6,,160477.34,,191245.0,,210890.0,,172708.76
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,142335.232396,,112514.78,,154880.77,,115298.7,,123822.58,,171800.0,,150133.0,,160508.2
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,204243.8388477529,,173965.98,,247485.4,,,,171730.79,,,,,,226200.0
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,3811.700744,,3531.08,,3429.84,,3260.48,,4065.93,,4186.0,,4315.0,,3794.8
БРЮКИ ДЕТСКИЕ,,,,55858.80115400001,,47869.96,,51220.88,,50203.26,,53323.29,,69662.0,,52050.0,,62999.76
КОСТЮМ ШКОЛЬНЫЙ ,,,,162254.582566,,154142.52,,179284.45,,153623.54,,155584.17,,154250.0,,180178.0,,161533.76
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,87727.185534,,77208.1,,78303.12,,78712.64,,81360.98,,112501.0,,92001.0,,82736.0
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,57814.120842000004,,47259.22,,46286.12,,47065.76,,56033.95,,80576.0,,66727.0,,50379.44
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,36253.542197999996,,35855.38,,45785.56,,27882.08,,39107.88,,33975.0,,36999.0,,37127.36
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,49377.809754,,42903.26,,55571.16,,39645.16,,45745.13,,63879.0,,42742.0,,51339.16
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,53532.05559999999,,59772.0,,43209.54,,47102.24,,37382.29,,73859.0,,49493.0,,52541.48
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,130345.23602000001,,141001.86,,136756.41,,134594.5,,146158.85,,115497.0,,123752.0,,121916.52
ДЖИНСЫ ДЕТСКИЕ,,,,81710.84356,,62403.04,,59918.81,,70450.84,,78773.56,,114877.0,,81636.0,,93040.44
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,16320.951226000001,,15978.0,,22135.29,,7765.1,,19304.63,,15493.0,,18250.0,,17448.04
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,14013.369932000001,,12145.16,,15964.85,,12637.52,,13390.82,,16162.0,,13388.0,,13834.96
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,24368.089994,,18869.68,,26966.66,,18377.34,,22686.6,,31659.0,,26000.0,,23653.0
КОЛГОТКИ ДЕТСКИЕ,,,,11115.239926000002,,11355.34,,10152.05,,10312.96,,13373.97,,10304.0,,12437.0,,10381.24
ПИЖАМА ДЕТСКАЯ,,,,30470.709962,,27037.0,,30013.08,,29963.34,,26767.84,,32756.0,,34146.0,,31061.32
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,194006.528,,200324.9,,197397.07,,194812.22,,165312.75,,250708.0,,153351.0,,166727.52
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,240885.02564447158,,202970.0,,264409.3,,,,208731.48,,,,226860.0,,312674.84
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,30972.529758,,26460.74,,24829.85,,26911.96,,25529.2,,51358.0,,24451.0,,28570.28
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,144706.564922,,152685.78,,100404.79,,145089.16,,116372.93,,173717.0,,158603.0,,144782.56
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,158971.832418,,141024.92,,153872.35,,142508.38,,103209.76,,247197.0,,142453.0,,137242.92
РЕЗИНОВАЯ ОБУВЬ,,,,45652.314046,,38048.72,,41454.88,,46276.14,,36199.29,,49191.0,,60013.0,,43939.24
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,421461.1010572164,,359620.0,,678600.0,,,,276539.98,,,,,,353262.0
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,315656.650932,,361053.92,,341381.13,,252940.0,,308580.23,,290207.0,,323178.0,,351081.2
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,145579.566414,,152081.52,,135788.78,,151848.42,,162160.53,,146691.0,,135698.0,,134752.64
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,198754.041584,,211689.9,,205287.44,,178965.22,,172400.68,,244563.0,,167768.0,,190025.16
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,167904.651232,,177150.74,,139784.56,,152327.1,,124544.03,,240119.0,,152932.0,,148830.76
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,31748.13543,,27820.64,,23436.58,,26926.66,,27605.17,,49763.0,,25586.0,,34281.32
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,100632.060594,,117258.2,,91438.58,,102805.3,,93354.28,,103718.0,,105483.0,,82464.16
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,158424.2131439349,,115728.3,,110925.0,,,,144774.91,,209771.0,,150537.0,,203895.56
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,169014.759284,,115077.08,,150587.0,,115115.0,,160334.53,,280267.0,,146794.0,,180290.0
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,104310.489106,,106930.92,,107175.78,,97627.22,,105746.52,,100418.0,,95805.0,,122717.44
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,89386.16263199999,,94800.5,,94901.36,,75307.54,,91403.68,,93805.0,,84619.0,,91585.52
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,71439.657918,,56905.62,,53358.24,,56588.64,,85376.68,,104415.0,,63857.0,,70765.36
СТОЛ ПИСЬМЕННЫЙ,,,,412281.09210400004,,376557.3,,359921.14,,568293.14,,277628.26,,440469.0,,439015.0,,361243.72
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,1114351.00878,,1068001.04,,1273770.12,,980975.32,,971041.56,,944081.0,,1273667.0,,1389281.08
СТУЛ,,,,182257.563166,,151900.14,,173253.73,,183963.2,,142678.4,,216050.0,,215903.0,,167282.24
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,5012227.057480001,,4714434.72,,5789032.93,,4507472.36,,3785280.87,,6513579.0,,4731770.0,,4228320.52
НАБОР МЯГКОЙ МЕБЕЛИ,,,,4010811.700988,,4434541.54,,2946932.82,,3541086.06,,4275983.16,,3897567.0,,4730549.0,,4278978.08
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,3221058.71963,,2965690.04,,3399797.25,,3324463.1,,2520244.04,,3997910.0,,3060833.0,,2800337.24
ДИВАН-КРОВАТЬ,,,,1913273.8691059998,,2078757.22,,1623638.86,,1819447.44,,1739564.98,,2060903.0,,1783254.0,,2241863.04
 ГАРНИТУР КУХОННЫЙ,,,,2438995.266636,,2580592.06,,2677255.49,,2025071.3,,2162580.05,,2225804.0,,2700792.0,,2823278.16
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,1373701.5244820002,,1368855.52,,1244872.13,,1466264.34,,1009501.41,,1461136.0,,1641648.0,,1264508.04
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,75757.757388,,46931.32,,84720.89,,67137.32,,71380.14,,95367.0,,74444.0,,86991.04
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,71262.63379400001,,69845.54,,59957.76,,61885.04,,54016.4,,93323.0,,68438.0,,81646.8
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,51509.769998,,46708.44,,53376.75,,46994.38,,49163.3,,57563.0,,50372.0,,55111.56
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,130171.297714,,116411.62,,147326.8,,121891.12,,132085.44,,146095.0,,128614.0,,112795.24
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,115494.99531400001,,89513.78,,118236.78,,102571.68,,77104.5,,165328.0,,124095.0,,105405.6
ОДЕЯЛО ВАТНОЕ,,,,101783.67927400001,,96343.58,,100546.8,,93331.44,,81315.16,,126948.0,,103200.0,,97204.24
ПОКРЫВАЛО ,,,,104225.218742,,93730.98,,80178.4,,73636.84,,59730.31,,166208.0,,135011.0,,84445.28
СКАТЕРТЬ,,,,32095.745398,,25529.04,,37550.57,,32728.7,,25314.21,,41075.0,,27297.0,,31327.24
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,25347.566541999997,,18782.42,,21387.13,,18769.56,,26154.15,,38692.0,,22553.0,,27298.36
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,53118.15415399999,,38223.2,,55982.64,,50889.38,,45048.78,,65515.0,,51749.0,,60759.4
ТАРЕЛКА,,,,6180.148369999999,,3441.72,,4045.84,,4356.94,,5199.07,,14647.0,,4143.0,,3874.56
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,64054.576172,,56223.16,,67287.49,,53331.72,,59454.52,,74851.0,,73744.0,,58343.44
ВАЗА,,,,53537.546195999996,,49546.1,,100547.59,,52149.22,,46151.3,,43422.0,,41981.0,,46830.84
КАСТРЮЛЯ,,,,72175.03307399999,,63336.64,,71995.96,,49322.54,,59984.89,,110792.0,,64033.0,,71438.24
ХОЛОДИЛЬНИК,,,,2795591.036336,,3214553.72,,2995916.38,,2782980.68,,2638995.31,,2522919.0,,2608107.0,,2905367.32
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,2670.598066,,1099.16,,1729.92,,6291.18,,3632.32,,2693.0,,1563.0,,1433.16
МАШИНА СТИРАЛЬНАЯ,,,,2091967.9583899998,,2477252.54,,1781847.36,,2065534.88,,2271770.92,,1918227.0,,2037080.0,,2169449.56
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,586529.046398,,548650.26,,602200.18,,544170.88,,567108.63,,686874.0,,597482.0,,509411.8
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,167926.10924400002,,173927.44,,177612.0,,146050.4,,153170.0,,202287.0,,178956.0,,120552.32
КОМБАЙН КУХОННЫЙ,,,,534039.9324919999,,529401.24,,701961.28,,436755.16,,478515.05,,539649.0,,571274.0,,475737.96
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,191511.86419,,131261.44,,151945.84,,133313.38,,111588.08,,410955.0,,157602.0,,143533.28
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,137524.862052,,106544.8,,135722.87,,111336.2,,135214.45,,191855.0,,141469.0,,119584.0
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,325367.68846000003,,270551.56,,317655.9,,358087.36,,270956.99,,369695.0,,323109.0,,342898.68
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,583749.942544,,480336.88,,580721.12,,528438.76,,552605.67,,654298.0,,669329.0,,593190.12
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,2346223.423482,,2281076.94,,2294246.88,,3600000.0,,1917448.88,,2215639.0,,2232875.0,,1623562.6
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,261727.43394800002,,303959.34,,206060.0,,213926.98,,226330.24,,260986.0,,267710.0,,361356.8
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,400553.095504,,242209.52,,404452.45,,394319.28,,312364.79,,484315.0,,472773.0,,458924.48
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,1915631.781192,,2382913.08,,1718678.09,,1760810.4,,1712808.74,,2254020.0,,1610713.0,,1769227.88
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,1141704.731408,,748236.6,,1084587.4,,879065.08,,911218.65,,1583913.0,,1297667.0,,1335848.56
DVD-ПЛЕЕР,,,,366503.28257599997,,367065.14,,290472.01,,314956.58,,333594.74,,431554.0,,410616.0,,384832.36
КОМПАКТ-ДИСК (без записи),,,,4073.499946,,3625.76,,3547.61,,3501.54,,3983.15,,6273.0,,3557.0,,3056.76
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,936277.5545460001,,886829.24,,1290591.57,,1123418.02,,628859.1,,886175.0,,843210.0,,860662.8
ОБОИ (за рулон 10 м),,,,27011.826072,,18156.92,,20143.76,,16613.2,,19711.79,,56293.0,,22834.0,,23163.12
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,686590.4731320001,,579356.04,,725970.47,,539645.28,,566887.78,,968102.0,,481406.0,,884082.8
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,44913.548126,,46519.46,,38775.8,,40267.4,,36639.5,,55660.0,,42623.0,,48908.08
ЦЕМЕНТ (за 50 кг),,,,41177.755036,,39504.24,,50275.26,,50631.56,,32030.94,,32180.0,,44780.0,,40025.28
ШИФЕР (за 10 условных штук),,,,27815.02053288,,25520.94,,30518.09,,31357.92,,25983.21,,27592.0,,27606.0,,25485.8044
ЛИНОЛЕУМ (за 1 м2),,,,57074.571718,,47453.26,,52053.3,,39785.32,,55120.86,,85167.0,,58781.0,,50318.68
СТЕКЛО ОКОННОЕ (за 1 м2),,,,37183.88519000001,,37819.44,,40465.59,,41107.42,,23955.22,,50376.0,,26520.0,,32163.48
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,148011.270036,,161671.28,,71180.49,,131754.4,,105205.95,,198070.0,,163603.0,,175932.96
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,41818.943086,,40251.24,,30841.57,,33778.1,,42609.61,,45394.0,,50602.0,,48571.68
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,1688969.136486,,1631130.14,,1596562.0,,1503377.8,,1540408.68,,2182864.0,,1544864.0,,1614515.36
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,711629.812254,,614122.54,,637728.37,,645435.68,,573367.53,,942439.0,,929566.0,,471273.56
ЛАМИНАТ (за 1 м2),,,,95414.425296,,86434.9,,88713.26,,93652.7,,80425.43,,117595.0,,90936.0,,100010.28
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,118271.19928,,98668.5,,104412.43,,103990.58,,111182.62,,165587.0,,116827.0,,107108.4
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,314213.41390399996,,277278.18,,270527.71,,278500.06,,269819.47,,511467.0,,250190.0,,253021.6
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,68999.937054,,59424.46,,65224.42,,66755.0,,64228.34,,80360.0,,70850.0,,71650.6
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,35802.53522199999,,31714.64,,38416.59,,38933.7,,33740.05,,41143.0,,30796.0,,33527.64
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,687.2910860807676,,654.7333333333333,,601.0,,769.76,,796.0,,703.0,,531.92,,728.08
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,491.69024902830307,,321.93333333333334,,318.0,,487.0,,375.0,,695.0,,300.2,,710.4533333333333
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,566.7258508663804,,373.6,,397.0,,846.8,,383.0,,326.0,,331.12,,1531.0
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1589.1510896700247,,1561.9733333333334,,1438.0,,1445.7,,1585.0,,1287.0,,1440.2666666666667,,2780.0
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,556.9905536428594,,584.6,,549.0,,500.6,,618.0,,552.0,,494.9333333333334,,622.16
АНТИБИОТИКИ (за 10 таблеток),,,,1372.286960135636,,918.6666666666666,,838.0,,951.4,,1102.0,,1801.0,,907.4,,2723.666666666667
ВИТАМИНЫ (за 10 таблеток),,,,986.3996316289084,,718.3333333333333,,1260.0,,771.88,,818.0,,1060.0,,556.9666666666667,,1655.6666666666667
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,1247.5213811082301,,1231.6,,1273.0,,1481.6,,1328.0,,1224.0,,1001.2,,1154.7466666666667
ГОРЧИЧНИКИ (за 10 шт),,,,1546.7510066448478,,1713.2,,1386.0,,1564.0,,1490.0,,1516.0,,1532.0,,1647.1666666666667
ВАТА (за 50 г),,,,3170.6315618462004,,2346.133333333333,,2711.0,,2408.8,,3831.0,,3757.0,,4183.6,,2699.6
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,4162.304566384721,,3610.066666666667,,3848.0,,4037.7,,4505.0,,4662.0,,4219.583333333333,,3806.8666666666672
БИНТ (за упаковку размером 5 см х 10 м),,,,1559.9250919999997,,1418.04,,1542.06,,1430.92,,1573.79,,1363.0,,2196.0,,1422.2
ОЧКИ И ОПРАВЫ,,,,48484.42698800001,,34560.62,,37302.5,,27585.98,,40071.4,,86339.0,,48292.0,,51315.76
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,86977571.9244801,,,,,,84742000.0,,88550000.0,,105604406.0,,,,57094533.56
ВЕЛОСИПЕД ,,,,707547.7029,,748766.42,,673755.1,,627007.3,,641101.89,,844242.0,,654127.0,,703724.44
МОТОЦИКЛ,,,,9679352.764986968,,,,,,8654240.0,,,,9280030.0,,,,11700000.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,4324.9191599999995,,4333.4,,4348.15,,4218.4,,4380.12,,4310.0,,4367.0,,4344.52
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,4579.440128,,4580.0,,4575.68,,4580.0,,4580.0,,4580.0,,4580.0,,4580.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,24300.289188000002,,21747.58,,26823.5,,17362.1,,17246.82,,33354.0,,26720.0,,22421.36
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,811.7439919999999,,869.86,,770.07,,703.14,,964.7,,837.0,,723.0,,850.36
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1453.9249239999997,,1267.52,,1380.11,,1444.56,,1596.57,,1921.0,,1344.0,,1006.6
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,5491.586257999999,,4494.72,,5912.32,,5020.42,,4858.4,,7906.0,,4882.0,,4271.76
ЧАСЫ,,,,73691.960988,,70182.7,,55834.93,,59459.18,,57467.39,,116864.0,,67301.0,,68692.56
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,3912.4664539999994,,3364.68,,4441.69,,2744.26,,3751.03,,4894.0,,4110.0,,3809.52
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,9491.637748000001,,9362.54,,9470.67,,7547.7,,8116.83,,10431.0,,11841.0,,8955.76
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,5172.882928,,3752.78,,3825.29,,4745.82,,4245.6,,8289.0,,4247.0,,5946.6
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,21599.956213999998,,20676.42,,19065.02,,25615.48,,16305.15,,23044.0,,23609.0,,20494.68
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,23249.138505999996,,23375.18,,23391.99,,22175.64,,13494.53,,30657.0,,22384.0,,22573.4
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,22896.471862,,21869.3,,20329.55,,22494.0,,21133.42,,30070.0,,19072.0,,22276.28
КАРНИЗЫ,,,,93269.25568000002,,85902.2,,63744.76,,61977.96,,50844.57,,126752.0,,146184.0,,93661.28
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,39833.12186,,35196.42,,33472.7,,40565.02,,33839.56,,38625.0,,59351.0,,34496.44
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,348374.135776,,357781.82,,354035.82,,329846.22,,360271.62,,361069.0,,325047.0,,351697.72
ФОТОАППАРАТ,,,,363586.2301182869,,163500.0,,441600.54,,,,,,94236.0,,908671.0,,276104.84
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,1063058.547342,,801011.18,,898643.75,,1151080.96,,1143549.65,,1159795.0,,1214450.0,,1029603.2
ИГРУШКИ,,,,44856.873902,,32471.14,,35053.57,,27003.12,,26703.69,,96414.0,,29974.0,,45769.72
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,150095.72655999998,,210636.5,,102710.99,,120007.74,,112342.74,,175009.0,,198036.0,,98331.88
КОЛЯСКА  ДЕТСКАЯ ,,,,1015508.210258,,949538.82,,879951.66,,1174948.72,,717666.61,,1176886.0,,1146559.0,,892792.2
ЗОНТ,,,,79077.78314,,65722.06,,62256.97,,74689.86,,56309.32,,137078.0,,64452.0,,64757.6
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,718476.347178,,576257.48,,893166.83,,744387.58,,723878.03,,763480.0,,754766.0,,541884.2
ТЕТРАДЬ (в пересчете за 12 листов),,,,476.529922,,488.78,,419.79,,350.76,,490.19,,740.0,,395.0,,340.32
РУЧКА ШАРИКОВАЯ,,,,1329.94289,,1029.44,,1230.43,,887.9,,983.34,,2311.0,,1346.0,,1079.4
ШАМПУНЬ  (за 250 мл),,,,10613.935121999999,,7750.22,,7316.97,,9273.64,,8360.92,,18168.0,,11441.0,,8197.48
ЗУБНАЯ ПАСТА  (за 75 г),,,,5073.271856,,4133.18,,4344.53,,4300.34,,3635.44,,8820.0,,4557.0,,3900.04
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,4870.299104,,4548.6,,4223.64,,3296.68,,3825.81,,7365.0,,5037.0,,4697.68
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,22364.279066,,11432.14,,15960.99,,14571.0,,18132.96,,53704.0,,14361.0,,15730.12
ДЕЗОДОРАНТ  (за 110 мл),,,,15341.99012,,14513.28,,12709.83,,14065.96,,13918.35,,17676.0,,17215.0,,16084.2
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,6978.463333999999,,6065.4,,6677.45,,7259.02,,4453.52,,7473.0,,9896.0,,5967.12
