,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ПИДЖАК ЖЕНСКИЙ,,,,200405.47398199997,,221674.74,,176890.57,,199184.56,,179718.37,,262184.0,,158230.0,,172528.36
ЮБКА ЖЕНСКАЯ ,,,,160342.55706199998,,164204.22,,166691.54,,147766.84,,157609.26,,159553.0,,161907.0,,166785.36
ДЖИНСЫ ЖЕНСКИЕ,,,,270404.738328,,224687.66,,180848.57,,216724.78,,260587.73,,425836.0,,282500.0,,233197.68
БЛУЗКА ЖЕНСКАЯ,,,,164410.796662,,141051.06,,191095.38,,156380.6,,131433.88,,205248.0,,155953.0,,149561.4
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,191531.07629400003,,171824.76,,187465.14,,197830.26,,151749.42,,213022.0,,232000.0,,163308.16
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,125468.20672800002,,105685.8,,133793.75,,82815.72,,100134.57,,209972.0,,98520.0,,115482.04
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,106530.81316199999,,97998.38,,98983.3,,96554.92,,99917.09,,138683.0,,123648.0,,69310.08
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,262960.61384199996,,225622.28,,279286.75,,188789.22,,213077.5,,366931.0,,314032.0,,197912.84
БЮСТГАЛЬТЕР ,,,,68495.939456,,64588.64,,65795.11,,64701.32,,67205.36,,77248.0,,72983.0,,62266.24
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,17495.446506,,15854.52,,15118.64,,18159.18,,19313.92,,19798.0,,18154.0,,14892.4
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,1108135.2314539999,,1046029.08,,1163556.75,,1066754.38,,736739.79,,1328573.0,,1141576.0,,1129733.48
ПЛАЩ ЖЕНСКИЙ,,,,330587.49434200005,,364795.4,,263619.03,,337718.46,,258721.89,,361920.0,,315769.0,,389733.4
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,60379.259966000005,,53454.56,,62023.57,,53124.02,,66278.25,,69651.0,,61182.0,,54556.8
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,85745.383808,,37400.02,,104524.72,,37898.58,,88326.5,,191209.0,,45045.0,,62741.8
ШЛЯПА ЖЕНСКАЯ,,,,141311.809248,,125873.64,,105544.23,,122158.32,0.0,101018.98,,254606.0,,105549.0,,122166.76
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,680051.136936,,633742.0,,492473.93,,633108.8,,485342.3,,353400.0,,1300000.0,,945898.04
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,89962.226952,,65906.7,,84919.46,,68529.3,,77028.47,,146186.0,,79837.0,,86042.8
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,113822.17602600002,,129630.52,,70995.78,,85217.78,,132608.88,,176769.0,,89524.0,,86877.24
КОЛГОТКИ ЖЕНСКИЕ,,,,20768.246944000002,,17897.56,,15415.03,,18968.2,,16685.2,,32388.0,,22234.0,,15412.28
БРЮКИ ЖЕНСКИЕ,,,,199246.916076,,168141.64,,199014.25,,182528.24,,188668.22,,277138.0,,163568.0,,187240.76
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,399549.294524,,367008.9,,486079.6,,338975.38,,345432.52,,504927.0,,331476.0,,388080.56
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,327685.978156,,285878.96,,297312.0,,259146.84,,347438.33,,420420.0,,330408.0,,326998.52
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,483284.10232599993,,498111.8,,473551.5,,406549.38,,483504.06,,537536.0,,485780.0,,481710.56
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,5840.063575999999,,6087.28,,5172.69,,4966.8,,6498.46,,5888.0,,6914.0,,5303.52
БРЮКИ ДЕТСКИЕ,,,,89770.849172,,72841.04,,78460.03,,79356.08,,78912.58,,140838.0,,70543.0,,87728.12
КОСТЮМ ШКОЛЬНЫЙ ,,,,214554.95368600002,,221722.48,,250818.5,,200549.26,,207944.48,,198557.0,,224131.0,,203925.0
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,147178.88969399998,,137103.38,,145994.26,,122264.92,,131418.64,,186162.0,,157581.0,,130654.96
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,99364.13421599999,,85364.38,,98113.83,,68312.3,,93146.27,,137386.0,,104832.0,,94704.16
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,52085.268602,,55006.34,,55918.24,,48195.8,,58573.62,,47663.0,,50667.0,,52072.76
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,72268.58213,,65274.76,,79020.35,,59068.74,,71953.53,,97588.0,,60583.0,,63974.64
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,80162.5023368566,,66987.3,,,,53152.52,,63721.16,,138963.0,,73687.0,,58346.76
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,187725.269684,,214085.5,,210239.39,,181592.7,,199441.75,,146958.0,,187777.0,,193658.0
ДЖИНСЫ ДЕТСКИЕ,,,,130953.68084,,105011.4,,84386.22,,106885.72,,140272.86,,182366.0,,128250.0,,156283.48
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,25919.606079999998,,36902.62,,30546.64,,12415.54,,31749.07,,25126.0,,23501.0,,23202.36
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,25486.710156,,23622.6,,32802.13,,23460.96,,26894.94,,26754.0,,23786.0,,21013.72
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,58112.242790000004,,58946.2,,53598.12,,41236.26,,46753.89,,84049.0,,49683.0,,62855.52
КОЛГОТКИ ДЕТСКИЕ,,,,21726.587502000002,,21250.26,,23267.83,,17813.52,,22249.08,,19499.0,,26559.0,,22705.88
ПИЖАМА ДЕТСКАЯ,,,,56379.408144,,57942.36,,71029.0,,49292.04,,44778.69,,57157.0,,58089.0,,55061.72
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,312317.576862,,325340.92,,354048.55,,268505.06,,301393.43,,386005.0,,263833.0,,256318.88
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,552944.78155,,592509.72,,562881.34,,488093.9,,539186.03,,596630.0,,561153.0,,505934.36
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,54113.959374,,54817.66,,45150.87,,48149.72,,49763.35,,76911.0,,47865.0,,45238.84
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,226274.382058,,229972.08,,176839.05,,222635.9,,250469.83,,264299.0,,215350.0,,208581.12
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,186960.03552,,153490.0,,300319.25,,146510.0,,136766.15,,217060.0,,187582.0,,153333.0
РЕЗИНОВАЯ ОБУВЬ,,,,81198.58777,,77361.46,,81985.86,,80680.6,,81080.1,,77834.0,,87108.0,,83996.32
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,847236.555146,,810393.14,,849887.04,,834928.28,,845021.17,,834061.0,,868925.0,,903752.8
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,689727.79843,,705525.62,,727161.4,,633884.88,,660146.09,,659081.0,,743679.0,,711257.96
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,234358.17225599996,,256017.1,,269250.35,,232645.34,,208681.35,,232246.0,,231362.0,,202211.44
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,303835.96451,,358930.0,,292885.09,,213785.94,,253930.46,,375764.0,,320679.0,,270357.8
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,194974.86122599998,,200235.38,,186318.22,,151455.8,,175090.13,,245665.0,,184117.0,,203722.2
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,56596.323906,,54746.84,,44642.94,,48673.3,,50388.29,,81775.0,,49882.0,,55356.8
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,157972.04545399998,,175051.3,,164305.0,,144360.96,,107588.61,,174376.0,,184986.0,,133579.32
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,337947.98882,,341091.14,,330277.48,,279682.1,,366004.6,,360817.0,,353536.0,,333138.56
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,372106.55419000005,,422317.66,,401023.94,,320030.8,,384030.04,,397696.0,,302793.0,,379274.72
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,176803.46735999995,,185354.12,,197843.12,,160393.36,,188257.4,,161208.0,,175695.0,,180215.88
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,127869.59983,,101876.44,,170631.67,,129091.18,,118673.48,,138208.0,,124779.0,,107090.24
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,111292.71110799999,,92163.84,,93104.02,,109320.32,,132868.14,,144660.0,,97393.0,,99734.4
СТОЛ ПИСЬМЕННЫЙ,,,,626328.58905488,,640207.26,,630086.85,,839968.66,,529145.15,,595908.0,,525060.0,,600852.9844
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,2105927.4577,,2050402.64,,1351708.4,,1726757.28,,1928372.67,,3071372.0,,2162013.0,,2004152.04
СТУЛ,,,,297618.465692,,244885.26,,312344.61,,293298.46,,305770.29,,336782.0,,302597.0,,274024.96
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,7687970.07842,,7750608.36,,7242083.149999999,,6376793.44,,6711459.62,,9656552.0,,8070390.0,,6988619.48
НАБОР МЯГКОЙ МЕБЕЛИ,,,,6019321.806248001,,6331336.64,,5761978.39,,4978329.32,,7190270.779999999,,5619153.0,,6594878.0,,6057836.880000001
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,4947508.587348,,5076700.3,,5726230.379999999,,4769524.7,,3426136.56,,5287083.0,,5630894.0,,4171660.96
ДИВАН-КРОВАТЬ,,,,3262237.460916,,3164180.08,,2450984.89,,2960329.52,,3096794.0,,3766342.0,,3485287.0,,3723422.44
 ГАРНИТУР КУХОННЫЙ,,,,4166240.2563819997,,4377125.1,,5341190.58,,3400181.72,,4298988.34,,4056029.0,,3633063.0,,4331175.44
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,2227311.138596,,2494118.58,,2044541.56,,2012514.82,,1719397.12,,2548187.0,,2473626.0,,2012444.2
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,123584.24943200001,,130655.24,,136911.06,,108771.56,,126068.77,,127391.0,,93559.0,,149234.24
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,125299.27635000001,,118123.8,,86216.19,,90896.7,,107035.59,,219149.0,,88586.0,,131710.92
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,80061.63310400001,,76755.98,,89182.21,,77987.42,,73650.99,,94447.0,,64855.0,,78639.76
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,204001.86702799998,,179582.26,,247113.94,,179175.66,,202576.44,,220677.0,,207067.0,,188863.0
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,191066.976284,,150524.98,,206408.04,,175762.5,,149013.89,,282574.0,,167305.0,,164223.04
ОДЕЯЛО ВАТНОЕ,,,,178113.062404,,167583.58,,176890.84,,206312.62,,179336.56,,188564.0,,142723.0,,183071.84
ПОКРЫВАЛО ,,,,173094.74433200003,,152066.48,,157364.83,,133963.16,,112569.66,,280104.0,,183390.0,,135388.72
СКАТЕРТЬ,,,,47660.891388000004,,42043.36,,50834.33,,46621.16,,36697.82,,56747.0,,44073.0,,52787.76
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,39283.146146,,33444.32,,35549.7,,25815.74,,38566.03,,60859.0,,34142.0,,39835.92
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,92589.118856,,76873.02,,86966.52,,86941.18,,88028.67,,101408.0,,98052.0,,109028.16
ТАРЕЛКА,,,,10380.186163999999,,6084.02,,10579.42,,5979.5,,8589.04,,23104.0,,6494.0,,6883.6
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,109255.334,,93113.88,,129515.7,,76691.08,,90568.39,,141749.0,,124093.0,,94448.76
ВАЗА,,,,80453.166398,,76266.3,,68866.51,,74112.16,,72948.88,,95764.0,,92543.0,,73119.08
КАСТРЮЛЯ,,,,136845.10199199998,,143048.74,,137576.15,,142820.14,,122796.34,,143758.0,,122599.0,,140868.56
ХОЛОДИЛЬНИК,,,,4160434.147076,,4775539.82,,4019383.75,,3957439.82,,3714659.25,,3721305.0,,4475616.0,,4563372.16
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,4622.579338,,1617.86,,2981.34,,8304.96,,6513.87,,7349.0,,2118.0,,2290.28
МАШИНА СТИРАЛЬНАЯ,,,,2732106.293024,,3004617.64,,2879767.09,,2734897.08,,2798202.97,,2676185.0,,2319033.0,,2779385.04
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,782875.525424,,835947.3,,839527.19,,750761.62,,813711.92,,760137.0,,798859.0,,680708.6
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,224364.554838,,245635.5,,189044.23,,196817.4,,203482.54,,273415.0,,251775.0,,175578.44
КОМБАЙН КУХОННЫЙ,,,,718565.1252220001,,741190.4,,759034.75,,555326.22,,700211.47,,610067.0,,900573.0,,822726.16
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,302515.73687799997,,282299.26,,265949.77,,226936.84,,200338.46,,566631.0,,232181.0,,216878.6
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,210790.19465599998,,211888.64,,224048.54,,176845.4,,179871.7,,266041.0,,189738.0,,203995.16
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,438569.28387999994,,382205.48,,408917.18,,438288.96,,405256.02,,571873.0,,396636.0,,407666.32
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,844967.8526039999,,746969.2,,821281.11,,761545.88,,759520.89,,1022836.0,,943888.0,,763303.8
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,2562569.0666588265,,2467541.4,,2661013.72,,2226713.28,,2980935.64,,2655508.0,,,,2450000.0
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,657627.88281,,695107.44,,682770.26,,654679.5,,497724.54,,721071.0,,672586.0,,615806.76
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,573280.318082,,465989.4,,539630.83,,506615.74,,569479.1,,688906.0,,681002.0,,505820.88
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,2489224.5614879997,,3357398.88,,2622972.65,,2118463.32,,2215764.56,,2829773.0,,2063774.0,,1964008.68
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,1562974.5738279996,,1005847.0,,1304897.48,,1335322.0,,1601399.06,,2358268.0,,1613178.0,,1427722.76
DVD-ПЛЕЕР,,,,478701.207762,,450333.64,,425424.21,,412188.62,,482689.43,,607803.0,,478249.0,,442377.44
КОМПАКТ-ДИСК (без записи),,,,5537.606054,,5857.74,,5196.93,,4282.84,,4941.83,,8231.0,,4633.0,,4398.12
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,1468924.0013400002,,1367048.06,,1620100.0,,1540848.22,,1281604.4,,1337673.0,,1810860.0,,1294117.48
ОБОИ (за рулон 10 м),,,,40038.222219999996,,39580.0,,31382.73,,30722.32,,32318.37,,62300.0,,37875.0,,35607.16
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,983934.50183,,747786.48,,1050208.0,,824541.1,,998638.6,,1277082.0,,674752.0,,1316614.4
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,68902.338086,,58677.64,,78769.81,,60137.22,,56676.14,,86693.0,,63979.0,,70921.72
ЦЕМЕНТ (за 50 кг),,,,62758.84872800001,,67423.74,,65047.75,,68999.26,,60765.21,,56597.0,,57353.0,,65320.24
ШИФЕР (за 10 условных штук),,,,44553.15085888,,40521.26,,45451.02,,43333.74,,42286.56,,47116.0,,44296.0,,48559.9244
ЛИНОЛЕУМ (за 1 м2),,,,75774.891936,,68253.52,,78854.73,,55943.48,,74763.47,,92034.0,,71139.0,,87759.48
СТЕКЛО ОКОННОЕ (за 1 м2),,,,54659.173652,,50621.84,,65221.61,,53038.52,,52848.61,,63840.0,,38850.0,,56975.52
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,195303.351124,,229563.86,,135598.23,,204848.34,,170148.74,,199227.0,,208784.0,,206558.08
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,54884.77065399999,,52518.94,,48952.69,,50701.0,,56331.48,,57377.0,,60699.0,,56938.68
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,2133086.070234,,2012734.66,,1864096.43,,2033947.28,,1952959.71,,2810046.0,,2053661.0,,1862848.96
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,1076069.970842,,952288.64,,1275732.08,,835748.18,,997186.52,,1283456.0,,1311040.0,,749960.56
ЛАМИНАТ (за 1 м2),,,,116905.95651799999,,104731.5,,117492.37,,113078.92,,107039.84,,134161.0,,122039.0,,110881.0
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,207150.92559799997,,181739.02,,222435.04,,179191.32,,189286.48,,295229.0,,170999.0,,175838.88
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,566226.557172,,523305.98,,631867.5,,472248.94,,432096.84,,692129.0,,609440.0,,534792.36
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,154976.48483800003,,141298.46,,140683.92,,152303.4,,119453.0,,238051.0,,122759.0,,129198.88
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,66054.021026,,58975.12,,70728.98,,63298.5,,58211.96,,91532.0,,55226.0,,52441.4
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,1185.1853171061146,,965.8666666666668,,1035.0,,1048.56,,995.0,,1342.0,,979.1666666666667,,1783.5333333333333
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,830.585335430215,,471.1333333333333,,365.0,,910.48,,562.0,,1003.0,,436.90666666666675,,1865.48
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,1778.1646319358842,,1283.3333333333335,,2054.0,,1167.7,,3431.0,,889.0,,647.48,,4371.7733333333335
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1873.5618414776407,,2022.3333333333333,,1456.0,,2182.233333333333,,3111.0,,1287.0,,1570.5833333333333,,2250.8
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,689.2337852963262,,763.0666666666667,,602.0,,671.4,,976.0,,600.0,,653.7333333333333,,699.6533333333334
АНТИБИОТИКИ (за 10 таблеток),,,,1677.7197631090519,,1053.8,,1058.0,,1220.4,,1827.0,,1959.0,,1003.6,,3507.7333333333327
ВИТАМИНЫ (за 10 таблеток),,,,1478.7399517339416,,1167.3333333333335,,1461.0,,1094.28,,1284.0,,1354.0,,1043.7333333333333,,3196.0133333333333
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,1839.969141837038,,1756.2666666666669,,1812.0,,2075.0,,1847.0,,1928.0,,1829.3333333333335,,1473.5866666666666
ГОРЧИЧНИКИ (за 10 шт),,,,5629.59465704494,,5251.533333333334,,4869.0,,6054.333333333334,,4702.0,,6352.0,,4750.777777777777,,6398.96
ВАТА (за 50 г),,,,5238.513165960622,,4157.066666666667,,5712.0,,4766.4,,6267.0,,5959.0,,5257.916666666666,,3992.0
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,7837.551325427522,,8153.25,,7542.0,,7380.533333333333,,7147.0,,8726.0,,6728.5,,8091.453333333333
БИНТ (за упаковку размером 5 см х 10 м),,,,2530.249194,,2016.84,,3648.88,,2580.3,,3481.15,,2083.0,,2275.0,,2015.08
ОЧКИ И ОПРАВЫ,,,,60628.744322,,43338.58,,50208.75,,38104.92,,54959.15,,84984.0,,73074.0,,72619.44
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,119250125.73349458,,,,167534400.0,,124058080.0,,91819840.0,,131900521.0,,,,64209120.0
ВЕЛОСИПЕД ,,,,836111.8789619999,,810583.7,,842391.01,,707764.36,,782403.46,,1068111.0,,778913.0,,767979.08
МОТОЦИКЛ,,,,10816524.090311268,,10460000.0,,,,,,,,10491500.0,,,,11818950.0
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,5184.380576,,5158.86,,5177.38,,5238.22,,5216.53,,5130.0,,5200.0,,5193.6
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,5749.440127999999,,5750.0,,5745.68,,5750.0,,5750.0,,5750.0,,5750.0,,5750.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,32961.126646,,31392.24,,35769.31,,23043.26,,31136.41,,36152.0,,36346.0,,36899.4
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,911.258806,,1019.84,,831.79,,883.5,,1078.58,,870.0,,810.0,,935.24
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,2112.851552,,1700.72,,1988.85,,2076.92,,2402.0,,2942.0,,1945.0,,1369.64
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,6081.251574,,5762.66,,6858.17,,5643.28,,5462.58,,8275.0,,4903.0,,4643.96
ЧАСЫ,,,,137199.192116,,101958.38,,103874.89,,134479.46,,98025.41,,247263.0,,115055.0,,105652.96
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,5713.134469999999,,5141.88,,5551.78,,4442.86,,6384.62,,6513.0,,5780.0,,6210.92
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,10752.749518,,9939.18,,9527.46,,10781.12,,9387.7,,10802.0,,12595.0,,11995.44
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,9142.379694,,6524.56,,6031.23,,9451.34,,6201.27,,15221.0,,7091.0,,10922.76
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,26822.653556,,26373.26,,26039.58,,30216.98,,20503.47,,28309.0,,28691.0,,25072.28
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,45885.472380000014,,46457.78,,59166.57,,54587.74,,25145.78,,47624.0,,39290.0,,44710.08
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,33395.924744,,41235.82,,26835.59,,30738.42,,35017.54,,34731.0,,30340.0,,34378.52
КАРНИЗЫ,,,,122738.742078,,108776.24,,83081.88,,87311.5,,92473.33,,177518.0,,151156.0,,132577.28
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,59633.300284000004,,60072.18,,46823.59,,62661.5,,57944.82,,56014.0,,73452.0,,59270.12
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,528044.3255,,481760.48,,578660.4,,497335.4,,584029.93,,523346.0,,503822.0,,555349.88
ФОТОАППАРАТ,,,,552738.7772633003,,179500.0,,1278217.0,,361530.0,,,,96885.0,,1247300.0,,329379.44
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,1342218.6613,,1313077.54,,1349452.67,,1289329.06,,1362907.14,,1509979.0,,1277992.0,,1222458.12
ИГРУШКИ,,,,67650.357586,,74271.3,,78247.48,,42820.76,,43062.03,,125128.0,,29688.0,,56810.76
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,196342.94193,,252870.18,,194460.9,,178973.04,,158673.39,,218568.0,,199967.0,,143801.4
КОЛЯСКА  ДЕТСКАЯ ,,,,1716447.5106499998,,1564633.7,,1646080.39,,1814947.64,,1314739.25,,2322544.0,,1515210.0,,1497071.84
ЗОНТ,,,,132400.39119400003,,109746.0,,113789.01,,120408.86,,97361.77,,206340.0,,118535.0,,126266.4
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,979609.31614,,852369.42,,1220732.9,,1149400.7,,863008.01,,980470.0,,1040089.0,,681807.16
ТЕТРАДЬ (в пересчете за 12 листов),,,,580.592206,,558.28,,567.05,,503.14,,606.41,,775.0,,517.0,,457.2
РУЧКА ШАРИКОВАЯ,,,,1788.8158320000002,,1705.42,,1651.23,,1496.9,,1896.73,,2292.0,,1621.0,,1702.0
ШАМПУНЬ  (за 250 мл),,,,12745.474516000002,,12476.52,,10060.25,,12207.68,,10647.15,,19388.0,,10700.0,,10374.2
ЗУБНАЯ ПАСТА  (за 75 г),,,,7062.465904000001,,6219.28,,6009.92,,5865.16,,5254.03,,11274.0,,6361.0,,6511.08
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,7233.019922,,5944.66,,6668.75,,5668.08,,6318.71,,10184.0,,7779.0,,6807.24
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,30612.115416,,20515.48,,22446.91,,22219.16,,30079.6,,57921.0,,24963.0,,25769.64
