,,,,Беларусь,,Брестская,,Витебская,,Гомельская,,Гродненская,,г. Минск,Минская,Минская,,Могилевская
ПИДЖАК ЖЕНСКИЙ,,,,118477.93270399999,,109944.94,,116504.72,,107252.82,,104037.17,,157719.0,,101000.0,,117344.36
ЮБКА ЖЕНСКАЯ ,,,,80015.55475600001,,71769.34,,78028.15,,77675.86,,81804.86,,78840.0,,86598.0,,87559.48
ДЖИНСЫ ЖЕНСКИЕ,,,,111988.803248,,89551.82,,84998.3,,103393.46,,99125.23,,154671.0,,129584.0,,100437.96
БЛУЗКА ЖЕНСКАЯ,,,,79595.248114,,67498.58,,87718.07,,73126.56,,73974.21,,93537.0,,80618.0,,75220.76
ПЛАТЬЕ ИЗ ПОЛУШЕРСТЯНОЙ ТКАНИ ЖЕНСКОЕ,,,,95889.297878,,98647.64,,104368.88,,101586.62,,99033.42,,91063.0,,85688.0,,93600.0
ХАЛАТ ДОМАШНИЙ ЖЕНСКИЙ,,,,49718.754336,,45173.38,,54790.05,,38761.46,,45636.58,,63190.0,,43200.0,,54103.0
"СВИТЕР, ДЖЕМПЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ ЖЕНСКИЙ",,,,48435.641537999996,,47149.68,,50440.28,,49997.46,,37171.95,,55731.0,,54229.0,,37017.04
КОСТЮМ СПОРТИВНЫЙ ЖЕНСКИЙ,,,,113137.00542400002,,98053.88,,111966.54,,95533.56,,95921.38,,140384.0,,115856.0,,124504.12
БЮСТГАЛЬТЕР ,,,,27991.601129999995,,25328.32,,25776.99,,26604.86,,27702.64,,32027.0,,29478.0,,27292.36
ТРУСЫ  ИЗ ХЛОПЧАТОБУМАЖНОГО ТРИКОТАЖНОГО ПОЛОТНА ЖЕНСКИЕ,,,,7607.76786,,6473.42,,6760.34,,7500.34,,7294.66,,9908.0,,7608.0,,6597.6
ШАПКА  МЕХОВАЯ ЖЕНСКАЯ,,,,323603.458388,,302490.88,,409064.94,,329906.04,,236882.28,,398697.0,,260239.0,,287313.56
ПЛАЩ ЖЕНСКИЙ,,,,215944.34950526967,,194866.08,,209922.43,,234405.0,,201534.76,,,,252500.0,,192003.6
РУБАШКА ЖЕНСКАЯ НОЧНАЯ,,,,26394.590259999997,,23834.76,,24326.35,,24820.52,,24299.39,,33802.0,,26233.0,,23891.12
"ПЛАТОК, ШАРФ ЖЕНСКИЙ",,,,28713.484045999998,,12315.06,,42501.7,,17323.36,,37076.7,,46902.0,,22636.0,,18354.52
ШЛЯПА ЖЕНСКАЯ,,,,62953.390284,,56575.7,,57323.33,,55133.98,0.0,61482.07,,85879.0,,54127.0,,62152.52
ШУБА (полушубок) ИЗ ИСКУССТВЕННОГО МЕХА ЖЕНСКИЙ,,,,300219.015346,,306513.94,,216603.9,,297551.2,,231950.46,,275000.0,,431667.0,,328131.64
КОМПЛЕКТ БЕЛЬЯ ЖЕНСКОГО,,,,34512.3661,,25512.36,,33950.01,,25514.48,,31990.63,,42357.0,,41879.0,,38237.12
КУПАЛЬНЫЙ КОСТЮМ ЖЕНСКИЙ,,,,78840.419562,,83152.74,,72773.21,,65786.16,,68612.76,,110049.0,,76970.0,,57359.48
КОЛГОТКИ ЖЕНСКИЕ,,,,7782.5246099999995,,7156.58,,6026.64,,7811.44,,6658.07,,11505.0,,6974.0,,6420.36
БРЮКИ ЖЕНСКИЕ,,,,88954.164854,,71397.3,,81752.29,,90909.16,,91350.26,,113753.0,,80324.0,,84175.6
КУРТКА  ЗИМНЯЯ И  ДЕМИСЕЗОННАЯ  ДЛЯ МАЛЬЧИКА ,,,,143036.954068,,120309.66,,151378.64,,102911.06,,151088.17,,173955.0,,151311.0,,145023.48
КУРТКА  ДЕМИСЕЗОННАЯ  ДЛЯ ДЕВОЧКИ,,,,126151.784512,,107414.22,,135699.96,,93622.22,,130457.37,,172283.0,,114641.0,,115493.68
ПАЛЬТО  ЗИМНЕЕ И ДЕМИСЕЗОННОЕ ДЛЯ ДЕВОЧКИ    ,,,,179991.041026,,150662.36,,171797.23,,140508.42,,166394.13,,250364.0,,173821.0,,181880.2
НОСКИ  ИЗ ХЛОПЧАТОБУМАЖНОЙ И СМЕСОВОЙ ПРЯЖИ ДЕТСКИЕ,,,,2823.581384,,2695.38,,2728.47,,2454.82,,3089.1,,2934.0,,3038.0,,2856.24
БРЮКИ ДЕТСКИЕ,,,,44476.579492000004,,40144.66,,46448.0,,39203.5,,44439.3,,50409.0,,41347.0,,48887.76
КОСТЮМ ШКОЛЬНЫЙ ,,,,128064.526352,,125226.1,,141450.44,,120607.86,,132342.78,,136065.0,,114457.0,,126514.16
КОСТЮМ СПОРТИВНЫЙ ДЕТСКИЙ,,,,67618.116472,,57133.68,,70815.09,,59319.2,,65269.61,,83795.0,,68245.0,,62686.8
"ДЖЕМПЕР,CВИТЕР  ИЗ ПОЛУШЕРСТЯНОЙ ПРЯЖИ ДЕТСКИЙ",,,,47766.691828,,39370.08,,45995.89,,42001.28,,51067.38,,53236.0,,53013.0,,48865.72
СОРОЧКА ВЕРХНЯЯ   ИЗ ХЛОПЧАТОБУМАЖНОЙ ИЛИ СМЕСОВОЙ ТКАНИ ДЛЯ МАЛЬЧИКА,,,,28705.261386,,25545.58,,29051.13,,23208.56,,29288.53,,33985.0,,29113.0,,29630.76
ЮБКА  ИЗ СМЕСОВЫХ ТКАНЕЙ ИЛИ ТРИКОТАЖНОГО ПОЛОТНА  ДЕТСКАЯ,,,,40156.547016000004,,33297.84,,43202.39,,32840.28,,39053.08,,47702.0,,40503.0,,43102.36
ПЛАТЬЕ  ИЗ ХЛОПЧАТОБУМАЖНОЙ ТКАНИ ДЕТСКОЕ,,,,38936.097258,,35790.82,,30696.13,,25755.8,,29545.2,,55837.0,,46217.0,,40935.2
"КОСТЮМ, КОМПЛЕКТ (юбка, брюки, жакет) ДЛЯ ДЕВОЧКИ",,,,111685.31985,,116622.7,,120910.57,,104845.16,,123324.83,,107727.0,,106204.0,,106367.16
ДЖИНСЫ ДЕТСКИЕ,,,,61768.587916,,53729.7,,43424.95,,59657.42,,66587.02,,76862.0,,58084.0,,70195.88
БЕЛЬЕ  ДЛЯ  НОВОРОЖДЕННЫХ  И  ДЕТЕЙ  ЯСЕЛЬНОГО  ВОЗРАСТА,,,,12174.340556,,12921.26,,12208.95,,6083.06,,12291.38,,11782.0,,15328.0,,15646.6
КОМПЛЕКТ БЕЛЬЯ ДЕТСКОГО,,,,11191.806843999999,,9785.78,,13675.94,,9240.78,,11952.27,,12419.0,,11025.0,,10177.44
ШАПОЧКА ТРИКОТАЖНАЯ ДЕТСКАЯ,,,,24299.259997999998,,18592.78,,22365.99,,18434.88,,20809.22,,34161.0,,28750.0,,22572.16
КОЛГОТКИ ДЕТСКИЕ,,,,8532.421967999999,,8550.02,,8070.04,,7815.46,,8983.44,,7855.0,,10303.0,,8369.6
ПИЖАМА ДЕТСКАЯ,,,,26165.47911,,22173.42,,28305.66,,25488.96,,24221.43,,28483.0,,26312.0,,27580.44
"ПОЛУБОТИНКИ, ТУФЛИ  КОЖАНЫЕ МУЖСКИЕ",,,,128040.903224,,136058.24,,128444.47,,129285.32,,128386.06,,123459.0,,121296.0,,131806.0
САПОГИ НА МЕХУ  МУЖСКИЕ,,,,181088.53444600003,,178239.32,,173827.62,,154809.06,,180386.38,,210418.0,,180588.0,,179584.64
ОБУВЬ  ДОМАШНЯЯ  МУЖСКАЯ ,,,,22095.449271999998,,19236.18,,19349.7,,20153.06,,21436.23,,31047.0,,20229.0,,19438.28
КРОССОВЫЕ ТУФЛИ МУЖСКИЕ,,,,100848.651392,,95418.9,,79783.01,,108915.7,,96543.32,,111014.0,,102934.0,,105307.8
"БОСОНОЖКИ, САНДАЛЕТЫ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕНОЙ КОЖИ  МУЖСКИЕ",,,,107716.73524740378,,99239.44,,102140.74,,,,83391.93,,,,147000.0,,97614.16
РЕЗИНОВАЯ ОБУВЬ,,,,34098.588944,,27995.16,,30254.83,,29760.88,,30428.88,,45683.0,,35712.0,,33988.08
САПОГИ  ЗИМНИЕ  НА НИЗКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,266043.766274,,270512.48,,256301.26,,255045.74,,271832.23,,276415.0,,261852.0,,268123.88
САПОГИ  ДЕМИСЕЗОННЫЕ  НА ВЫСОКОМ КАБЛУКЕ ЖЕНСКИЕ,,,,265718.5714,,261502.7,,287662.65,,229918.98,,271146.47,,238812.0,,300721.0,,287966.64
"ТУФЛИ   КОЖАНЫЕ НА НИЗКОМ КАБЛУКЕ, НА СИНТЕТИЧЕСКОЙ ПОДОШВЕ ЖЕНСКИЕ",,,,102270.98671799999,,96816.96,,105277.76,,108751.02,,108014.11,,89439.0,,115191.0,,96479.4
ТУФЛИ  МОДЕЛЬНЫЕ ЖЕНСКИЕ,,,,137855.53612799998,,143501.4,,145971.69,,128806.68,,141071.58,,147502.0,,123094.0,,133242.12
ТУФЛИ   ЛЕТНИЕ КОЖАНЫЕ ЖЕНСКИЕ,,,,113190.737714,,121369.82,,103380.88,,125098.28,,111858.13,,102597.0,,124634.0,,102302.88
ОБУВЬ  ДОМАШНЯЯ ЖЕНСКАЯ ,,,,21329.06175,,19276.0,,18309.21,,20101.58,,20064.33,,28482.0,,18952.0,,21284.12
ТУФЛИ  ИЗ ИСКУССТВЕННОЙ КОЖИ ЖЕНСКИЕ ,,,,79832.42987800001,,88833.54,,74212.36,,80253.92,,69784.72,,78713.0,,91951.0,,70045.96
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ МАЛЬЧИКА,,,,129930.86229800001,,113364.32,,122692.37,,98350.46,,129671.92,,163621.0,,137344.0,,134903.44
ПОЛУСАПОЖКИ ЗИМНИЕ И ДЕМИСЕЗОННЫЕ  ДЛЯ ДЕВОЧКИ,,,,137399.240362,,131732.82,,152836.5,,104775.2,,147538.36,,164350.0,,133163.0,,120556.32
"БОТИНКИ, ТУФЛИ КОЖАНЫЕ ДЕМИСЕЗОННЫЕ ДЛЯ МАЛЬЧИКА",,,,83169.31115800001,,73904.28,,87803.27,,80673.62,,96862.39,,81352.0,,82928.0,,83063.6
ТУФЛИ ЛЕТНИЕ ДЕВИЧЬИ,,,,64871.040594000006,,59876.76,,67869.88,,68334.54,,66188.53,,67630.0,,60918.0,,62543.72
КРОССОВЫЕ ТУФЛИ ДЕТСКИЕ,,,,49789.54626799999,,39874.98,,43707.89,,46178.14,,59267.91,,59622.0,,49580.0,,48557.44
СТОЛ ПИСЬМЕННЫЙ,,,,301584.223412,,268097.08,,285553.37,,446146.44,,251593.02,,280229.0,,295536.0,,264809.28
ШКАФ ДЛЯ ОДЕЖДЫ  И  БЕЛЬЯ,,,,799124.236142,,687474.16,,865445.74,,677655.66,,811614.72,,724452.0,,1036316.0,,832392.0
СТУЛ,,,,126237.605648,,102567.92,,134772.98,,132192.08,,119822.91,,129675.0,,136085.0,,126811.28
НАБОР МЕБЕЛИ ДЛЯ СПАЛЬНИ,,,,2873468.138362,,2973358.28,,3071801.89,,2968816.14,,2640425.43,,2910265.0,,2764665.0,,2704654.88
НАБОР МЯГКОЙ МЕБЕЛИ,,,,2319216.60291,,2495051.14,,2473652.92,,1950681.56,,2533476.57,,2353965.0,,2240716.0,,2239489.4
НАБОР КОРПУСНОЙ МЕБЕЛИ ,,,,2095853.807072,,2071337.52,,1846276.01,,2164309.24,,2007937.76,,2429282.0,,1986197.0,,1986400.2
ДИВАН-КРОВАТЬ,,,,1110866.6242439998,,1129928.44,,1009070.12,,926596.16,,1112479.13,,1212326.0,,1156504.0,,1212332.28
 ГАРНИТУР КУХОННЫЙ,,,,1550034.2931940001,,1756264.46,,1482570.14,,1150426.08,,1504741.62,,1389894.0,,2060486.0,,1538111.64
ГАРНИТУР ДЛЯ ПРИХОЖЕЙ,,,,915780.7991540001,,973810.52,,1030965.06,,859201.34,,817050.28,,810021.0,,980073.0,,977175.08
КОВЕР ИЗ  ШЕРСТЯНОЙ И СИНТЕТИЧЕСКОЙ ПРЯЖИ       (за 1 м2),,,,56104.15821199999,,46803.06,,53733.77,,54265.9,,57874.74,,54360.0,,64154.0,,63835.84
КОВЕР ИЗ СИНТЕТИЧЕСКОЙ ПРЯЖИ (за 1 м2)  ,,,,54188.914174,,54997.02,,42064.91,,40795.76,,47059.16,,77227.0,,54648.0,,52118.24
ДОРОЖКА КОВРОВАЯ (за 1 м2),,,,38296.032634,,35484.42,,37193.58,,31940.12,,40026.78,,46199.0,,35899.0,,39651.64
КОМПЛЕКТ БЕЛЬЯ ПОСТЕЛЬНОГО ,,,,77125.10249400002,,66399.52,,76147.98,,68080.82,,84366.09,,89168.0,,79855.0,,73001.2
ОДЕЯЛО ПОЛУШЕРСТЯНОЕ,,,,79922.813656,,65533.4,,78350.06,,75160.92,,67282.55,,99724.0,,80196.0,,85148.88
ОДЕЯЛО ВАТНОЕ,,,,65173.665486000005,,66754.56,,67722.22,,62093.94,,67186.98,,60678.0,,75643.0,,56313.16
ПОКРЫВАЛО ,,,,69456.90235799999,,60050.9,,60266.84,,51871.48,,54115.59,,115383.0,,61598.0,,63088.88
СКАТЕРТЬ,,,,21631.857254000002,,18557.16,,23852.99,,21625.06,,18783.61,,23665.0,,20481.0,,23948.2
ПОЛОТНО ГАРДИННОЕ ТЮЛЕВОЕ ИЗ СИНТЕТИЧЕСКИХ НИТЕЙ,,,,17315.081124,,13966.48,,15472.2,,14385.8,,17631.79,,23990.0,,14314.0,,19911.16
ПОЛОТЕНЦЕ МАХРОВОЕ БАННОЕ ,,,,34029.983543999995,,27006.58,,32118.37,,30813.74,,34137.42,,39380.0,,39883.0,,32711.04
ТАРЕЛКА,,,,4203.374686,,2776.1,,3646.29,,3497.16,,3316.21,,8536.0,,2905.0,,2865.96
"СЕРВИЗ ЧАЙНЫЙ, КОФЕЙНЫЙ",,,,50096.516526,,42151.46,,53184.45,,47376.76,,48994.88,,57509.0,,49550.0,,49715.0
ВАЗА,,,,37236.238744,,37671.44,,42387.52,,34204.92,,42884.84,,38006.0,,32175.0,,34628.68
КАСТРЮЛЯ,,,,34637.99802,,28661.08,,33638.84,,33763.4,,33370.18,,37109.0,,36124.0,,39726.36
ХОЛОДИЛЬНИК,,,,1287551.7781480001,,1327028.76,,1363769.36,,1238391.8,,1340790.75,,1155809.0,,1322792.0,,1339360.16
ЛАМПА ЭЛЕКТРИЧЕСКАЯ,,,,2245.372892,,948.02,,1675.63,,5714.42,,2443.86,,2357.0,,1028.0,,1179.36
МАШИНА СТИРАЛЬНАЯ,,,,1017296.0550980001,,1097664.02,,1034313.53,,1193819.84,,1219108.12,,704476.0,,899301.0,,1143960.48
ПЫЛЕСОС НАПОЛЬНЫЙ,,,,228892.13610200002,,209550.1,,219347.36,,205502.28,,242325.51,,250340.0,,259989.0,,205606.96
УТЮГ  ЭЛЕКТРИЧЕСКИЙ,,,,85180.596536,,84448.72,,78286.69,,74501.88,,81870.74,,102951.0,,90328.0,,74638.72
КОМБАЙН КУХОННЫЙ,,,,287326.04031199997,,333670.4,,322251.77,,288523.88,,274674.02,,261720.0,,288777.0,,240631.84
ЛЮСТРА ЭЛЕКТРИЧЕСКАЯ,,,,123326.34503599998,,89511.74,,110904.11,,92183.18,,76536.95,,238373.0,,116684.0,,82811.32
ЧАЙНИК ЭЛЕКТРИЧЕСКИЙ,,,,83926.31754999999,,70516.7,,89845.79,,72982.08,,86662.07,,103209.0,,73538.0,,87279.92
СОКОВЫЖИМАЛКА ЭЛЕКТРИЧЕСКАЯ,,,,180243.68454600003,,162057.96,,198221.07,,197654.58,,150873.99,,207826.0,,175259.0,,149282.08
ПЕЧЬ МИКРОВОЛНОВАЯ,,,,327922.967756,,322388.52,,337732.04,,303327.88,,332624.61,,365694.0,,322419.0,,295466.84
ПЛИТА  БЫТОВАЯ ЭЛЕКТРИЧЕСКАЯ,,,,1210816.446828,,1139311.12,,1042925.79,,1214083.52,,1208587.25,,1452801.0,,1059792.0,,1278922.8
РАДИАТОР БЫТОВОЙ ЭЛЕКТРИЧЕСКИЙ,,,,216587.865182,,209327.98,,216716.52,,206915.16,,213850.21,,213635.0,,232719.0,,225154.4
ДРЕЛЬ ЭЛЕКТРИЧЕСКАЯ,,,,209637.512186,,166580.96,,226804.12,,223806.74,,247021.73,,214259.0,,212765.0,,178363.16
ТЕЛЕВИЗОР ЦВЕТНОГО ИЗОБРАЖЕНИЯ,,,,842872.341652,,782053.9,,800464.33,,785778.1,,815297.58,,944909.0,,929429.0,,786768.2
МУЗЫКАЛЬНЫЙ ЦЕНТР,,,,644056.273552,,477781.78,,608878.35,,525019.9,,608919.1,,792100.0,,794899.0,,642999.16
DVD-ПЛЕЕР,,,,210835.104976,,213936.24,,197120.27,,207045.2,,207725.39,,234684.0,,211082.0,,189949.76
КОМПАКТ-ДИСК (без записи),,,,2645.934616,,2535.2,,2210.88,,2879.64,,3344.57,,2999.0,,2500.0,,1881.92
КИРПИЧ СТРОИТЕЛЬНЫЙ (за 1тыс. шт),,,,608991.931906,,622643.96,,791428.91,,611484.66,,442614.5,,689361.0,,521086.0,,525136.24
ОБОИ (за рулон 10 м),,,,15356.03082,,12251.56,,13864.14,,11065.04,,12639.07,,26289.0,,14143.0,,12532.56
ПИЛОМАТЕРИАЛЫ ХВОЙНЫЕ ОБРЕЗНЫЕ И НЕОБРЕЗНЫЕ (за 1 м3 ) ,,,,564375.3478140001,,525500.16,,835338.52,,449550.78,,506561.78,,593381.0,,458655.0,,605792.56
ПЛИТКА КЕРАМИЧЕСКАЯ (за1  м2),,,,27620.94631,,24775.2,,27237.87,,23642.3,,24649.66,,35004.0,,28806.0,,25903.0
ЦЕМЕНТ (за 50 кг),,,,22969.034606,,22044.1,,23085.51,,23632.68,,21596.35,,24591.0,,22448.0,,22445.12
ШИФЕР (за 10 условных штук),,,,15292.25186488,,14642.66,,15932.3,,15161.04,,13787.28,,17296.0,,14718.0,,14430.884399999999
ЛИНОЛЕУМ (за 1 м2),,,,24993.158996,,23042.4,,25663.04,,21578.68,,24437.4,,30470.0,,25360.0,,22101.68
СТЕКЛО ОКОННОЕ (за 1 м2),,,,22821.581231999997,,26094.38,,25405.12,,21933.46,,19310.9,,25868.0,,16663.0,,23217.64
СЧЕТЧИК УЧЕТА ПОТРЕБЛЕНИЯ ВОДЫ,,,,63924.303402,,68677.0,,44222.5,,59483.3,,59138.47,,72591.0,,73220.0,,63900.88
"ПАНЕЛИ ДЛЯ ОТДЕЛКИ ПОТОЛКА, СТЕН ИЗ ПВХ  (за 1 м2)",,,,19450.130569999998,,18423.5,,20172.26,,18982.28,,20883.55,,19365.0,,19326.0,,19469.04
ОКОННЫЙ БЛОК ДВУХСТВОРЧАТЫЙ (размер 130х140см) СО СТЕКЛОПАКЕТОМ,,,,825587.4684040002,,710897.02,,759451.52,,685151.86,,667275.8,,1180991.0,,826157.0,,789075.8
ДВЕРНОЙ БЛОК С ДВЕРЬЮ (размер 210х70 см                  или 210х80 см),,,,400025.0224760001,,369621.8,,457173.35,,358708.52,,372213.9,,478484.0,,382063.0,,347854.56
ЛАМИНАТ (за 1 м2),,,,37923.177104,,35909.26,,37812.88,,37351.02,,33998.88,,48800.0,,35136.0,,30574.04
СУМКА ИЗ ИСКУССТВЕННОЙ КОЖИ,,,,88249.679406,,77405.4,,82956.57,,77621.1,,86743.97,,116960.0,,80175.0,,85828.24
СУМКА ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,234762.339222,,235308.6,,234699.64,,207140.94,,229249.19,,266138.0,,238387.0,,218493.24
ПЕРЧАТКИ ИЗ НАТУРАЛЬНОЙ КОЖИ,,,,56252.785407999996,,50236.02,,63010.39,,52139.66,,55097.7,,70110.0,,49035.0,,49005.16
РЕМЕНЬ ПОЯСНОЙ ИЗ НАТУРАЛЬНОЙ ИЛИ ИСКУССТВЕННОЙ КОЖИ,,,,27562.184675999997,,24704.28,,30301.47,,30076.8,,26607.81,,29579.0,,25097.0,,25578.68
СОСУДОРАСШИРЯЮЩИЕ И СПАЗМОЛИТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,504.3952124981699,,458.4,,510.0,,480.56,,486.44,,510.0,,457.2666666666666,,628.1066666666667
"ПРЕПАРАТЫ, УЛУЧШАЮЩИЕ МОЗГОВОЕ КРОВООБРАЩЕНИЕ (за 10 таблеток)",,,,443.93816560641903,,285.8,,297.0,,468.48,,371.06666666666666,,678.0,,204.0,,522.4666666666667
ДИУРЕТИЧЕСКИЕ ПРЕПАРАТЫ (за 10 таблеток),,,,428.7219213858309,,285.2,,311.0,,618.7,,294.23333333333335,,314.0,,310.0,,961.6733333333334
ТРАНКВИЛИЗАТОРЫ (за 10 таблеток),,,,1413.6956656575817,,1203.4,,1331.0,,1315.4,,1342.0444444444445,,1230.0,,1173.4666666666667,,2561.0933333333332
НЕНАРКОТИЧЕСКИЕ АНАЛЬГЕТИКИ (за 10 таблеток),,,,478.21788904473806,,456.4,,519.0,,463.8,,447.17333333333335,,528.0,,404.6666666666667,,463.9466666666667
АНТИБИОТИКИ (за 10 таблеток),,,,1074.1509943658114,,809.2,,796.0,,885.8,,769.5333333333333,,1638.0,,785.6,,1206.6666666666667
ВИТАМИНЫ (за 10 таблеток),,,,717.7972567215918,,635.4,,316.0,,449.16,,682.1566666666666,,977.0,,523.2,,1228.7733333333333
АНТИСЕПТИЧЕСКИЕ СРЕДСТВА (за 10 мл),,,,906.0449596917017,,900.0,,1035.0,,982.9,,878.9333333333332,,872.0,,895.5333333333334,,784.9866666666667
ГОРЧИЧНИКИ (за 10 шт),,,,1285.091053305186,,1309.2,,1127.0,,1308.7,,1311.2,,1318.0,,1388.4666666666667,,1205.2
ВАТА (за 50 г),,,,1524.3393377821224,,1438.4,,1598.0,,1550.6666666666665,,1643.3333333333333,,1498.0,,1521.1333333333332,,1461.5333333333333
ЛЕЙКОПЛАСТЫРЬ (за упаковку размером 3 см  х 5 м),,,,2944.1141439858693,,2892.6,,2978.0,,2942.6,,2910.586666666667,,2952.0,,2958.125,,2965.666666666667
БИНТ (за упаковку размером 5 см х 10 м),,,,937.288696,,819.92,,1084.01,,971.4,,869.67,,975.0,,924.0,,897.72
ОЧКИ И ОПРАВЫ,,,,36674.04161,,26703.16,,23679.94,,22241.58,,27660.21,,70737.0,,35327.0,,36425.56
АВТОМОБИЛЬ ЛЕГКОВОЙ,,,,38223192.035145134,,,,38736968.0,,38244425.0,,44677300.0,,42380862.0,,,,24314000.0
ВЕЛОСИПЕД ,,,,358557.21860799997,,381353.8,,452289.67,,281818.84,,322020.95,,451298.0,,294090.0,,288745.44
МОТОЦИКЛ,,,,4082822.4273489253,,,,4137124.4,,3856816.7,,,,4572008.0,,3923430.0,,3704794.4
БЕНЗИН АВТОМОБИЛЬНЫЙ (за 1 л),,,,2691.05697,,2674.16,,2757.13,,2539.54,,2661.43,,2696.0,,2760.0,,2769.0
ТОПЛИВО ДИЗЕЛЬНОЕ (л),,,,2508.918072,,2580.0,,2574.23,,2580.0,,2504.13,,2400.0,,2400.0,,2580.0
МОЮЩИЕ СРЕДСТВА ПО УХОДУ ЗА АВТОМОБИЛЯМИ (л),,,,12102.812046,,12315.04,,12143.26,,10100.66,,12850.22,,11426.0,,11947.0,,15029.56
ЕЖЕДНЕВНАЯ ГАЗЕТА ,,,,672.3481419999999,,726.64,,673.79,,599.02,,632.32,,694.0,,650.0,,729.64
ЕЖЕНЕДЕЛЬНАЯ ГАЗЕТА  ,,,,1090.98409,,950.5,,1083.68,,1095.4,,1111.86,,1435.0,,1017.0,,771.12
ЕЖЕМЕСЯЧНЫЙ ЖУРНАЛ ,,,,4006.02585,,3553.34,,4714.16,,4012.48,,4501.66,,4482.0,,3384.0,,3304.0
ЧАСЫ,,,,52721.50354,,42176.34,,44387.02,,44526.14,,52830.52,,73212.0,,52956.0,,51562.52
МЫЛО ХОЗЯЙСТВЕННОЕ (за 400 г),,,,2102.7033340000003,,2025.28,,2043.95,,1849.78,,2206.53,,2007.0,,2344.0,,2346.52
СИНТЕТИЧЕСКИЕ МОЮЩИЕ СРЕДСТВА    (за 500 г),,,,3503.509288,,3492.2,,3087.69,,3486.72,,3048.74,,3653.0,,3860.0,,3738.84
КРЕМ ДЛЯ ОБУВИ  (за 75 г),,,,3664.225128,,3109.32,,2912.35,,3327.96,,3028.08,,5496.0,,2900.0,,4202.56
КРАСКА ПОЛОВАЯ И ПРОЧАЯ (за 1 кг),,,,10367.212026000001,,10497.8,,10742.47,,11058.7,,8848.4,,9713.0,,11399.0,,10112.52
ЛАК ДЛЯ ПАРКЕТА И ПРОЧИЙ (за 1 кг),,,,12405.967727999998,,15607.9,,14668.19,,12080.78,,8477.28,,12805.0,,9679.0,,12909.72
ТОВАРЫ ХОЗЯЙСТВЕННЫЕ  ИЗ ПЛАСТМАССЫ И МЕТАЛЛА,,,,15168.419778000001,,15129.12,,15179.09,,20377.26,,14774.19,,16108.0,,9437.0,,14603.2
КАРНИЗЫ,,,,52177.207734,,60835.64,,35364.74,,42317.14,,33531.03,,71826.0,,49330.0,,61943.04
ЗАМКИ ВРЕЗНЫЕ И НАКЛАДНЫЕ,,,,28758.065502,,29068.2,,24406.59,,31352.22,,30819.19,,27305.0,,31956.0,,26107.16
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ИЗ ЗОЛОТА  (за 1г),,,,163166.570396,,165555.56,,165053.36,,152160.92,,150876.29,,172522.0,,163257.0,,168680.32
ФОТОАППАРАТ,,,,184839.88694094066,,91667.0,,314541.16,,,,98135.0,,87487.0,,391677.0,,137863.28
ФОТОКАМЕРА  ЦИФРОВАЯ ,,,,634929.2713360001,,617627.92,,598414.86,,620128.6,,763001.41,,626775.0,,719422.0,,496146.56
ИГРУШКИ,,,,27962.330656000002,,23870.14,,31067.48,,22259.02,,18913.99,,43184.0,,17576.0,,34007.96
АППАРАТ  ТЕЛЕФОННЫЙ ,,,,88094.369122,,89328.92,,82084.06,,89886.66,,74603.25,,97495.0,,101532.0,,70873.12
КОЛЯСКА  ДЕТСКАЯ ,,,,579907.133068,,501860.14,,579523.98,,572439.82,,531045.61,,671774.0,,615467.0,,537428.04
ЗОНТ,,,,47214.08104399999,,41479.24,,40763.11,,45958.56,,47279.58,,58069.0,,46887.0,,45595.56
ТЕЛЕФОН НЫЙ АППАРАТ СОТОВОЙ СВЯЗИ ,,,,382875.40350400005,,301645.46,,469198.14,,416731.5,,317736.62,,420569.0,,358350.0,,377523.12
ТЕТРАДЬ (в пересчете за 12 листов),,,,287.858592,,274.1,,262.73,,252.1,,297.14,,369.0,,271.0,,257.36
РУЧКА ШАРИКОВАЯ,,,,704.571818,,514.88,,670.81,,471.38,,719.99,,998.0,,768.0,,702.12
ШАМПУНЬ  (за 250 мл),,,,4231.235668000001,,3415.74,,3527.21,,5373.02,,3678.58,,5536.0,,2705.0,,4896.72
ЗУБНАЯ ПАСТА  (за 75 г),,,,2533.7954760000002,,2162.7,,2055.54,,2470.98,,1782.04,,3954.0,,2336.0,,2237.32
МЫЛО ТУАЛЕТНОЕ  (за 150 г),,,,2144.704364,,1811.6,,2174.72,,1988.6,,1884.22,,2615.0,,2057.0,,2322.08
КРЕМ ДЛЯ ЛИЦА  (за 100 г),,,,12437.527266,,8925.58,,10825.96,,8938.64,,12896.77,,22008.0,,11138.0,,8518.28
ДЕЗОДОРАНТ  (за 110 мл),,,,7143.692553999999,,7502.48,,7470.33,,6670.14,,6335.35,,7204.0,,8107.0,,6378.84
ЛЕЗВИЯ ДЛЯ БРИТВЫ (за блок из 10 лезвий),,,,3421.9308920000003,,3939.4,,3640.13,,3771.72,,3051.49,,2951.0,,3628.0,,2939.24
